filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170880_cube.fits,45.0,0.0,264627315.7720375,-0.5633588467624466,206853727.6036072,57773588.16843033,16267.369663594587,5.0789546459018225e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170881_cube.fits,45.0,11.25,264857938.2305317,-0.4411401856630994,190848709.13794708,74009229.09258461,16274.456618595032,5.514397369486356e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170882_cube.fits,45.0,22.5,263961678.28296852,-0.0589202021227534,139757176.86003113,124204501.4229374,16246.897497152142,6.14432814605317e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170883_cube.fits,45.0,33.75,264110043.02979088,0.3633722471165038,84069891.60400963,180040151.42578125,16251.462796615906,5.7326780227273536e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170884_cube.fits,45.0,45.0,264442775.48233128,0.5821704561209651,55246002.13094425,209196773.35138705,16261.696574537704,4.9998889021934464e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170885_cube.fits,45.0,56.25,263220003.46457195,0.4732304331164992,69328143.61005306,193891859.8545189,16224.056319693049,5.429830014250402e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170886_cube.fits,45.0,67.5,262506803.93494987,0.0956435268662131,118699863.69011688,143806940.244833,16202.061718650188,6.14375915260753e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170887_cube.fits,45.0,78.75,263593473.82711697,-0.3316853783655935,175511787.46408272,88081686.36303425,16235.562011433942,5.810640011757e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170888_cube.fits,45.0,90.0,264622467.8316908,-0.5585953940959665,206219679.76839063,58402788.06330013,16267.22065479198,5.09884449340193e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170889_cube.fits,57.5,0.0,262771800.76201585,-0.65234571624797,217094929.66994095,45676871.09207487,16210.237529475497,4.6755733367887064e-05,2067.8395
