filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,192495475.37667271,0.903591620041053,9279088.4652462,183216386.91142657,13874.273868447051,3.087692349731809e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,193463743.68022156,0.716431189606835,27430141.824804302,166033601.85541725,13909.124475689388,5.015828002376767e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,197052833.6651249,0.0960605337675123,89061916.64142609,107990917.0236988,14037.55084283312,7.09080597493255e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,202306221.21830225,-0.5556687969260455,157360737.88666534,44945483.331636906,14223.4391487538,5.845307431344906e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,205751334.17887497,-0.8638639868736668,191746251.01360703,14005083.165267944,14344.03479425768,3.511739498495489e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,205873434.14317608,-0.6684971162725158,171749615.5925045,34123818.55067158,14348.290286413085,5.183298630930419e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,202363576.66718864,-0.0790233623988212,109177513.46124075,93186063.20594788,14225.45523585058,7.007668631818041e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,197914310.37359953,0.58105608145546,41457498.361978054,156456812.01162148,14068.202101675946,5.785128154561704e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,194633102.01711237,0.9103497696052186,8724451.219142556,185908650.79796985,13951.096803374005,2.966359602047088e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,198406312.67987823,0.466793685279183,52895749.400691986,145510563.27918625,14085.67757262242,6.278478550216804e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170818_cube.fits,57.5,11.25,192819074.41445875,0.9181495920173496,7891159.953830242,184927914.4606285,13885.930808356305,2.8534920323690458e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170819_cube.fits,57.5,22.5,191699063.29246712,0.8080243563630435,18400775.530086517,173298287.7623806,13845.543084056584,4.255153281617221e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170820_cube.fits,57.5,33.75,195751610.91983604,0.2069662082881769,77618821.12072754,118132789.7991085,13991.126149093076,6.992632911192408e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170821_cube.fits,57.5,45.0,201905117.49205685,-0.4847965719682275,149894013.1575241,52011104.33453274,14209.332056506277,6.155299463146402e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170822_cube.fits,57.5,56.25,206138263.31203508,-0.8704045982032034,192780977.78222656,13357285.52980852,14357.515917178538,3.429124637366943e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170823_cube.fits,57.5,67.5,206948542.12574673,-0.7552371566423939,181621885.32604215,25326656.79970455,14385.706174037712,4.5562700955514215e-05,1374.6208
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170824_cube.fits,57.5,78.75,203801628.69285777,-0.2093706684516516,123235855.96190834,80565772.7309494,14275.910783304082,6.84955490896954e-05,1374.6208
