filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170880_cube.fits,45.0,0.0,165900718.43461227,-0.4473927159725719,120061745.7184372,45838972.71617508,12880.245278511286,6.943482744338352e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170881_cube.fits,45.0,11.25,164080508.0101366,-0.3326383592957259,109329989.49351884,54750518.516617775,12809.391398897007,7.362211322578359e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170882_cube.fits,45.0,22.5,160215332.45302677,-0.0401058584845342,83320452.95172024,76894879.50130653,12657.619541328724,7.894023304570136e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170883_cube.fits,45.0,33.75,156765069.1102934,0.2875271188739776,55845430.22446537,100919638.88582802,12520.58581338323,7.649582145951149e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170884_cube.fits,45.0,45.0,155406320.9228487,0.4643065587932785,41625073.42021847,113781247.50263023,12466.20715866894,7.104603227793775e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170885_cube.fits,45.0,56.25,156183205.48059654,0.3821228139403267,48251019.75606537,107932185.72453116,12497.327933626311,7.394473074136161e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170886_cube.fits,45.0,67.5,159323545.672472,0.0901717816280573,72478528.85194302,86845016.82052898,12622.343113402994,7.890185032512807e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170887_cube.fits,45.0,78.75,163379385.6214943,-0.2380083035307929,101132518.01258469,62246867.60890961,12781.994586976412,7.598681981657185e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170888_cube.fits,45.0,90.0,165698103.00480843,-0.4333604886450936,118752556.94526865,46945546.059539795,12872.377519510856,7.001198213425293e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170889_cube.fits,57.5,0.0,166196750.29779863,-0.5639424872510396,129961079.51688956,36235670.78090906,12891.73185797,6.405765142938172e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170890_cube.fits,57.5,11.25,162759543.5306511,-0.2740810265892821,103684423.15436745,59075120.376283646,12757.7248571464,7.538229692878309e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170891_cube.fits,57.5,22.5,157320617.79319477,0.1714771409161341,65171864.02342892,92148753.76976584,12542.751603742889,7.854640911249428e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170892_cube.fits,57.5,33.75,153453245.40804052,0.5346892277552526,35701724.062139034,117751521.34590147,12387.624687890757,6.821717600164064e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170893_cube.fits,57.5,45.0,153023020.66138458,0.5872012106292097,31583858.83744049,121439161.82394408,12370.2473969353,6.543450406296697e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170894_cube.fits,57.5,56.25,155923749.57958603,0.302249959052237,54397901.32694245,101525848.2526436,12486.94316394473,7.633803498178133e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170895_cube.fits,57.5,67.5,160507090.7346773,-0.1353225571844657,91113660.34956646,69393430.38511086,12669.13930520449,7.820591230272493e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170896_cube.fits,57.5,78.75,164689714.80168962,-0.4755363610034362,121502831.23658945,43186883.56510019,12833.149060214708,6.854872972664961e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170897_cube.fits,57.5,90.0,165942381.70880747,-0.5525304653473961,128815301.54761504,37127080.16119242,12881.86250931159,6.470280999683744e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170898_cube.fits,70.0,0.0,167853893.42384338,-0.7909523289093666,150309160.67196846,17544732.751874924,12955.843987322609,4.722793645197122e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170899_cube.fits,70.0,11.25,163779837.67141056,-0.4231489550406701,116541552.41939926,47238285.2520113,12797.6496932605,7.07989477123968e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170900_cube.fits,70.0,22.5,156728280.90322208,0.1908588777461156,63407648.54947758,93320632.3537445,12519.116618325035,7.840948494281759e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170901_cube.fits,70.0,33.75,151158930.16626954,0.7233055599031355,20912417.7739985,130246512.39227104,12294.670803493258,5.616483095538717e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170902_cube.fits,70.0,45.0,150087622.41910124,0.8212189277492241,13416413.03382826,136671209.38527298,12251.025361948332,4.657677425424782e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170903_cube.fits,70.0,56.25,154088194.89803553,0.4183604281947705,44811895.85036707,109276299.04766846,12413.226611080438,7.317042747885934e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170904_cube.fits,70.0,67.5,160594915.75732803,-0.2041703636688283,96691819.05543327,63903096.70189476,12672.604931793938,7.724815673593343e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170905_cube.fits,70.0,78.75,166163958.3298602,-0.6827080937423333,139802718.7849598,26361239.544900417,12890.45997355642,5.668465061218544e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170906_cube.fits,70.0,90.0,167585784.48925066,-0.7832277103137579,149421807.37795067,18163977.11129999,12945.49282527516,4.802713678125683e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170907_cube.fits,82.5,0.0,169260408.20986667,-0.9656712235282008,166355156.85038567,2905251.359481007,13010.011845108624,1.9966728396796683e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170908_cube.fits,82.5,11.25,166320309.6362958,-0.6722251634635588,139062503.48443222,27257806.151863575,12896.523160770728,5.740669433559355e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170909_cube.fits,82.5,22.5,158774851.38982677,-0.0050661323837453,79789612.90308857,78985238.4867382,12600.58932708414,7.936034903697609e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170910_cube.fits,82.5,33.75,151482557.33742929,0.6964457094258486,22991590.11346078,128490967.2239685,12307.82504496344,5.830514188964042e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170911_cube.fits,82.5,45.0,148305481.84410527,0.9821855636029372,1320989.286823779,146984492.5572815,12178.073815021213,1.5430485676843608e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170912_cube.fits,82.5,56.25,152274969.67073298,0.6333171646555869,27918308.81542444,124356660.85530852,12339.974459889816,6.271425862621053e-05,1804.7021
