filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,86441390.10587692,-0.4304406706653076,61824640.01814604,24616750.087730885,9297.386197522232,9.7083078334956e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,87888749.83983779,-0.3458259172833711,59141478.686044216,28747271.153793573,9374.899990924583,0.00010008626147,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,91479226.44477127,-0.0101771103697023,46205110.31441736,45274116.13035393,9564.477322089864,0.0001045481293119,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,95676529.6589594,0.340451042578276,31551677.69314766,64124851.96581173,9781.438015903355,9.612719955211566e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,97631996.2942617,0.5081877581516818,24008305.48680377,73623690.80745792,9880.890460594212,8.716282313812287e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,95981927.15836547,0.4153802308492114,28056466.04898572,67925461.10937977,9797.036651884358,9.28492881419172e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,91959485.86878324,0.0993816969468579,41410198.05639148,50549287.81239176,9589.550868981469,0.0001037639195469,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,88129676.21354532,-0.2683682434318219,55890441.30659485,32239234.906950474,9387.740740643902,0.0001026142952076,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,86889453.19383621,-0.4404184035805754,62578583.72872734,24310869.46510887,9321.451238612806,9.631468534214904e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,85138330.18470454,-0.5366495070909423,65413886.55643606,19724443.62826848,9227.043415130576,9.14491474629872e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170818_cube.fits,57.5,11.25,87971230.51832318,-0.2903109671938072,56755121.76766348,31216108.750659704,9379.29797577213,0.000102026011205,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170819_cube.fits,57.5,22.5,92928107.98994853,0.1573194275085862,39154355.620756865,53773752.36919165,9639.922613275923,0.000102443537097,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170820_cube.fits,57.5,33.75,97239684.1067903,0.5157321105063849,23545028.298710585,73694655.80807972,9861.018411238783,8.688249668663213e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170821_cube.fits,57.5,45.0,98408997.37528634,0.6024123519074557,19563100.908792734,78845896.4664936,9920.13091522921,8.046113977118624e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170822_cube.fits,57.5,56.25,95464891.50310063,0.3833984618498821,29431899.470072985,66032992.03302765,9770.613670752757,9.452661464781192e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170823_cube.fits,57.5,67.5,89970675.29352808,-0.0512760087996354,47292006.21579409,42678669.07773399,9485.287306852022,0.000105287745949,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170824_cube.fits,57.5,78.75,85726486.53139687,-0.4626220620174401,62692725.250030994,23033761.28136587,9258.859893712446,9.575213447800303e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170825_cube.fits,57.5,90.0,85043482.33776617,-0.5474624390089141,65800797.30010557,19242685.0376606,9221.902316646288,9.074377797285784e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170826_cube.fits,70.0,0.0,82491057.16361499,-0.7586419956078181,72536118.69500923,9954938.468605757,9082.458762010152,7.173252830140048e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170827_cube.fits,70.0,11.25,86200545.14226937,-0.4039172277718383,60509215.18427801,25691329.95799136,9284.424868685694,9.853012428555715e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170828_cube.fits,70.0,22.5,92920613.08267687,0.2012798355421308,37108783.68146086,55811829.40121603,9639.533862312892,0.0001016163016625,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170829_cube.fits,70.0,33.75,98477047.60444368,0.6695308142001853,16271814.870905042,82205232.73353863,9923.560228287208,7.485058430722784e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170830_cube.fits,70.0,45.0,99991033.21584922,0.7860368159588941,10697199.92121154,89293833.29463768,9999.551650741609,6.182074031003939e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170831_cube.fits,70.0,56.25,96604836.9486034,0.5088387698946157,23724275.27490306,72880561.67370033,9828.775963903308,8.758586444509264e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170832_cube.fits,70.0,67.5,89674005.21745372,-0.0561774217348021,47355829.81360173,42318175.403851986,9469.635960133512,0.0001054339159301,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170833_cube.fits,70.0,78.75,83674089.14892602,-0.6214333555948679,67835979.57254362,15838109.5763824,9147.35421577879,8.564957799772208e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170834_cube.fits,70.0,90.0,82357862.56826246,-0.7670418604258543,72764895.34665966,9592967.221602798,9075.123281160562,7.069843987221634e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170835_cube.fits,82.5,0.0,80798963.80637962,-0.938918689081,78331310.49128437,2467653.315095246,8988.824383999257,3.8285213859736706e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170836_cube.fits,82.5,11.25,83752601.43922806,-0.6075033918850234,67316295.4463768,16436305.992851255,9151.64473956611,8.679500853897968e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170837_cube.fits,82.5,22.5,91256035.2390604,0.1030579106619845,40925689.4560132,50330345.7830472,9552.802480898494,0.0001041239321765,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170838_cube.fits,82.5,33.75,98626381.48997712,0.7070877788443034,14444436.23338914,84181945.25658798,9931.081587117142,7.120330014562064e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170839_cube.fits,82.5,45.0,101518009.7640062,0.9355119661474876,3273348.425150454,98244661.33885574,10075.614609740003,3.5064362779404155e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170840_cube.fits,82.5,56.25,98655374.8824824,0.7062057775234608,14492189.578365209,84163185.3041172,9932.541209704716,7.128152033727695e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170841_cube.fits,82.5,67.5,91171184.61607648,0.1029708837832312,40891603.58029747,50279581.035779,9548.360310340016,0.0001041733175392,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170842_cube.fits,82.5,78.75,83681401.79744792,-0.6097605587947403,67353510.05909348,16327891.738354445,9147.753920905829,8.664265429042803e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170843_cube.fits,82.5,90.0,80659301.99204758,-0.9418649837946224,78314737.07783651,2344564.9142110646,8981.05238777993,3.741116086115868e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170844_cube.fits,95.0,0.0,80917209.3522118,-0.9292877770151678,78056291.47669983,2860917.875511974,8995.399343676288,4.106060114601694e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170845_cube.fits,95.0,11.25,82316682.66696584,-0.7475173095506145,71924913.91265392,10391768.75431192,9072.854163214894,7.321205844011562e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170846_cube.fits,95.0,22.5,89178479.42673206,-0.0612446492503802,47320092.05995226,41858387.36677981,9443.435785069543,0.0001056948770783,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170847_cube.fits,95.0,33.75,97406855.6297046,0.6191727012333272,18547594.85540783,78859260.77429676,9869.491153534947,7.956386294401663e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170848_cube.fits,95.0,45.0,101816600.10718934,0.962768862807353,1895373.9035398215,99921226.20364952,10090.421205638017,2.67903529483552e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170849_cube.fits,95.0,56.25,100520992.61727494,0.8476005885138342,7659670.058438957,92861322.55883598,10026.015789797806,5.2925784809442306e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170850_cube.fits,95.0,67.5,93984158.9456358,0.3163188202953979,32127600.33074856,61856558.61488724,9694.542740409976,9.785432559028108e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170851_cube.fits,95.0,78.75,85692894.26914358,-0.4220959329422045,60931758.21109772,24761136.058045864,9257.04565556115,9.793093860519376e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170852_cube.fits,95.0,90.0,81023957.87422168,-0.9258618803192876,78020475.93127966,3003481.9429420233,9001.330894607845,4.197847187752119e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170853_cube.fits,107.5,0.0,82910747.09504914,-0.7355317866422915,71947118.51885891,10963628.576190231,9105.53387204996,7.440422759286123e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170854_cube.fits,107.5,11.25,83123488.95015633,-0.7004336333014929,70672988.16410542,12450500.786050916,9117.20839677126,7.828246408817146e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170855_cube.fits,107.5,22.5,88321982.36761832,-0.1570160136747597,51094973.979417086,37227008.38820124,9397.977567946113,0.0001050860198038,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170856_cube.fits,107.5,33.75,95790675.08441068,0.4813183111105493,24842434.566321373,70948240.5180893,9787.271074431865,8.955978386752741e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170857_cube.fits,107.5,45.0,100886708.21523504,0.8680524858844326,6655875.178151429,94230833.03708364,10044.23756266423,4.942858379834091e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170858_cube.fits,107.5,56.25,101064595.80429392,0.8553034148842084,7311850.944494545,93752744.8597994,10053.088868815094,5.153913093912908e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170859_cube.fits,107.5,67.5,96213621.87814236,0.4480820149520089,26551014.16057682,69662607.71756554,9808.854259195738,9.114137394790008e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170860_cube.fits,107.5,78.75,88700101.80750895,-0.1937614555518783,52943381.32066584,35756720.48684311,9418.073147279594,0.0001041666015359,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170861_cube.fits,107.5,90.0,82985597.80664456,-0.7267600537074024,71648107.66277122,11337490.143873334,9109.643121804747,7.540267076134926e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170862_cube.fits,120.0,0.0,86083272.62453842,-0.5103112074097798,65006265.707675934,21077006.916862488,9278.107168196451,9.269022155214982e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170863_cube.fits,120.0,11.25,85609338.70463061,-0.4934683766842918,63927420.052110195,21681918.65252042,9252.53147547365,9.400278626852116e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170864_cube.fits,120.0,22.5,89449489.9481163,-0.0934073823060641,48902366.32639122,40547123.62172508,9457.774048269304,0.0001052708563425,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170865_cube.fits,120.0,33.75,95396087.4213524,0.4102625051756433,28129324.80595684,67266762.61539555,9767.092065776404,9.337144255628734e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170866_cube.fits,120.0,45.0,99854724.3000362,0.7316256744951686,13399222.141246555,86455502.15878963,9992.733574955162,6.822023054095207e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170867_cube.fits,120.0,56.25,100176149.34538583,0.7392853180080121,13058696.45988208,87117452.88550377,10008.803592107592,6.728000157516885e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170868_cube.fits,120.0,67.5,96716944.84364748,0.4270504204092332,27706966.4437356,69009978.39991188,9834.47735488,9.194467389740892e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170869_cube.fits,120.0,78.75,91122616.89175606,-0.0746529728419452,48962595.56793165,42160021.323824406,9545.816722091204,0.0001044656107083,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170870_cube.fits,120.0,90.0,86198058.01201963,-0.4987144856368924,64593139.08819151,21604918.923828125,9284.290926722386,9.33583761696028e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170871_cube.fits,132.5,0.0,88501142.77467847,-0.407902567805512,62300493.08309603,26200649.69158244,9407.50459870621,9.70528850581628e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170872_cube.fits,132.5,11.25,88952994.78854465,-0.2798570479371465,56923558.65761757,32029436.13092709,9431.48953180486,0.0001017910988042,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170873_cube.fits,132.5,22.5,92062213.7624166,0.0903035654861168,41874333.80656266,50187879.95585394,9594.905615086403,0.0001037961525058,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170874_cube.fits,132.5,33.75,96539648.20768917,0.4715655938126147,25507435.83708465,71032212.37060452,9825.459185589709,8.974959551165997e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170875_cube.fits,132.5,45.0,99509635.0833826,0.6626587882197457,16784350.4414196,82725284.641963,9975.451623028534,7.507644496150557e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170876_cube.fits,132.5,56.25,99002759.67051052,0.5844719823960095,20569210.23160577,78433549.43890476,9950.013048760817,8.154902778356435e-05,2369.3441
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170877_cube.fits,132.5,67.5,95519898.9013002,0.2721150170338561,34763749.99235034,60756148.90894985,9773.428206177206,9.845723663048956e-05,2369.3441
