filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,89923865.50132251,0.5500872845910829,20228945.253883123,69694920.24743938,9482.819491128284,8.806528133921412e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,89754629.47611094,0.4760775203310811,23512234.018444534,66242395.4576664,9473.89199200154,9.282386986592272e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,89982458.28563404,0.1205903097068135,39565722.8863945,50416735.39923954,9485.90840592687,0.0001046502157045,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,90922168.2681899,-0.2777269042691557,58086850.29537678,32835317.97281313,9535.311650291767,0.000100747631901,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,91841779.16942596,-0.468606166751462,67439701.62682247,24402077.542603493,9583.411666490489,9.218086618041536e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,92127103.95970248,-0.3410774267406777,61774789.75567436,30352314.20402813,9598.286511648968,9.79378147440877e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,91830414.24453735,0.026535436931535,44696827.03947735,47133587.205060005,9582.818700389638,0.0001043166843233,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,91281358.14856386,0.4121898201879457,26828055.773397923,64453302.37516594,9554.1278067945,9.536171286714126e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,90778344.6124177,0.569355047710884,19546617.942249775,71231726.67016792,9527.767031808538,8.628377852469325e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,91851664.90228748,0.2050386475461806,36509261.877928734,55342403.02435875,9583.927425762751,0.0001021245084784,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170818_cube.fits,57.5,11.25,89740730.41326094,0.6341202646453531,16417157.34706831,73323573.06619263,9473.158418038882,8.16237204009256e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170819_cube.fits,57.5,22.5,88425578.13926983,0.6976730039239608,13366719.70756626,75058858.43170357,9403.487551928263,7.618623847717443e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170820_cube.fits,57.5,33.75,88764462.79101753,0.3574624860525109,28517248.6243124,60247214.16670513,9421.48941468479,9.912737324743327e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170821_cube.fits,57.5,45.0,90442788.22595644,-0.1543197550361523,52199948.57488632,38242839.65107012,9510.141335750825,0.0001038913011906,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170822_cube.fits,57.5,56.25,92139196.11969686,-0.5228610007161988,70157594.20401382,21981601.91568303,9598.916403412257,8.88035608892766e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170823_cube.fits,57.5,67.5,93176022.59101486,-0.5502562591382281,72223356.11166286,20952666.479351997,9652.772792882615,8.65032106108456e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170824_cube.fits,57.5,78.75,92990056.53394604,-0.2393342247924584,57622879.813952446,35367176.71999359,9643.13520251303,0.0001006868847209,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170825_cube.fits,57.5,90.0,91783782.24783991,0.2191517798836468,35834601.50188637,55949180.74595356,9580.38528702473,0.0001018425408119,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170826_cube.fits,70.0,0.0,93619440.32209396,-0.4397213743812199,67392954.64466286,26226485.677431107,9675.713943792156,9.282356269883246e-05,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170827_cube.fits,70.0,11.25,91040453.38063668,0.2181996313181418,35587730.008972645,55452723.37166405,9541.51211185296,0.0001022798214944,1471.4264
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170828_cube.fits,70.0,22.5,88219574.19454598,0.7740925883125527,9964727.833229303,78254846.36131668,9392.527572200466,6.740170800509458e-05,1471.4264
