filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,29421690.244556382,0.9000198530042267,1470792.4577574283,27950897.78679895,5424.176457726682,8.035300917056979e-05,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,29676163.48734516,0.6776249428803726,4783427.449662149,24892736.03768301,5447.583270345223,0.0001349970492555,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,30426752.728233576,0.0295522566612274,14763786.761120558,15662965.967113018,5516.045025943277,0.0001812101300806,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,31401001.07843119,-0.6356520667266303,25680556.15561056,5720444.922820628,5603.659614790248,0.0001377627716134,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,32101886.936018527,-0.946617690518234,31245050.504334927,856836.4316836,5665.85271040631,5.6894951546653986e-05,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,31973234.637054265,-0.7617349012964874,28164181.68372011,3809052.9533341527,5654.488008392472,0.0001145795750576,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,31201207.507411957,-0.169884630577194,18250906.559185505,12950300.948226452,5585.804105714052,0.0001764229355767,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,30294865.114880204,0.5202560999142376,7266888.371392369,23027976.743487835,5504.077135622302,0.0001551595803953,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,29789396.026781857,0.89490452748636,1565365.3256652951,28224030.70111656,5457.9662903669405,8.176262408712977e-05,1284.184
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,30217716.246677995,0.4624238722292689,8122161.444981933,22095554.801696066,5497.06432986535,0.0001612968187342,1284.184
