filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170880_cube.fits,45.00033,0.0,90.0,41717650.98185539,12998259.960185053,14359695.51083517,27357955.47102022,6458.92026439833,6458.92026439833,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170884_cube.fits,45.00029,45.0,33.75,42350482.645843744,-11076510.825026274,26713496.73543501,15636985.910408735,6507.724844048321,6507.724844048321,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170881_cube.fits,45.00029,11.25,11.25,41368992.22019553,11942057.95267129,14713467.13376212,26655525.08643341,6431.873150194703,6431.873150194703,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170885_cube.fits,45.00029,56.25,56.25,42399346.26201224,-7621419.697057962,25010382.979535103,17388963.28247714,6511.478039739691,6511.478039739691,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170882_cube.fits,45.00029,22.5,22.5,41461514.58538699,3451499.411035776,19005007.587175608,22456506.998211384,6439.061623046249,6439.061623046249,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170886_cube.fits,45.00029,67.5,63.722,42152516.72567606,1843988.5778632164,20154264.07390642,21998252.65176964,6492.496956154547,6492.496956154547,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170883_cube.fits,45.00029,33.75,22.5,41950506.98999834,-6416480.342036724,24183493.66601753,17767013.32398081,6476.921104197452,6476.921104197452,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170887_cube.fits,45.00029,78.75,67.5,41863358.86559725,11106346.189957142,15378506.337820051,26484852.527777195,6470.19001773497,6470.19001773497,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170889_cube.fits,57.49991,0.0,85.18,42310045.5568614,873641.5476727486,20718202.00459433,21591843.552267075,6504.617249067112,6504.617249067112,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170893_cube.fits,57.49991,45.0,33.75,41304177.962617874,88696.18246269226,20607740.89007759,20696437.072540283,6426.832654007561,6426.832654007561,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170890_cube.fits,57.49991,11.25,11.25,41009886.84685135,17586457.342902184,11711714.751974585,29298172.094876766,6403.896223928941,6403.896223928941,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170894_cube.fits,57.49991,56.25,45.0,42440853.37561178,-14537949.146949291,28489401.261280537,13951452.114331244,6514.664486802968,6514.664486802968,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170891_cube.fits,57.49991,22.5,22.5,40121928.32915127,23583934.37992752,8268996.974611878,31852931.354539394,6334.187266662651,6334.187266662651,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170895_cube.fits,57.49991,67.5,67.5,43062070.53900993,-19610096.10750687,31336083.3232584,11725987.215751529,6562.169651800381,6562.169651800381,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170892_cube.fits,57.49991,33.75,22.5,40294199.214018345,16014981.393446444,12139608.91028595,28154590.303732395,6347.771200509542,6347.771200509542,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170896_cube.fits,57.49991,78.75,78.75,42975202.66355491,-12588244.672948122,27781723.668251514,15193478.995303392,6555.547472450711,6555.547472450711,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170898_cube.fits,69.99973,0.0,15.3,43460154.0123806,-22767119.474357605,33113636.743369102,10346517.269011496,6592.4315705497165,6592.4315705497165,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170902_cube.fits,69.99973,45.0,45.0,39797614.19107723,21355480.814486504,9221066.688295364,30576547.502781868,6308.5350273321965,6308.5350273321965,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170899_cube.fits,69.99976,11.25,0.0,41832573.14623666,2991428.866061926,19420572.14008737,22412001.00614929,6467.810537286684,6467.810537286684,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170903_cube.fits,69.99973,56.25,45.0,41478891.20470095,-3011766.872573376,22245329.03863716,19233562.166063786,6440.41079471651,6440.41079471651,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170900_cube.fits,69.99973,22.5,22.5,39940783.297801256,26072132.749891043,6934325.273955107,33006458.02384615,6319.872095050758,6319.872095050758,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170904_cube.fits,69.99973,67.5,67.5,43093546.057809,-25419582.93693149,34256564.49737024,8836981.560438752,6564.567469209909,6564.567469209909,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170901_cube.fits,69.99973,33.75,33.75,39046612.797632456,33573958.090554,2736327.3535392284,36310285.44409323,6248.728894553872,6248.728894553872,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170905_cube.fits,69.99973,78.75,78.552,43793897.20937705,-33295345.39305806,38544621.30121756,5249275.908159494,6617.695762829918,6617.695762829918,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170907_cube.fits,82.49972,0.0,0.0,44231220.51456636,-41277787.23354441,42754503.874055386,1476716.6405109763,6650.655645465818,6650.655645465818,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170911_cube.fits,82.49972,45.0,33.75,38690008.16512965,36679588.75742056,1005209.703854546,37684798.4612751,6220.129272380892,6220.129272380892,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170908_cube.fits,82.49972,11.25,0.0,43274415.34375942,-21716598.30422604,32495506.82399273,10778908.519766688,6578.329221296196,6578.329221296196,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170912_cube.fits,82.49972,56.25,45.0,40187482.53746438,17654009.528115988,11266736.504674196,28920746.032790184,6339.359789242474,6339.359789242474,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170909_cube.fits,82.49972,22.5,22.5,41200324.78247905,8883346.811990023,16158488.985244513,25041835.79723453,6418.74791392208,6418.74791392208,1522.3565
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_in/CRSA00170913_cube.fits,82.49972,67.5,67.5,42359670.1273036,-12654225.17293787,27506947.65012073,14852722.477182863,6508.430696205008,6508.430696205008,1522.3565
