filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170880_cube.fits,45.0,0.0,264627315.7720375,-149080139.43517685,206853727.6036072,57773588.16843033,16267.369663594587,16267.369663594587,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170884_cube.fits,45.0,45.0,264442775.48233128,153950771.22044277,55246002.13094425,209196773.35138705,16261.696574537704,16261.696574537704,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170881_cube.fits,45.0,11.25,264857938.2305317,-116839480.04536249,190848709.13794708,74009229.09258461,16274.456618595032,16274.456618595032,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170885_cube.fits,45.0,56.25,263220003.46457195,124563716.24446584,69328143.61005306,193891859.8545189,16224.056319693049,16224.056319693049,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170882_cube.fits,45.0,22.5,263961678.28296852,-15552675.437093737,139757176.86003113,124204501.4229374,16246.897497152142,16246.897497152142,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170886_cube.fits,45.0,67.5,262506803.93494987,25107076.55471611,118699863.69011688,143806940.244833,16202.061718650188,16202.061718650188,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170883_cube.fits,45.0,33.75,264110043.02979088,95970259.82177162,84069891.60400963,180040151.42578125,16251.462796615906,16251.462796615906,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170887_cube.fits,45.0,78.75,263593473.82711697,-87430101.10104847,175511787.46408272,88081686.36303425,16235.562011433942,16235.562011433942,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170889_cube.fits,57.5,0.0,262771800.76201585,-171418058.57786608,217094929.66994095,45676871.09207487,16210.237529475497,16210.237529475497,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170893_cube.fits,57.5,45.0,263111176.31591797,177087131.2193985,43012022.548259735,220099153.76765823,16220.70209072092,16220.70209072092,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170890_cube.fits,57.5,11.25,262692266.6214552,-103736889.10581684,183214577.863636,79477688.75781918,16207.784136687384,16207.784136687384,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170894_cube.fits,57.5,56.25,261878922.6458511,111532019.61187744,75173451.51698685,186705471.1288643,16182.673532079029,16182.673532079029,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170891_cube.fits,57.5,22.5,261761288.41267395,25553951.937950134,118103668.23736192,143657620.17531204,16179.038550317937,16179.038550317937,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170895_cube.fits,57.5,67.5,261112172.2154789,-16079258.826021194,138595715.52075005,122516456.69472884,16158.965691388756,16158.965691388756,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170892_cube.fits,57.5,33.75,262598042.60682583,141649590.97422123,60474225.8163023,202123816.79052353,16204.877124089087,16204.877124089087,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170896_cube.fits,57.5,78.75,262033689.1860113,-132644116.10158634,197338902.64379883,64694786.542212486,16187.454685218776,16187.454685218776,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170898_cube.fits,70.0,0.0,261842606.96920443,-217308116.43241453,239575361.70080948,22267245.268394947,16181.551438882629,16181.551438882629,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170902_cube.fits,70.0,45.0,262167139.24171305,221835937.78863668,20165600.72653818,242001538.51517487,16191.576181512197,16191.576181512197,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170899_cube.fits,70.0,11.25,261640812.32821465,-131468244.50045204,196554528.41433337,65086283.9138813,16175.314906616644,16175.314906616644,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170903_cube.fits,70.0,56.25,261682614.9094038,137533662.92906666,62074475.99016857,199608138.91923523,16176.607027105649,16176.607027105649,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170900_cube.fits,70.0,22.5,260574651.1776428,31757232.773147583,114408709.20224762,146165941.9753952,16142.32483806601,16142.32483806601,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170904_cube.fits,70.0,67.5,260403702.5215073,-24887875.056022644,142645788.78876495,117757913.73274232,16137.028924851911,16137.028924851911,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170901_cube.fits,70.0,33.75,261547049.32767773,178097748.41265583,41724650.45751095,219822398.8701668,16172.416310733464,16172.416310733464,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170905_cube.fits,70.0,78.75,261568752.15014935,-171506977.3976946,216537864.77392197,45030887.37622738,16173.08727949458,16173.08727949458,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170907_cube.fits,82.5,0.0,262242333.453394,-253885053.61145583,258063693.53242493,4178639.920969069,16193.89803146216,16193.89803146216,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170911_cube.fits,82.5,45.0,262355409.30585015,255419653.05675972,3467878.124545217,258887531.18130493,16197.388965689814,16197.388965689814,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170908_cube.fits,82.5,11.25,261324548.23126793,-179588114.82345772,220456331.5273628,40868216.703905106,16165.535816398662,16165.535816398662,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170912_cube.fits,82.5,56.25,261609654.22286463,181843613.9816184,39883020.12062311,221726634.10224152,16174.351740421149,16174.351740421149,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170909_cube.fits,82.5,22.5,260277142.7844391,-1575001.3180770874,130926072.05125809,129351070.733181,16133.107040630428,16133.107040630428,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170913_cube.fits,82.5,67.5,260611633.984375,3915440.758628845,128348096.61287308,132263537.37150192,16143.470320360952,16143.470320360952,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170910_cube.fits,82.5,33.75,261436030.3962536,178386968.43079567,41524530.98272896,219911499.41352463,16168.9835919347,16168.9835919347,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170914_cube.fits,82.5,78.75,261577002.3913765,-175829054.33943558,218703028.36540604,42873974.02597046,16173.342338285443,16173.342338285443,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170916_cube.fits,95.0,0.0,263234901.9190533,-253918876.05036813,258576888.9847107,4658012.934342563,16224.515460224176,16224.515460224176,2067.8395
