filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/thomasmc/nbs_in/pol/cubes/CRSA00171722_cube.fits,45.0,0.0,25910950.7812704,-23196472.7545601,24553711.76791525,1357239.013355148,5090.280029749876,5090.280029749876,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171726_cube.fits,45.0,45.0,26765530.11627496,21632908.062514182,2566311.0268803835,24199219.08939457,5173.541351557456,5173.541351557456,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171723_cube.fits,45.0,11.25,25733206.594150364,-18095920.97508353,21914563.784616947,3818642.809533417,5072.790809224284,5072.790809224284,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171727_cube.fits,45.0,56.25,26783832.356452525,16051489.14557022,5366171.605441153,21417660.75101137,5175.30988023447,5175.30988023447,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171724_cube.fits,45.0,22.5,25886304.24476385,-2674134.2158870697,14280219.23032546,11606085.01443839,5087.858512651846,5087.858512651846,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171728_cube.fits,45.0,67.5,26502277.883719683,371430.1538207531,13065423.864949465,13436854.018770218,5148.036313364512,5148.036313364512,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171725_cube.fits,45.0,33.75,26345270.1467492,13857378.686926665,6243945.729911268,20101324.41683793,5132.764376702792,5132.764376702792,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171729_cube.fits,45.0,78.75,26108505.075330257,-16009695.8738842,21059100.47460723,5049404.600723028,5109.648234010856,5109.648234010856,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171731_cube.fits,57.5,0.0,26148343.52989829,-13020819.62326944,19584581.576583862,6563761.953314424,5113.545103927244,5113.545103927244,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171735_cube.fits,57.5,45.0,26486334.329990745,11905581.66069758,7290376.334646583,19195957.99534416,5146.487572120499,5146.487572120499,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171732_cube.fits,57.5,11.25,25787937.844072293,-23578195.01738172,24683066.430727005,1104871.4133452894,5078.182533551969,5078.182533551969,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171736_cube.fits,57.5,56.25,26794616.697890967,22045134.458055764,2374741.1199176013,24419875.57797337,5176.351678343635,5176.351678343635,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171733_cube.fits,57.5,22.5,25651712.77229172,-20537965.128643453,23094838.950467587,2556873.8218241334,5064.751995141689,5064.751995141689,1374.6208
/home/thomasmc/nbs_in/pol/cubes/CRSA00171737_cube.fits,57.5,67.5,26716913.12227863,18823210.815454543,3946851.153412044,22770061.968866587,5168.840597491727,5168.840597491727,1374.6208
