filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0001e_skysub.fits,83.03516,0.0,192808.0053490951,-7347.287713812533,100077.64653145382,92730.35881764127,396.02940421387694,396.02940421387694,25.050172822641503,39.04453117,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0002e_skysub.fits,83.03281,45.0,181846.9719583702,-10702.336254115651,96274.65410624292,85572.31785212728,375.2299115306783,375.2299115306783,25.098405301942893,39.0283135,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0003e_skysub.fits,83.02584,22.5,180037.58230955276,-9079.672703298434,94558.6275064256,85478.95480312717,365.874823159795,365.874823159795,25.14600474893745,39.01206183,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0004e_skysub.fits,83.01138,67.5,175808.8156030447,-8347.869977744107,92078.3427903944,83730.47281265029,355.6568876794164,355.6568876794164,25.193691875989128,38.99579007,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0005e_skysub.fits,83.01117,0.0,178259.53780825343,-2471.137365524876,90365.33758688916,87894.20022136428,348.7912196825731,348.7912196825731,25.241090560610527,38.9793223,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0006e_skysub.fits,82.95353,45.0,163614.6179788285,-8208.749137801773,85911.68355831514,77702.93442051337,323.87643742486586,323.87643742486586,25.28964886049288,38.96298755,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0007e_skysub.fits,82.98238,22.5,170439.53019877576,-10638.791078999491,90539.16063888762,79900.36955988813,342.64911969705105,342.64911969705105,25.337072182718742,38.94663078,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0008e_skysub.fits,82.98211,67.5,176837.61884976574,-9578.479433953122,93208.04914185945,83629.56970790631,354.05810392271167,354.05810392271167,25.385248778783044,38.930077,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0009e_skysub.fits,82.96357,0.0,169385.52701802627,-5404.2006068476185,87394.86381243695,81990.66320558933,350.96095185326976,350.96095185326976,25.432288553166984,38.91365011,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0010e_skysub.fits,82.96354,45.0,179931.6921299767,-8359.047235132224,94145.36968255446,85786.32244742224,356.02595349439235,356.02595349439235,25.48031773815004,38.89702924,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0011e_skysub.fits,82.93823,22.5,178827.71429707907,-9226.056731989593,94026.88551453434,84800.82878254475,363.8902685463414,363.8902685463414,25.52742149125009,38.88056639,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0012e_skysub.fits,82.93823,67.5,179642.34662565886,-7745.802641733084,93694.07463369596,85948.27199196289,380.155086782494,380.155086782494,25.57585342101848,38.86388848,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0013e_skysub.fits,82.93823,0.0,178439.08886016818,-11357.555595467553,94898.32222781787,83540.76663235032,350.5604693330772,350.5604693330772,25.623070898817403,38.84735859,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0014e_skysub.fits,82.92481,45.0,185974.6924755404,-12386.2778735327,99180.48517453652,86794.20730100383,364.7643135125033,364.7643135125033,25.67075779485779,38.83078765,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0015e_skysub.fits,82.91846,22.5,195189.53022061032,-5347.267973722599,100268.39909716646,94921.13112344386,405.7990372066851,405.7990372066851,25.718285534775816,38.81419411,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0016e_skysub.fits,82.91832,67.5,207044.92406222603,-12913.91499347154,109979.41952784878,97065.50453437724,431.1733456269264,431.1733456269264,25.765636836494583,38.79741614,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0017e_skysub.fits,82.90862,0.0,228119.80126185383,-5911.051373952272,117015.42631790304,111104.37494395078,446.446463299194,446.446463299194,25.81278903049599,38.78076216,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0018e_skysub.fits,82.90161,45.0,242866.72086270247,-10595.559486405213,126731.14017455385,116135.58068814862,500.59253931218433,500.59253931218433,25.86073782153457,38.76407518,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0019e_skysub.fits,82.89319,22.5,260683.5585987121,-5410.242184301242,133046.9003915067,127636.65820720546,539.6617140558628,539.6617140558628,25.907935506635656,38.74737109,1804.7021
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0020e_skysub.fits,82.88532,67.5,279082.29608887,-13321.570990381411,146201.9335396257,132880.36254924428,558.2455116304786,558.2455116304786,25.95558977450453,38.73047499,1804.7021
