filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154220_cube.fits,94.28935,0.0,106.84,3007067.263332486,-136245.95777756814,1571656.6105550271,1435410.652777459,2088.526039212148,2088.526039212148,94.49502608152916,59.5642602,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154221_cube.fits,94.27834,45.0,151.84,3178448.0659009293,-164974.54816608017,1671711.3070335046,1506736.7588674244,2895.569197382365,2895.569197382365,94.4745458284614,59.53128284,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154222_cube.fits,94.25066,22.5,129.24,3181078.228157265,-99724.81997462736,1640401.5240659462,1540676.7040913189,2222.055633643311,2222.055633643311,94.45378197628976,59.49825251,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154223_cube.fits,94.23526,67.5,174.24,3019194.6132198293,-175172.76747891703,1597183.6903493733,1422010.9228704562,1883.928430373331,1883.928430373331,94.43318276931836,59.46451704,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154224_cube.fits,94.21821,0.0,106.69,3107145.5570073863,-136468.4867094236,1621807.0218584049,1485338.5351489813,2327.8747257059654,2327.8747257059654,94.41281065978929,59.43149467,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154225_cube.fits,94.19508,45.0,151.64,3623725.869700713,-176471.9334887166,1900098.901594715,1723626.9681059984,3316.5241752790603,3316.5241752790603,94.3921327391655,59.39849932,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154226_cube.fits,94.17824,22.5,129.09,3964339.548915076,-161902.29971124954,2063120.9243131627,1901218.6246019127,3557.919320587046,3557.919320587046,94.37189887796752,59.36510591,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154227_cube.fits,94.17655,67.5,174.04,4744620.247073665,-177643.637793452,2461131.9424335584,2283488.3046401064,5777.079893025418,5777.079893025418,94.35198791597172,59.33209451,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154228_cube.fits,94.14879,0.0,106.54,4767544.712854989,-49844.92621767381,2408694.819536332,2358849.8933186578,5771.372162011152,5771.372162011152,94.331598052669,59.29870804,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154229_cube.fits,94.13685,45.0,151.44,4548148.965778935,-111452.10017123351,2329800.532975084,2218348.4328038506,7134.25778936936,7134.25778936936,94.31119896815832,59.26531157,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154230_cube.fits,94.12494,22.5,128.89,4311469.30498991,-68387.02058523195,2189928.162787571,2121541.142202339,5101.404608156334,5101.404608156334,94.2906377307976,59.23230313,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154231_cube.fits,94.11214,67.5,173.89,4222779.345091396,-234708.5625423889,2228743.9538168926,1994035.391274504,4746.791272064667,4746.791272064667,94.2703806842946,59.19890064,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154232_cube.fits,94.08998,0.0,106.34,4042969.0139357815,-170292.05400412297,2106630.5339699523,1936338.4799658293,4500.838700844432,4500.838700844432,94.25024653520428,59.16589221,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154233_cube.fits,94.07361,45.0,151.29,4030462.464391535,-204298.78209141805,2117380.6232414767,1913081.841150059,4153.159753546981,4153.159753546981,94.2303474750351,59.1324947,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154234_cube.fits,94.06267,22.5,128.74,4059496.761399295,-139125.40715369303,2099311.084276494,1960185.677122801,5082.750579941161,5082.750579941161,94.21006087187692,59.09911817,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154235_cube.fits,94.04158,67.5,173.69,4130585.149397364,-262148.46773649845,2196366.808566931,1934218.3408304327,3869.316359465941,3869.316359465941,94.18985660161924,59.06607873,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154236_cube.fits,94.02898,0.0,106.19,4277386.126814692,-186394.5249296576,2231890.325872175,2045495.800942517,4779.767208384805,4779.767208384805,94.1698163913168,59.03345235,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154237_cube.fits,94.01138,45.0,151.14,4605826.151210902,-128291.9589391118,2367059.055075007,2238767.0961358952,5624.097429520251,5624.097429520251,94.1492351849445,58.99966273,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154238_cube.fits,93.99253,22.5,128.59,4388282.984936548,-154721.10257261992,2271502.043754584,2116780.941181964,4997.719874590216,4997.719874590216,94.1289652703349,58.96629113,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154239_cube.fits,93.96461,67.5,173.54,4587507.159073077,-236946.56457613595,2412226.8618246065,2175280.2972484706,5300.658811869342,5300.658811869342,94.1090998378575,58.93286759,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154240_cube.fits,93.94949,0.0,105.99,4415446.231863359,-179906.34050175594,2297676.286182557,2117769.9456808013,4928.460217919918,4928.460217919918,94.0890714452893,58.89987209,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154241_cube.fits,93.92595,45.0,150.94,4219848.103681503,-138768.93056028802,2179308.5171208954,2040539.586560608,4543.984981003705,4543.984981003705,94.0693932058916,58.86681557,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154242_cube.fits,93.92591,22.5,128.39,4153213.4682241473,-87298.57699427381,2120256.0226092106,2032957.4456149368,4904.6248418390405,4904.6248418390405,94.04954595399234,58.83345701,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154243_cube.fits,93.9069,67.5,173.39,4416777.646132516,-200314.349814788,2308545.997973652,2108231.648158864,5234.449225119714,5234.449225119714,94.02936972526784,58.80039651,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154244_cube.fits,93.89354,0.0,105.79,4564980.656272065,-188504.41328039343,2376742.534776229,2188238.1214958355,5072.994159239713,5072.994159239713,94.0090993865028,58.76665086,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154245_cube.fits,93.86865,45.0,150.74,4385314.014699321,-205200.6853960203,2295257.350047671,2090056.6646516505,4904.287458228171,4904.287458228171,93.98955907859684,58.7339724,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154246_cube.fits,93.8554,22.5,128.24,4549209.271915171,-172543.50724534364,2360876.389580257,2188332.8823349136,5131.892133137097,5131.892133137097,93.96951356597688,58.70021877,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154247_cube.fits,93.84121,67.5,173.19,4408056.520885435,-179572.18229959067,2293814.351592513,2114242.169292922,5744.519608946863,5744.519608946863,93.94946489187028,58.66717319,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154248_cube.fits,93.81539,0.0,105.64,4421698.717063132,-138526.59349509794,2280112.655279115,2141586.061784017,5648.523010941865,5648.523010941865,93.9300524468997,58.63416866,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154249_cube.fits,93.79119,45.0,150.59,4639560.732505674,-174428.96629669378,2406994.8494011834,2232565.8831044897,5324.12261541545,5324.12261541545,93.91018408628968,58.6007443,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154250_cube.fits,93.79157,22.5,128.04,4978321.334369863,-139191.36679564323,2558756.3505827533,2419564.98378711,6838.523749277676,6838.523749277676,93.8902708224604,58.56771973,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154251_cube.fits,93.76451,67.5,173.04,5105889.732678304,-221579.3020242657,2663734.5173512846,2442155.215327019,8244.046322932452,8244.046322932452,93.8701635401562,58.53393207,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154252_cube.fits,93.74328,0.0,105.49,4533993.740981237,-92713.65458418056,2313353.697782709,2220640.043198528,7752.793227889373,7752.793227889373,93.85059976862505,58.50090154,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154253_cube.fits,93.74107,45.0,150.44,4236559.33622841,-189241.78886408312,2212900.5625462467,2023658.773682164,5400.203920850416,5400.203920850416,93.8308199911304,58.46787493,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154254_cube.fits,93.72578,22.5,127.89,3868327.3119025473,-135743.80230558314,2002035.557104065,1866291.754798482,4790.335831327664,4790.335831327664,93.811053648549,58.43445323,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154255_cube.fits,93.70873,67.5,172.84,3925134.013996326,-225787.2216236503,2075460.617809988,1849673.3961863376,4432.175081278334,4432.175081278334,93.7916644834038,58.40105254,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154256_cube.fits,93.67439,0.0,105.29,4446144.552493248,-48221.89676301554,2247183.224628132,2198961.3278651163,6059.131571479829,6059.131571479829,93.77201923701412,58.36800191,1422.2002
/home/thomasmc/charis_mm_testing/HD40280/cubes/data/raw/CRSA00154257_cube.fits,93.65833,45.0,150.24,4533974.475580273,-124141.52546515688,2329058.000522715,2204916.475057558,5531.632270444408,5531.632270444408,93.7522767061705,58.33498222,1422.2002
