filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,4315401.841357579,-49500.24010277446,2182451.040730177,2132950.8006274025,8131.580706928074,8131.580706928074,91.79203064543496,48.79694762,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,4381859.368442684,53988.104866305366,2163935.631788189,2217923.7366544944,8121.110339844563,8121.110339844563,91.77021868915728,48.75875485,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,4500031.117943541,104493.49959716294,2197768.809173189,2302262.308770352,8084.741972219994,8084.741972219994,91.74819257646824,48.7209022,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,4347446.018138408,-86401.6733903382,2216923.845764373,2130522.1723740348,7693.304088778209,7693.304088778209,91.72617461743629,48.68265241,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,4444701.88590692,-44918.87717863498,2244810.3815427776,2199891.5043641427,8334.697861493341,8334.697861493341,91.70468096955328,48.64479662,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,4391387.110296143,44114.16124828113,2173636.474523932,2217750.6357722124,7694.563344966026,7694.563344966026,91.68255861000466,48.60694185,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,4342866.698135911,111465.09041564772,2115700.803860132,2227165.8942757794,7931.256937524012,7931.256937524012,91.66112149153363,48.568737,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,4455795.361398449,-112085.00748385768,2283940.1844411534,2171855.176957296,8122.873215061354,8122.873215061354,91.63948275593756,48.53090822,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,4428440.259241138,-49949.33337854408,2239194.796309841,2189245.462931297,7741.918752019972,7741.918752019972,91.61740177406794,48.49304343,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,4291018.75677898,64552.612351455726,2113233.072213762,2177785.6845652177,7796.287691938294,7796.287691938294,91.59592791071748,48.45480044,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,4312514.320096124,106949.65477895876,2102782.3326585824,2209731.987437541,7733.349093594546,7733.349093594546,91.57420189155586,48.4169366,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,4251129.61031329,-116087.96808210669,2183608.7891976982,2067520.821115592,7134.1697371780765,7134.1697371780765,91.55248102216736,48.37908676,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155290_flat_cube.fits,88.68716,0.0,4176184.111554805,-67037.2256775815,2121610.6686161933,2054573.442938612,7014.986249973559,7014.986249973559,91.53093985127953,48.34087578,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155291_flat_cube.fits,88.66655,45.0,4208596.7384256,39287.461647254415,2084654.638389173,2123942.1000364274,7349.897662823864,7349.897662823864,91.50936926558543,48.30304393,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155292_flat_cube.fits,88.64505,22.5,4088322.087794597,94878.22484167828,1996721.93147646,2091600.1563181377,7128.385510918003,7128.385510918003,91.48741088037605,48.26479988,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155293_flat_cube.fits,88.62748,67.5,4114015.475364672,-105363.12169110264,2109689.298527887,2004326.1768367845,7497.652738379505,7497.652738379505,91.46567070921002,48.22692885,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155294_flat_cube.fits,88.6076,0.0,4303894.901196329,-60131.2604972464,2182013.0808467874,2121881.820349541,7899.096383947237,7899.096383947237,91.44443843123472,48.18906085,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155295_flat_cube.fits,88.5862,45.0,4398432.716715016,56082.4732792601,2171175.121717878,2227257.5949971383,7937.51071582819,7937.51071582819,91.4224550943778,48.15084371,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155296_flat_cube.fits,88.57253,22.5,4249289.996408119,86541.5231930085,2081374.236607555,2167915.759800564,7437.632785165999,7437.632785165999,91.40130908585334,48.1130077,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155297_flat_cube.fits,88.55202,67.5,4256198.156890484,-110458.94372047996,2183328.550305482,2072869.606585002,7190.311833915528,7190.311833915528,91.3799870444799,48.07516676,1199.6971
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155298_flat_cube.fits,88.53269,0.0,4392484.800907215,-61892.283877339214,2227188.542392277,2165296.258514938,7805.986098789316,7805.986098789316,91.35814306534198,48.03729387,1199.6971
