filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171813_cube.fits,57.5,11.25,44166294.528529406,460087.9353468418,21853103.29659128,22313191.231938124,6645.7726810754975,6645.7726810754975,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171817_cube.fits,57.5,56.25,45481752.8311162,604560.7908854485,22438596.020115376,23043156.811000824,6744.016075834651,6744.016075834651,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171814_cube.fits,57.5,22.5,44619215.487514496,627528.972981453,21995843.25726652,22623372.23024797,6679.761634034144,6679.761634034144,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171818_cube.fits,57.5,67.5,45659970.72829104,434925.8763785362,22612522.42595625,23047448.302334785,6757.216196651623,6757.216196651623,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171815_cube.fits,57.5,33.75,44961927.83476782,724442.1989159584,22118742.81792593,22843185.01684189,6705.3656003806245,6705.3656003806245,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171819_cube.fits,57.5,78.75,45825505.04606581,326232.56496953964,22749636.240548134,23075868.80551768,6769.453821843074,6769.453821843074,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171821_cube.fits,70.0,0.0,46257712.720392704,271537.1292271614,22993087.79558277,23264624.924809933,6801.302281210026,6801.302281210026,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171825_cube.fits,70.0,45.0,46557278.2532692,935160.9908714294,22811058.631198883,23746219.622070312,6823.289401254295,6823.289401254295,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171822_cube.fits,70.0,11.25,46361972.55861187,476504.5591697693,22942733.99972105,23419238.55889082,6808.96266391672,6808.96266391672,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171826_cube.fits,70.0,56.25,46567332.32071161,733429.8835482597,22916951.21858168,23650381.102129936,6824.026107856828,6824.026107856828,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171823_cube.fits,70.0,22.5,46437393.961318016,743138.2796278,22847127.840845108,23590266.120472908,6814.49880485117,6814.49880485117,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171827_cube.fits,70.0,67.5,46591651.9077549,463928.3827152252,23063861.76251984,23527790.14523506,6825.807784266628,6825.807784266628,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171824_cube.fits,70.0,33.75,46493550.95799065,958327.1910877228,22767611.88345146,23725939.074539185,6818.617965393768,6818.617965393768,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171828_cube.fits,70.0,78.75,46605984.048666,269832.392244339,23168075.82821083,23437908.22045517,6826.85755297897,6826.85755297897,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171830_cube.fits,82.5,0.0,46793504.64154148,177751.78007125854,23307876.43073511,23485628.21080637,6840.577800269614,6840.577800269614,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171834_cube.fits,82.5,45.0,46855682.64084387,1077732.776793003,22888974.93202544,23966707.70881844,6845.121082993629,6845.121082993629,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171831_cube.fits,82.5,11.25,46842006.91328096,353955.47448682785,23244025.719397068,23597981.193883896,6844.1220703082845,6844.1220703082845,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171835_cube.fits,82.5,56.25,46866601.0477438,915514.0876932144,22975543.48002529,23891057.567718506,6845.918568588426,6845.918568588426,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171832_cube.fits,82.5,22.5,46831165.13769865,690798.4674286842,23070183.335134983,23760981.802563667,6843.329974339879,6843.329974339879,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171836_cube.fits,82.5,67.5,46851009.62309647,572339.0454149246,23139335.28884077,23711674.33425569,6844.7797351774925,6844.7797351774925,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171833_cube.fits,82.5,33.75,46845797.63000202,994769.03915596,22925514.29542303,23920283.33457899,6844.398996990314,6844.398996990314,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171837_cube.fits,82.5,78.75,46811291.18216276,277867.46527814865,23266711.858442307,23544579.32372045,6841.877752646766,6841.877752646766,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171839_cube.fits,95.0,0.0,46947063.60304785,190663.0637793541,23378200.269634247,23568863.3334136,6851.792729136503,6851.792729136503,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171843_cube.fits,95.0,45.0,46927804.154642105,1069211.594991684,22929296.27982521,23998507.87481689,6850.387153631691,6850.387153631691,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171840_cube.fits,95.0,11.25,46936810.20541859,261775.67231178284,23337517.2665534,23599292.938865185,6851.044460913868,6851.044460913868,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171844_cube.fits,95.0,56.25,46945851.47449732,1018254.9979720116,22963798.238262653,23982053.236234665,6851.704275178353,6851.704275178353,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171841_cube.fits,95.0,22.5,46942250.34249735,521657.1759047508,23210296.5832963,23731953.75920105,6851.4414791704485,6851.4414791704485,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171845_cube.fits,95.0,67.5,46921585.82848692,720577.6693501472,23100504.079568382,23821081.748918533,6849.933271827319,6849.933271827319,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171842_cube.fits,95.0,33.75,46928504.717252254,873170.16802454,23027667.274613857,23900837.4426384,6850.438286507824,6850.438286507824,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171846_cube.fits,95.0,78.75,46920409.33407402,375950.82452487946,23272229.25477457,23648180.07929945,6849.847394947863,6849.847394947863,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171848_cube.fits,107.5,0.0,46939249.32629967,304272.72325515747,23317488.30152225,23621761.02477741,6851.222469479419,6851.222469479419,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171852_cube.fits,107.5,45.0,46914307.614379406,885871.1277441978,23014218.243317604,23900089.3710618,6849.401989544737,6849.401989544737,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171849_cube.fits,107.5,11.25,46955169.61945868,231748.75608682632,23361710.431685925,23593459.18777275,6852.384228825663,6852.384228825663,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171853_cube.fits,107.5,56.25,46926313.31956053,945513.7872366904,22990399.76616192,23935913.55339861,6850.2783388385415,6850.2783388385415,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171850_cube.fits,107.5,22.5,46896966.19093847,387536.9098153114,23254714.64056158,23642251.55037689,6848.135964694223,6848.135964694223,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171854_cube.fits,107.5,67.5,46903965.93129969,786544.459045887,23058710.7361269,23845255.195172787,6848.6470146518495,6848.6470146518495,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171851_cube.fits,107.5,33.75,46896099.78436422,675701.1266522408,23110199.32885599,23785900.455508232,6848.07270583222,6848.07270583222,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171855_cube.fits,107.5,78.75,46897961.4682951,506568.9915676117,23195696.238363743,23702265.229931355,6848.2086320654025,6848.2086320654025,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171857_cube.fits,120.0,0.0,46892131.18314791,427918.1981444359,23232106.492501736,23660024.69064617,6847.782939254712,6847.782939254712,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171861_cube.fits,120.0,45.0,46843737.47121191,680789.1416840553,23081474.164763927,23762263.306447983,6844.248495723392,6844.248495723392,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171858_cube.fits,120.0,11.25,46895510.332671165,316694.1317176819,23289408.10047674,23606102.232194424,6848.029667916981,6848.029667916981,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171862_cube.fits,120.0,56.25,46854373.60385418,777770.5313644409,23038301.53624487,23816072.06760931,6845.025464076389,6845.025464076389,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171859_cube.fits,120.0,22.5,46880835.72220659,372133.5463671684,23254351.087919712,23626484.63428688,6846.958136443262,6846.958136443262,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171863_cube.fits,120.0,67.5,46856815.327683926,710006.1493048668,23073404.58918953,23783410.7384944,6845.203819294494,6845.203819294494,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171860_cube.fits,120.0,33.75,46890922.11097574,535758.896384716,23177581.60729552,23713340.50368023,6847.694656669188,6847.694656669188,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171864_cube.fits,120.0,78.75,46854540.51815128,551124.7170658112,23151707.900542736,23702832.617608547,6845.03765644509,6845.03765644509,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171866_cube.fits,132.5,0.0,46799382.08132935,425718.42046260834,23186831.83043337,23612550.250895977,6841.007387901971,6841.007387901971,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171870_cube.fits,132.5,45.0,46773680.17418337,547728.5687708855,23112975.80270624,23660704.371477127,6839.128612197856,6839.128612197856,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171867_cube.fits,132.5,11.25,46773884.69373894,392283.361530304,23190800.66610432,23583084.02763462,6839.1435643462655,6839.1435643462655,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171871_cube.fits,132.5,56.25,46742987.68232155,535506.4310684204,23103740.625626564,23639247.056694984,6836.884354903303,6836.884354903303,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171868_cube.fits,132.5,22.5,46785307.213544846,424044.20842552185,23180631.502559666,23604675.710985184,6839.978597447864,6839.978597447864,1685.9701
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171872_cube.fits,132.5,67.5,46765587.01937199,522219.5460329056,23121683.73666954,23643903.28270245,6838.536906339834,6838.536906339834,1685.9701
