filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155481_cube.fits,86.33203,0.0,5873537.578993706,-178746.32393504353,3026141.951464375,2847395.6275293315,7927.165198535313,7927.165198535313,78.29422089232283,43.63497933,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155482_cube.fits,86.30883,45.0,5732645.936087707,-146164.857128846,2939405.3966082763,2793240.5394794303,8499.232087969915,8499.232087969915,78.28984909839794,43.59460382,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155483_cube.fits,86.29572,22.5,6730194.340302577,-113927.3304566429,3422060.8353796103,3308133.5049229674,10255.893462645106,10255.893462645106,78.2853466221891,43.55386223,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155484_cube.fits,86.27276,67.5,6816763.5192793785,-313664.96561138984,3565214.242445384,3251549.2768339943,9732.86445696993,9732.86445696993,78.28088650008564,43.51350481,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155485_cube.fits,86.25071,0.0,7146274.491786875,-240543.81400062097,3693409.152893748,3452865.3388931267,10294.556265195688,10294.556265195688,78.27648502754545,43.47315017,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155486_cube.fits,86.22913,45.0,6830458.192838233,-188444.64850527467,3509451.4206717536,3321006.772166479,9899.134429428444,9899.134429428444,78.2720136500403,43.4327927,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155487_cube.fits,86.19789,22.5,7041867.852939673,-125604.14206851229,3583735.9975040928,3458131.8554355805,10248.809008651682,10248.809008651682,78.26751012460018,43.39204501,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155488_cube.fits,86.17998,67.5,7002993.068195338,-312596.714160474,3657794.891177906,3345198.177017432,9963.98586953193,9963.98586953193,78.26309522682786,43.3517095,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155489_cube.fits,86.17004,0.0,7239797.240289958,-240424.3323389148,3740110.786314436,3499686.453975521,10023.822527842423,10023.822527842423,78.25851523811603,43.31094563,1284.184
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155490_cube.fits,86.13742,45.0,7226452.715143349,-200290.46874594595,3713371.591944648,3513081.123198701,10240.830058314705,10240.830058314705,78.25402807107814,43.27100108,1284.184
