FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_SUBTRACTION_METHOD,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_38_RAW_TOTAL_COUNTS,R_38_TOTAL_COUNTS,R_38_TOTAL_COUNTS_NOISE,R_38_NO_ANNULUS_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00001292_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:21:21.470,13:21:43.176,13:20:59.763,03:21:21.476,03:21:43.182,03:20:59.770,59607.556493,59607.556748,59607.556238,VTMP00001292,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.92,2000.0,NS_IR,-0.12,1.29,39.24654,155.99105,50.75346,Nasmyth-IR,OFF,IR,27.0,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,1,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.59895,163.60103,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.87335,-16:11:45.61,ADI,117.504,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:21:49,1,VMPA00017441,iXon Ultra 897 - VAMPIRES 1.0,30.0,45.0,HWP(NIR),45,-23.43085832687498,-23.17942337424708,-23.30525053122422,-101.9052505312242,2,64.5,64.5,-0.20629385417168,-0.97849008463601,0.97849008463601,-0.20629385417168,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.1972,-16.1972,0.0,median,59.0,69.0,8779.0,768212.5769661723,"(0.022918213597482945, 0.0)",0.010585465708734441,-0.09587216455393174,0.0,0.0,0,0,58.0,38,none,,,0,1615852.0,1615852.0,1271.1616734310392,1271.1616734310394,0.00037757725103180904,,
VDATA20220128A_00001293_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:21:21.470,13:21:43.176,13:20:59.763,03:21:21.476,03:21:43.182,03:20:59.770,59607.556493,59607.556748,59607.556238,VTMP00001293,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.92,2000.0,NS_IR,-0.12,1.29,39.24654,155.99105,50.75346,Nasmyth-IR,OFF,IR,27.0,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,1,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.59895,163.60103,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.87335,-16:11:45.61,ADI,117.504,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:21:49,2,VMPA00017441,iXon Ultra 897 - VAMPIRES 1.0,30.0,45.0,HWP(NIR),45,-23.43085832687498,-23.17942337424708,-23.30525053122422,-101.9052505312242,2,64.5,64.5,-0.20629385417168,-0.97849008463601,0.97849008463601,-0.20629385417168,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.1972,-16.1972,0.0,median,59.0,69.0,8383.0,737955.7821106254,0,0.0,0.0,0.0,0.0,0,0,58.0,38,none,,,0,1554734.0,1554734.0,1246.8897304894288,1246.8897304894285,0.0,,
VDATA20220128A_00001294_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:21:21.470,13:21:43.176,13:20:59.763,03:21:21.476,03:21:43.182,03:20:59.770,59607.556493,59607.556748,59607.556238,VTMP00001294,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.92,2000.0,NS_IR,-0.12,1.29,39.24654,155.99105,50.75346,Nasmyth-IR,OFF,IR,27.0,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,1,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.59895,163.60103,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.87335,-16:11:45.61,ADI,117.504,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:21:54,1,VMPA00017443,iXon Ultra 897 - VAMPIRES 2.0,30.0,45.0,HWP(NIR),45,-23.43085832687498,-23.17942337424708,-23.30525053122422,-101.9052505312242,2,64.5,64.5,-0.20629385417168,-0.97849008463601,0.97849008463601,-0.20629385417168,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.1972,-16.1972,0.0,median,61.0,68.0,10331.0,913470.0177708792,0,0.0,0.0,0.0,0.0,0,0,59.0,38,none,,,0,1914934.5,1914934.5,1383.8115839954512,1383.8115839954514,0.0,,
VDATA20220128A_00001295_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:21:21.470,13:21:43.176,13:20:59.763,03:21:21.476,03:21:43.182,03:20:59.770,59607.556493,59607.556748,59607.556238,VTMP00001295,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.92,2000.0,NS_IR,-0.12,1.29,39.24654,155.99105,50.75346,Nasmyth-IR,OFF,IR,27.0,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,1.0,4.0,2.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,1,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.59895,163.60103,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.87335,-16:11:45.61,ADI,117.504,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:21:54,2,VMPA00017443,iXon Ultra 897 - VAMPIRES 2.0,30.0,45.0,HWP(NIR),45,-23.43085832687498,-23.17942337424708,-23.30525053122422,-101.9052505312242,2,64.5,64.5,-0.20629385417168,-0.97849008463601,0.97849008463601,-0.20629385417168,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.1972,-16.1972,0.0,median,61.0,68.0,10203.0,919058.2460003728,0,0.0,0.0,0.0,0.0,0,0,59.0,38,none,,,0,1928058.5,1928058.5,1388.5454619853108,1388.5454619853106,0.0,,
VDATA20220128A_00001296_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:22:25.304,13:22:47.027,13:22:03.581,03:22:25.310,03:22:47.033,03:22:03.588,59607.5572335,59607.557488,59607.556979,VTMP00001296,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.968,-16:11:49.87,2000.0,NS_IR,-0.12,1.289,39.14619,156.35925,50.85381,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,1.0,4.0,3.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,2,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.50498,163.50602,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.92468,-16:11:45.61,ADI,117.862,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:22:53,1,VMPA00017443,iXon Ultra 897 - VAMPIRES 1.0,30.0,22.5,HWP(NIR),45,-23.06526800169175,-22.81305908566562,-22.93927200574094,-101.5392720057409,2,64.5,64.5,-0.20003955321079,-0.9797878225163,0.9797878225163,-0.20003955321079,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01653333333,-16.197186111111,-16.197186111111,0.0,median,60.0,69.0,9404.0,773185.131212932,"(0.04440370550561147, 0.0)",0.020992231648472554,-0.12547302888259543,0.0,0.0,0,0,58.0,38,none,,,0,1582331.0,1582331.0,1257.907389277923,1257.907389277923,0.0003772381640354878,,
VDATA20220128A_00001297_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:22:25.304,13:22:47.027,13:22:03.581,03:22:25.310,03:22:47.033,03:22:03.588,59607.5572335,59607.557488,59607.556979,VTMP00001297,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.968,-16:11:49.87,2000.0,NS_IR,-0.12,1.289,39.14619,156.35925,50.85381,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,1.0,4.0,3.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,2,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.50498,163.50602,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.92468,-16:11:45.61,ADI,117.862,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:22:53,2,VMPA00017443,iXon Ultra 897 - VAMPIRES 1.0,30.0,22.5,HWP(NIR),45,-23.06526800169175,-22.81305908566562,-22.93927200574094,-101.5392720057409,2,64.5,64.5,-0.20003955321079,-0.9797878225163,0.9797878225163,-0.20003955321079,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01653333333,-16.197186111111,-16.197186111111,0.0,median,60.0,69.0,8699.0,726257.7821048589,0,0.0,0.0,0.0,0.0,0,0,58.0,38,none,,,0,1488957.0,1488957.0,1220.2282573354871,1220.2282573354873,0.0,,
VDATA20220128A_00001298_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:22:25.304,13:22:47.027,13:22:03.581,03:22:25.310,03:22:47.033,03:22:03.588,59607.5572335,59607.557488,59607.556979,VTMP00001298,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.968,-16:11:49.87,2000.0,NS_IR,-0.12,1.289,39.14619,156.35925,50.85381,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,1.0,4.0,3.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,2,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.50498,163.50602,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.92468,-16:11:45.61,ADI,117.862,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:22:57,1,VMPA00017447,iXon Ultra 897 - VAMPIRES 2.0,30.0,22.5,HWP(NIR),45,-23.06526800169175,-22.81305908566562,-22.93927200574094,-101.5392720057409,2,64.5,64.5,-0.20003955321079,-0.9797878225163,0.9797878225163,-0.20003955321079,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01653333333,-16.197186111111,-16.197186111111,0.0,median,62.0,68.0,11195.0,954346.3601070424,0,0.0,0.0,0.0,0.0,0,0,59.0,38,none,,,0,1949261.5,1949261.5,1396.1595539192504,1396.1595539192504,0.0,,
VDATA20220128A_00001299_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:22:25.304,13:22:47.027,13:22:03.581,03:22:25.310,03:22:47.033,03:22:03.588,59607.5572335,59607.557488,59607.556979,VTMP00001299,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.968,-16:11:49.87,2000.0,NS_IR,-0.12,1.289,39.14619,156.35925,50.85381,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,1.0,4.0,3.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,2,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.50498,163.50602,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.92468,-16:11:45.61,ADI,117.862,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:22:57,2,VMPA00017447,iXon Ultra 897 - VAMPIRES 2.0,30.0,22.5,HWP(NIR),45,-23.06526800169175,-22.81305908566562,-22.93927200574094,-101.5392720057409,2,64.5,64.5,-0.20003955321079,-0.9797878225163,0.9797878225163,-0.20003955321079,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01653333333,-16.197186111111,-16.197186111111,0.0,median,62.0,68.0,11375.0,981119.353556456,0,0.0,0.0,0.0,0.0,0,0,59.0,38,none,,,0,2003334.5,2003334.5,1415.3919951730686,1415.3919951730686,0.0,,
VDATA20220128A_00001300_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:23:30.839,13:23:52.507,13:23:09.170,03:23:30.846,03:23:52.514,03:23:09.178,59607.557992,59607.558241,59607.557743,VTMP00001300,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.88,2000.0,NS_IR,-0.12,1.287,39.0436,156.74335,50.9564,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,1.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,3,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.41101,163.413,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.9747,-16:11:45.61,ADI,118.234,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:23:58,1,VMPA00017449,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-22.68636838898868,-22.438349731777,-22.56246207324125,-101.1624620732412,2,64.5,64.5,-0.19359162659188,-0.98108219946828,0.98108219946828,-0.19359162659188,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.197188888889,-16.197188888889,0.0,median,60.0,69.0,8978.0,754352.7904825276,"(-0.009690525319809518, 0.0)",-0.00604229693839663,-0.11983005215859066,0.0,0.0,0,0,58.0,38,none,,,0,1538877.0,1538877.0,1240.5148124871384,1240.5148124871382,0.000378549085788389,,
VDATA20220128A_00001301_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:23:30.839,13:23:52.507,13:23:09.170,03:23:30.846,03:23:52.514,03:23:09.178,59607.557992,59607.558241,59607.557743,VTMP00001301,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.88,2000.0,NS_IR,-0.12,1.287,39.0436,156.74335,50.9564,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,1.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,3,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.41101,163.413,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.9747,-16:11:45.61,ADI,118.234,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:23:58,2,VMPA00017449,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-22.68636838898868,-22.438349731777,-22.56246207324125,-101.1624620732412,2,64.5,64.5,-0.19359162659188,-0.98108219946828,0.98108219946828,-0.19359162659188,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.197188888889,-16.197188888889,0.0,median,59.0,69.0,9012.0,750026.7236279423,0,0.0,0.0,0.0,0.0,0,0,58.0,38,none,,,0,1532098.0,1532098.0,1237.7794633940248,1237.7794633940248,0.0,,
VDATA20220128A_00001302_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:23:30.839,13:23:52.507,13:23:09.170,03:23:30.846,03:23:52.514,03:23:09.178,59607.557992,59607.558241,59607.557743,VTMP00001302,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.88,2000.0,NS_IR,-0.12,1.287,39.0436,156.74335,50.9564,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,1.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,3,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.41101,163.413,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.9747,-16:11:45.61,ADI,118.234,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:24:03,1,VMPA00017451,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-22.68636838898868,-22.438349731777,-22.56246207324125,-101.1624620732412,2,64.5,64.5,-0.19359162659188,-0.98108219946828,0.98108219946828,-0.19359162659188,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.197188888889,-16.197188888889,0.0,median,61.0,68.0,11255.0,970663.7489662388,0,0.0,0.0,0.0,0.0,0,0,59.0,38,none,,,0,1978054.5,1978054.5,1406.4332547262952,1406.4332547262952,0.0,,
VDATA20220128A_00001303_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:23:30.839,13:23:52.507,13:23:09.170,03:23:30.846,03:23:52.514,03:23:09.178,59607.557992,59607.558241,59607.557743,VTMP00001303,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.966,-16:11:49.88,2000.0,NS_IR,-0.12,1.287,39.0436,156.74335,50.9564,Nasmyth-IR,OFF,IR,27.1,620.8,270.45,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,1.0,4.0,4.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,3,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.41101,163.413,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,89.9747,-16:11:45.61,ADI,118.234,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:24:03,2,VMPA00017451,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-22.68636838898868,-22.438349731777,-22.56246207324125,-101.1624620732412,2,64.5,64.5,-0.19359162659188,-0.98108219946828,0.98108219946828,-0.19359162659188,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016525,-16.197188888889,-16.197188888889,0.0,median,61.0,68.0,11089.0,946302.0172627012,0,0.0,0.0,0.002459302795406643,-0.013517264293434592,0,0,59.0,38,none,,,0,1929111.5,1929111.5,1388.924583985754,1388.9245839857542,0.0,,
VDATA20220128A_00001304_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,13:24:37.059,13:24:58.736,13:24:15.383,03:24:37.067,03:24:58.745,03:24:15.389,59607.558756,59607.559005,59607.558507,VTMP00001304,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:03.97,-16:11:49.88,2000.0,NS_IR,-0.12,1.285,38.94214,157.13109,51.05786,Nasmyth-IR,OFF,IR,27.0,620.8,270.45,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,2.0,4.0,1.0,/mnt/data/20220128/,etaCrv_04_20220128_675-50_EmptySlot_0,4,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,165.31599,163.31598,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.0,0.0,90.02354,-16:11:45.61,ADI,118.619,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T13:25:04,1,VMPA00017453,iXon Ultra 897 - VAMPIRES 1.0,30.0,0.0,HWP(NIR),45,-22.30555994118886,-22.05628229344856,-22.18102327312891,-100.7810232731289,2,64.5,64.5,-0.18705596452418,-0.98234925873435,0.98234925873435,-0.18705596452418,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01654166667,-16.197188888889,-16.197188888889,0.0,median,59.0,69.0,6113.0,600665.5464826071,"(0.012466858776296691, 0.0)",0.0053560955090471915,-0.12347665352094735,0.0,0.0,0,0,58.0,38,none,,,0,1338403.0,1338403.0,1156.8936856945845,1156.8936856945845,0.00040726508502869716,,
