FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_36_RAW_TOTAL_COUNTS,R_36_TOTAL_COUNTS,R_36_ANNULUS_R_36_TO_41_BACKGROUND_PER_PIXEL,R_36_ANNULUS_R_36_TO_41_BACKGROUND_TOTAL_COUNTS,R_36_TOTAL_COUNTS_NOISE,R_36_ANNULUS_R_36_TO_41_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00001073_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:44:54.088,11:45:15.795,11:44:32.381,01:44:54.095,01:45:15.803,01:44:32.387,59607.489508,59607.489757,59607.489259,VTMP00001073,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.08,2000.0,NS_IR,-0.12,1.667,53.20916,129.98793,36.79084,Nasmyth-IR,OFF,IR,26.8,621.4,270.75,5.5,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,3.0,4.0,3.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,10,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.95603,181.96504,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.89519,-16:11:45.61,ADI,92.325,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:45:21,2,VMPA00017221,iXon Ultra 897 - VAMPIRES 1.0,30.0,22.5,HWP(NIR),45,-48.67011537798962,-48.53390368316127,-48.6020891277835,-127.2020891277835,2,64.5,64.5,-0.60462815766044,-0.79650787250607,0.79650787250607,-0.60462815766044,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197522222222,-16.197522222222,0.0,median,56.0,63.0,4678.0,510369.223070316,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1133911.5,696187.5,108.0,437724.0,1300.9050828693908,535.1562609505895,0.0,,
VDATA20220128A_00001074_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:44:54.088,11:45:15.795,11:44:32.381,01:44:54.095,01:45:15.803,01:44:32.387,59607.489508,59607.489757,59607.489259,VTMP00001074,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.08,2000.0,NS_IR,-0.12,1.667,53.20916,129.98793,36.79084,Nasmyth-IR,OFF,IR,26.8,621.4,270.75,5.5,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,3.0,4.0,3.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,10,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.95603,181.96504,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.89519,-16:11:45.61,ADI,92.325,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:45:28,1,VMPA00017223,iXon Ultra 897 - VAMPIRES 2.0,30.0,22.5,HWP(NIR),45,-48.67011537798962,-48.53390368316127,-48.6020891277835,-127.2020891277835,2,64.5,64.5,-0.60462815766044,-0.79650787250607,0.79650787250607,-0.60462815766044,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197522222222,-16.197522222222,0.0,median,58.0,62.0,6251.0,683970.511694744,0,0.0,0.0,0.0,0.0,0,0,58.0,36,36,41,5,1514167.5,931548.75,143.75,582618.75,1549.9712901953014,601.0103257348862,0.0,,
VDATA20220128A_00001075_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:44:54.088,11:45:15.795,11:44:32.381,01:44:54.095,01:45:15.803,01:44:32.387,59607.489508,59607.489757,59607.489259,VTMP00001075,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.08,2000.0,NS_IR,-0.12,1.667,53.20916,129.98793,36.79084,Nasmyth-IR,OFF,IR,26.8,621.4,270.75,5.5,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,3.0,4.0,3.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,10,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.95603,181.96504,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.89519,-16:11:45.61,ADI,92.325,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:45:28,2,VMPA00017223,iXon Ultra 897 - VAMPIRES 2.0,30.0,22.5,HWP(NIR),45,-48.67011537798962,-48.53390368316127,-48.6020891277835,-127.2020891277835,2,64.5,64.5,-0.60462815766044,-0.79650787250607,0.79650787250607,-0.60462815766044,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197522222222,-16.197522222222,0.0,median,58.0,62.0,6420.0,695451.4346350599,0,0.0,0.0,0.0,0.0,0,0,58.0,36,36,41,5,1539397.5,947659.5,146.0,591738.0,1567.3761714780492,604.6152271833691,0.0,,
VDATA20220128A_00001076_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:46:00.427,11:46:22.109,11:45:38.745,01:46:00.434,01:46:22.117,01:45:38.751,59607.4902775,59607.490532,59607.490023,VTMP00001076,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.04,2000.0,NS_IR,-0.12,1.659,53.00892,130.20885,36.99108,Nasmyth-IR,OFF,IR,27.1,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,3.0,4.0,4.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,11,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.56855,181.58403,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.99557,-16:11:45.61,ADI,92.54,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:46:28,1,VMPA00017225,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-48.46089297592972,-48.32066289498392,-48.39086175613556,-126.9908617561356,2,64.5,64.5,-0.60168763916936,-0.79873148483755,0.79873148483755,-0.60168763916936,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197511111111,-16.197511111111,0.0,median,56.0,63.0,10272.0,805834.1072380354,"(-0.011968338468787545, 0.0)",-0.007089640628135827,-0.13342704484663445,0.0,0.0,0,0,56.0,36,36,41,5,1517789.5,1055747.5,114.0,462042.0,1437.2719667604376,734.5495664119986,0.0006505002438014918,,
VDATA20220128A_00001077_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:46:00.427,11:46:22.109,11:45:38.745,01:46:00.434,01:46:22.117,01:45:38.751,59607.4902775,59607.490532,59607.490023,VTMP00001077,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.04,2000.0,NS_IR,-0.12,1.659,53.00892,130.20885,36.99108,Nasmyth-IR,OFF,IR,27.1,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,3.0,4.0,4.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,11,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.56855,181.58403,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.99557,-16:11:45.61,ADI,92.54,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:46:28,2,VMPA00017225,iXon Ultra 897 - VAMPIRES 1.0,30.0,67.5,HWP(NIR),45,-48.46089297592972,-48.32066289498392,-48.39086175613556,-126.9908617561356,2,64.5,64.5,-0.60168763916936,-0.79873148483755,0.79873148483755,-0.60168763916936,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197511111111,-16.197511111111,0.0,median,56.0,62.0,10182.0,803834.8511182608,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1513432.5,1051390.5,114.0,462042.0,1391.9235495948285,755.35075206253,0.0,,
VDATA20220128A_00001078_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:46:00.427,11:46:22.109,11:45:38.745,01:46:00.434,01:46:22.117,01:45:38.751,59607.4902775,59607.490532,59607.490023,VTMP00001078,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.04,2000.0,NS_IR,-0.12,1.659,53.00892,130.20885,36.99108,Nasmyth-IR,OFF,IR,27.1,621.4,270.75,5.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,3.0,4.0,4.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,11,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.56855,181.58403,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.99557,-16:11:45.61,ADI,92.54,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:46:34,1,VMPA00017227,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-48.46089297592972,-48.32066289498392,-48.39086175613556,-126.9908617561356,2,64.5,64.5,-0.60168763916936,-0.79873148483755,0.79873148483755,-0.60168763916936,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197511111111,-16.197511111111,0.0,median,57.0,62.0,13568.5,1061532.160212715,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,2001321.5,1397424.5,149.0,603897.0,1742.3299440506144,802.0435536745875,0.0,,
VDATA20220128A_00001079_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:46:00.427,11:46:22.109,11:45:38.745,01:46:00.434,01:46:22.117,01:45:38.751,59607.4902775,59607.490532,59607.490023,VTMP00001079,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.007,-16:11:51.04,2000.0,NS_IR,-0.12,1.659,53.00892,130.20885,36.99108,Nasmyth-IR,OFF,IR,27.1,621.4,270.75,5.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,3.0,4.0,4.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,11,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.56855,181.58403,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,82.99557,-16:11:45.61,ADI,92.54,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:46:34,2,VMPA00017227,iXon Ultra 897 - VAMPIRES 2.0,30.0,67.5,HWP(NIR),45,-48.46089297592972,-48.32066289498392,-48.39086175613556,-126.9908617561356,2,64.5,64.5,-0.60168763916936,-0.79873148483755,0.79873148483755,-0.60168763916936,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01669583333,-16.197511111111,-16.197511111111,0.0,median,57.0,62.0,13047.5,1033420.99030453,0,0.0,0.0,-0.008166005034107023,-0.0109303545767867,0,0,57.0,36,36,41,5,1950327.5,1358589.5,146.0,591738.0,1722.599003710793,788.6858735395468,0.0,,
VDATA20220128A_00001080_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:47:05.739,11:47:27.419,11:46:44.058,01:47:05.744,01:47:27.427,01:46:44.062,59607.491036,59607.491285,59607.490787,VTMP00001080,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.017,-16:11:50.93,2000.0,NS_IR,-0.12,1.652,52.81324,130.42688,37.18676,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,4.0,4.0,1.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,12,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.19399,181.19797,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.09032,-16:11:45.61,ADI,92.748,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:47:33,1,VMPA00017229,iXon Ultra 897 - VAMPIRES 1.0,30.0,0.0,HWP(NIR),45,-48.25020688459291,-48.11202599612501,-48.18119731053719,-126.7811973105372,2,64.5,64.5,-0.5987607911798,-0.80092790870698,0.80092790870698,-0.5987607911798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167375,-16.197480555556,-16.197480555556,0.0,median,56.0,62.0,11580.0,848488.3254400769,"(0.02830650264368481, 0.0)",0.013231191549795211,-0.13617260966049122,0.0,0.0,0,0,56.0,36,36,41,5,1579970.5,1109822.5,116.0,470148.0,1436.7558935562959,772.4502853807255,0.0006262406816116004,,
VDATA20220128A_00001081_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:47:05.739,11:47:27.419,11:46:44.058,01:47:05.744,01:47:27.427,01:46:44.062,59607.491036,59607.491285,59607.490787,VTMP00001081,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.017,-16:11:50.93,2000.0,NS_IR,-0.12,1.652,52.81324,130.42688,37.18676,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,4.0,4.0,1.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,12,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.19399,181.19797,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.09032,-16:11:45.61,ADI,92.748,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:47:33,2,VMPA00017229,iXon Ultra 897 - VAMPIRES 1.0,30.0,0.0,HWP(NIR),45,-48.25020688459291,-48.11202599612501,-48.18119731053719,-126.7811973105372,2,64.5,64.5,-0.5987607911798,-0.80092790870698,0.80092790870698,-0.5987607911798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167375,-16.197480555556,-16.197480555556,0.0,median,56.0,62.0,11281.0,813793.4171124237,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1515462.5,1065579.5,111.0,449883.0,1402.1464038097686,759.9630802494779,0.0,,
VDATA20220128A_00001082_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:47:05.739,11:47:27.419,11:46:44.058,01:47:05.744,01:47:27.427,01:46:44.062,59607.491036,59607.491285,59607.490787,VTMP00001082,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.017,-16:11:50.93,2000.0,NS_IR,-0.12,1.652,52.81324,130.42688,37.18676,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,4.0,4.0,1.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,12,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.19399,181.19797,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.09032,-16:11:45.61,ADI,92.748,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:47:39,1,VMPA00017231,iXon Ultra 897 - VAMPIRES 2.0,30.0,0.0,HWP(NIR),45,-48.25020688459291,-48.11202599612501,-48.18119731053719,-126.7811973105372,2,64.5,64.5,-0.5987607911798,-0.80092790870698,0.80092790870698,-0.5987607911798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167375,-16.197480555556,-16.197480555556,0.0,median,57.0,61.0,14698.0,1082315.93386049,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,2019273.5,1419429.5,148.0,599844.0,1710.2425915891047,829.957987820377,0.0,,
VDATA20220128A_00001083_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:47:05.739,11:47:27.419,11:46:44.058,01:47:05.744,01:47:27.427,01:46:44.062,59607.491036,59607.491285,59607.490787,VTMP00001083,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.017,-16:11:50.93,2000.0,NS_IR,-0.12,1.652,52.81324,130.42688,37.18676,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,4.0,4.0,1.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,12,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,183.19399,181.19797,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.09032,-16:11:45.61,ADI,92.748,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:47:39,2,VMPA00017231,iXon Ultra 897 - VAMPIRES 2.0,30.0,0.0,HWP(NIR),45,-48.25020688459291,-48.11202599612501,-48.18119731053719,-126.7811973105372,2,64.5,64.5,-0.5987607911798,-0.80092790870698,0.80092790870698,-0.5987607911798,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167375,-16.197480555556,-16.197480555556,0.0,median,57.0,61.0,15030.0,1099686.97885629,0,0.0,0.0,0.0,0.0,0,0,57.0,36,36,41,5,2049777.5,1441827.5,150.0,607950.0,1730.971954088704,832.9583252890262,0.0,,
VDATA20220128A_00001084_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:48:09.792,11:48:31.465,11:47:48.118,01:48:09.799,01:48:31.472,01:47:48.125,59607.4917765,59607.492025,59607.491528,VTMP00001084,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.003,-16:11:51.13,2000.0,NS_IR,-0.12,1.645,52.62236,130.6418,37.37764,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,4.0,4.0,2.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,13,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,182.83901,180.839,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.18894,-16:11:45.61,ADI,92.953,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:48:37,1,VMPA00017233,iXon Ultra 897 - VAMPIRES 1.0,30.0,45.0,HWP(NIR),45,-48.04428833128944,-47.90542088067372,-47.97493576902931,-126.5749357690293,2,64.5,64.5,-0.59587362273049,-0.80307821893888,0.80307821893888,-0.59587362273049,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01667916667,-16.197536111111,-16.197536111111,0.0,median,56.0,62.0,12899.0,882592.1729376089,"(-0.0015326114505394561, 0.0)",-0.0007679164470329107,-0.12964376563670105,0.0,0.0,0,0,56.0,36,36,41,5,1611638.5,1149596.5,114.0,462042.0,1459.2399410280912,787.8049851007125,0.0006118883518763893,,
VDATA20220128A_00001085_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,11:48:09.792,11:48:31.465,11:47:48.118,01:48:09.799,01:48:31.472,01:47:48.125,59607.4917765,59607.492025,59607.491528,VTMP00001085,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.003,-16:11:51.13,2000.0,NS_IR,-0.12,1.645,52.62236,130.6418,37.37764,Nasmyth-IR,OFF,IR,27.2,621.4,270.75,5.6,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,4.0,4.0,2.0,/mnt/data/20220128/,etaCrv_01_20220128_675-50_EmptySlot_0,13,30.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,182.83901,180.839,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.4,0.0,83.18894,-16:11:45.61,ADI,92.953,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:48:37,2,VMPA00017233,iXon Ultra 897 - VAMPIRES 1.0,30.0,45.0,HWP(NIR),45,-48.04428833128944,-47.90542088067372,-47.97493576902931,-126.5749357690293,2,64.5,64.5,-0.59587362273049,-0.80307821893888,0.80307821893888,-0.59587362273049,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01667916667,-16.197536111111,-16.197536111111,0.0,median,56.0,62.0,12842.0,871622.1199755819,0,0.0,0.0,0.0,0.0,0,0,56.0,36,36,41,5,1592759.5,1134770.5,113.0,457989.0,1447.8423292782954,783.7666277968596,0.0,,
