filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170808_cube.fits,45.0,0.0,264816327.42141533,-150126889.74118233,207471608.58129883,57344718.8401165,16273.178159825306,16273.178159825306,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170812_cube.fits,45.0,45.0,266467874.1428175,156367341.0822115,55050266.530303,211417607.6125145,16323.843730654173,16323.843730654173,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170809_cube.fits,45.0,11.25,266154981.14720345,-117625686.2052517,191890333.67622757,74264647.47097588,16314.2569903506,16314.2569903506,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170813_cube.fits,45.0,56.25,265539527.00167656,126311424.8930378,69614051.05431938,195925475.9473572,16295.383610141756,16295.383610141756,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170810_cube.fits,45.0,22.5,265502536.9209404,-14956877.333873749,140229707.12740707,125272829.79353333,16294.248584115208,16294.248584115208,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170814_cube.fits,45.0,67.5,264689825.9378376,24892215.0523777,119898805.44272996,144791020.49510765,16269.290886139986,16269.290886139986,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170811_cube.fits,45.0,33.75,265996470.0373392,97982324.71718502,84007072.6600771,181989397.37726212,16309.398211992348,16309.398211992348,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170815_cube.fits,45.0,78.75,265900891.6253252,-89215886.65996075,177558389.14264297,88342502.48268223,16306.467785063853,16306.467785063853,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170817_cube.fits,57.5,0.0,265604777.19145107,-174178566.43247318,219891671.81196213,45713105.379488945,16297.385593752486,16297.385593752486,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170821_cube.fits,57.5,45.0,265868141.3515067,180023243.3073678,42922449.022069454,222945692.3294373,16305.463542981744,16305.463542981744,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170818_cube.fits,57.5,11.25,265271537.262331,-105185723.59950066,185228630.43091583,80042906.83141518,16287.158661421918,16287.158661421918,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170822_cube.fits,57.5,56.25,264751874.69973564,113507074.08807564,75622400.30583,189129474.39390564,16271.197703295711,16271.197703295711,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170819_cube.fits,57.5,22.5,264444993.1828251,26058534.85243416,119193229.16519548,145251764.01762962,16261.76476225213,16261.76476225213,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170823_cube.fits,57.5,67.5,263825798.9301529,-16274559.795928955,140050179.36304092,123775619.56711195,16242.715257313135,16242.715257313135,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170820_cube.fits,57.5,33.75,265246578.84751797,143984567.08316135,60631005.88217831,204615572.9653397,16286.392444231413,16286.392444231413,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170824_cube.fits,57.5,78.75,265074486.87323856,-134977847.7175207,200026167.29537964,65048319.577858925,16281.108281478831,16281.108281478831,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170826_cube.fits,70.0,0.0,264718800.01841497,-220280992.072474,242499896.0454445,22218903.97297049,16270.18131485986,16270.18131485986,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170830_cube.fits,70.0,45.0,265333233.0649407,225216124.16508555,20058554.44992757,245274678.61501312,16289.05255270977,16289.05255270977,2067.8395
