filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123422_flat.fits,97.8916,0.0,111640.01361408005,-952.8395760186831,56296.42659504936,55343.587019030674,288.02561695543113,288.02561695543113,126.5757623688055,66.77899114,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123423_flat.fits,97.80772,45.0,111846.46269823171,-2206.7486792462005,57026.60568873896,54819.85700949276,272.52935612015744,272.52935612015744,126.1145151377112,66.60077713,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123424_flat.fits,97.70938,22.5,112853.98132601682,-1706.1264010937157,57280.05386355527,55573.92746246155,271.69442068865806,271.69442068865806,125.6585613281019,66.4212248,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123425_flat.fits,97.61756,67.5,108184.53094978016,-1662.1240751949226,54923.327512487536,53261.20343729261,252.6041244014801,252.6041244014801,125.2092898301123,66.24067105,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123426_flat.fits,97.53779,0.0,108567.94443644202,-830.5464222070659,54699.24542932455,53868.69900711748,263.6224136385151,263.6224136385151,124.7656254339029,66.05939067,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123427_flat.fits,97.43921,45.0,110012.66416086032,-2814.3055652670228,56413.48486306367,53599.17929779665,267.05943224007103,267.05943224007103,124.3265538099569,65.87713501,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123428_flat.fits,97.34929,22.5,112324.43376928194,-2007.231893151562,57165.83283121675,55158.60093806519,268.0373252979773,268.0373252979773,123.8937832315757,65.69393151,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/testing_model/BD343631/cubes/CRSA00123429_flat.fits,97.25913,67.5,109698.79131020472,-1459.2082604576644,55578.99978533119,54119.79152487352,259.122688881428,259.122688881428,123.46673480239,65.50953458,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155481_flat_cube.fits,86.33203,0.0,3898984.930052026,-46075.63150728587,1972530.280779656,1926454.6492723704,6360.72157048165,6360.72157048165,78.29422089232283,43.63497933,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155482_flat_cube.fits,86.30883,45.0,3872686.827599327,-2945.9734286135063,1937816.4005139703,1934870.4270853568,7049.450756024168,7049.450756024168,78.28984909839794,43.59460382,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155483_flat_cube.fits,86.29572,22.5,4143126.4910523575,4205.750478179194,2069460.370287089,2073666.1207652683,7246.293501375441,7246.293501375441,78.2853466221891,43.55386223,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155484_flat_cube.fits,86.27276,67.5,4137304.9539676,-65875.08466897532,2101590.019318288,2035714.9346493124,6894.951303104022,6894.951303104022,78.28088650008564,43.51350481,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155485_flat_cube.fits,86.25071,0.0,4206225.20520251,-50686.00002858974,2128455.6026155497,2077769.60258696,6944.163484944012,6944.163484944012,78.27648502754545,43.47315017,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155486_flat_cube.fits,86.22913,45.0,4126737.464909776,-23609.676930780755,2075173.5709202783,2051563.8939894976,6942.867299853963,6942.867299853963,78.2720136500403,43.4327927,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155487_flat_cube.fits,86.19789,22.5,4199156.996533735,3443.178937726654,2097856.908798004,2101300.0877357307,6946.3931070934,6946.3931070934,78.26751012460018,43.39204501,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155488_flat_cube.fits,86.17998,67.5,4139092.007789223,-77603.80763032637,2108347.9077097746,2030744.100079448,6948.6089871008735,6948.6089871008735,78.26309522682786,43.3517095,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155489_flat_cube.fits,86.17004,0.0,4220365.969719299,-50994.24716468179,2135680.1084419903,2084685.8612773083,6518.007573653967,6518.007573653967,78.25851523811603,43.31094563,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155490_flat_cube.fits,86.13742,45.0,4207776.516660162,-19485.649667908205,2113631.083164036,2094145.4334961271,6932.95941923078,6932.95941923078,78.25402807107814,43.27100108,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155491_flat_cube.fits,86.12306,22.5,4303840.29427927,-3559.62130072387,2153699.957789997,2150140.336489273,7358.628035433599,7358.628035433599,78.2495722550986,43.22986206,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155492_flat_cube.fits,86.11208,67.5,4154424.344529481,-70681.44435703056,2112552.894443256,2041871.4500862253,7463.680603749606,7463.680603749606,78.24503571827792,43.18952833,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/flat-cubes/CRSA00155493_flat_cube.fits,86.08623,0.0,4208068.980182556,-51318.27273315145,2129693.6264578537,2078375.3537247025,7324.19360205215,7324.19360205215,78.24051738939188,43.14955377,2067.8395
