filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205405_cube.fits,82.29345,0.0,-2.39,734476.2348076717,18207.12413656333,358134.5553355542,376341.6794721175,947.9467336335824,947.9467336335824,280.1568550509275,37.58668063,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205406_cube.fits,82.31978,45.0,42.71,733100.0662300009,19528.469207462505,356785.7985112692,376314.2677187317,825.8759668227308,825.8759668227308,280.1438135496488,37.64391466,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205407_cube.fits,82.35168,22.5,20.25,729666.6901429385,20121.28834348917,354772.7008997247,374893.9892432138,915.0182711652676,915.0182711652676,280.1306448395487,37.70113156,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205408_cube.fits,82.38098,67.5,65.28,704066.59235132,21239.90157833061,341413.34538649465,362653.24696482526,900.8339620308766,900.8339620308766,280.1174978996336,37.75799048,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205409_cube.fits,82.40763,0.0,-2.15,719118.2409847137,19053.40600157721,350032.4174915682,369085.8234931454,1041.1127191738676,1041.1127191738676,280.1044241471273,37.81522384,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205410_cube.fits,82.43638,45.0,42.89,712695.9104630281,20399.6280585294,346148.14120224933,366547.76926077873,762.1184259936782,762.1184259936782,280.091213538544,37.87245718,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205411_cube.fits,82.46555,22.5,20.46,730457.9385028321,17185.198927434452,356636.3697876988,373821.5687151333,969.0214315583546,969.0214315583546,280.07824952932987,37.92930711,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205412_cube.fits,82.48989,67.5,65.49,735370.1659655492,23118.1180595358,356126.02395300666,379244.14201254246,860.1199460171097,860.1199460171097,280.06511319842446,37.98616908,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205413_cube.fits,82.52289,0.0,-1.94,738345.2011113139,20881.885795761424,358731.65765777626,379613.5434535377,865.7154712520154,865.7154712520154,280.05184221879665,38.04379927,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205414_cube.fits,82.55202,45.0,43.1,729509.8960154194,17294.178969506,356107.85852295667,373402.03749246267,869.8120611184638,869.8120611184638,280.0387243074751,38.10103419,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205415_cube.fits,82.57946,22.5,20.67,737217.3672688196,18943.896849738667,359136.73520954046,378080.63205927913,872.7221393948417,872.7221393948417,280.0259513855886,38.15790688,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205416_cube.fits,82.6087,67.5,65.7,691044.0209481806,20086.53425360704,335478.7433472868,355565.2776008938,777.1924665841428,777.1924665841428,280.01289587311675,38.21477055,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205417_cube.fits,82.63631,0.0,-1.76,721675.7367586333,20368.39213276119,350653.67231293605,371022.0644456973,917.331203390456,917.331203390456,279.9995841918821,38.27241241,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205418_cube.fits,82.66403,45.0,43.31,716229.7027576548,20852.539338856703,347688.58170939906,368541.12104825577,837.9221811722532,837.9221811722532,279.98659517532184,38.32927097,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205419_cube.fits,82.69126,22.5,20.84,703239.0809863415,17891.691533002595,342673.69472666946,360565.38625967206,1018.0624515251956,1018.0624515251956,279.97370799119074,38.38615639,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205420_cube.fits,82.72102,67.5,65.88,732461.4726360096,22939.88324957848,354760.7946932155,377700.677942794,783.904757181121,783.904757181121,279.96059817193566,38.44340389,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205421_cube.fits,82.74825,0.0,-1.55,730351.9868088582,21526.48295171861,354412.7519285698,375939.2348802884,918.3786847775416,918.3786847775416,279.94747924553093,38.50068539,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205422_cube.fits,82.77631,45.0,43.52,723585.0677768171,19272.58517901512,352156.241298901,371428.8264779161,797.9000920988915,797.9000920988915,279.93457083734575,38.55755059,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205423_cube.fits,82.80417,22.5,21.05,735364.0069321203,15168.368668757612,360097.81913168135,375266.18780043896,925.5579037948172,925.5579037948172,279.9216319026262,38.61443278,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205424_cube.fits,82.83541,67.5,66.09,740070.874815809,22012.04362000956,359029.4155978997,381041.45921790926,879.7391783784251,879.7391783784251,279.908530236841,38.67208562,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205425_cube.fits,82.86243,0.0,-1.34,728919.9808629405,21166.124413148733,353876.9282248959,375043.05263804464,884.8596231432892,884.8596231432892,279.8954785881306,38.72897667,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205426_cube.fits,82.89032,45.0,43.69,745490.9652127314,22023.99086413771,361733.48717429687,383757.4780384346,948.5671934685458,948.5671934685458,279.88237931354394,38.78624531,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205427_cube.fits,82.9167,22.5,21.23,724434.7347979682,18239.87094054033,353097.4319287139,371337.3028692543,963.0524284816212,963.0524284816212,279.8694079296445,38.84312821,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205428_cube.fits,82.94721,67.5,66.3,735514.9786148095,21880.74614634388,356817.1162342328,378697.8623805767,876.1065322873211,876.1065322873211,279.85653606645104,38.90041317,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205429_cube.fits,82.9751,0.0,-1.17,725228.6336720509,19278.33552872727,352975.1490716618,372253.4846003891,826.7136963992359,826.7136963992359,279.8434434233068,38.95730996,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205430_cube.fits,83.00323,45.0,43.9,727889.7842868726,20109.29977431905,353890.2422562768,373999.5420305958,855.2379038174214,855.2379038174214,279.83045888364614,39.01459279,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205431_cube.fits,83.03216,22.5,21.47,724603.6348248075,19371.71908977104,352615.95786751824,371987.6769572893,795.3563886252795,795.3563886252795,279.8174467176144,39.07187557,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205432_cube.fits,83.06115,67.5,66.51,729287.6963060705,22557.094464787457,353365.3009206416,375922.395385429,982.8369485917332,982.8369485917332,279.80466556446675,39.12877514,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205433_cube.fits,83.09046,0.0,-0.96,726403.3560438897,20827.28795066435,352788.0340466127,373615.321997277,907.450391720614,907.450391720614,279.79168507929336,39.18605576,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205434_cube.fits,83.11931,45.0,44.11,725895.4231080743,21049.77609888051,352422.82350459695,373472.5996034775,974.3229607917086,974.3229607917086,279.7786646760016,39.24297518,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205435_cube.fits,83.14779,22.5,21.65,720850.4316125647,18206.51295574027,351321.9593284122,369528.47228415246,904.8516237205992,904.8516237205992,279.7656701170877,39.30026766,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205436_cube.fits,83.17527,67.5,66.68,713985.6526044395,22798.04294747504,345593.8048284822,368391.84777595726,866.0496492221674,866.0496492221674,279.75285572624665,39.35717332,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205437_cube.fits,83.19974,0.0,-0.74,708545.478896372,19623.20630169619,344461.1362973379,364084.3425990341,834.71123517615,834.71123517615,279.73983217251015,39.41368937,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205438_cube.fits,83.22904,45.0,44.29,697373.5285895425,19087.10116875806,339143.21371039224,358230.3148791503,878.8134855699583,878.8134855699583,279.7268750938003,39.47139187,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205439_cube.fits,83.25804,22.5,21.86,721943.7963084811,17942.771924995992,352000.5121917426,369943.2841167386,828.7786992193671,828.7786992193671,279.71398341328256,39.52868808,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205440_cube.fits,83.28438,67.5,66.93,733651.3288138628,22190.41907556978,355730.45486914646,377920.8739447162,979.5119627984292,979.5119627984292,279.70111276115426,39.58598522,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205441_cube.fits,83.31392,0.0,-0.53,735632.7363774371,20007.493774451374,357812.6213014929,377820.1150759443,913.200787720318,913.200787720318,279.6881599085625,39.64252502,1744.3261
/home/shared/exoserver/Subaru/CHARIS/july-27-28/cubes/hd219238/fitting/CRSA00205442_cube.fits,83.34385,45.0,44.5,731539.7340011457,18966.39841803437,356286.6677915557,375253.06620959006,994.5193618900096,994.5193618900096,279.6751126530071,39.70021925,1744.3261
