filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171803_cube.fits,45.0,0.0,50225483.84917975,-1735491.9959378242,25980487.922558784,24244995.92662096,7086.993992461102,7086.993992461102,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171807_cube.fits,45.0,45.0,197317086.285017,-4854383.036844254,101085734.66093063,96231351.62408638,14046.960037140314,14046.960037140314,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171804_cube.fits,45.0,11.25,149147150.20727253,-4935080.351868629,77041115.27957058,72106034.92770195,12212.58163564414,12212.58163564414,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171808_cube.fits,45.0,56.25,204653919.12620163,-5216609.638671875,104935264.38243677,99718654.74376488,14305.730289859432,14305.730289859432,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171805_cube.fits,45.0,22.5,175110314.42028046,-5254300.990226746,90182307.7052536,84928006.71502686,13232.925391623745,13232.925391623745,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171809_cube.fits,45.0,67.5,210397698.1298752,-6083964.926353455,108240831.52811432,102156866.60176086,14505.092144825388,14505.092144825388,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171806_cube.fits,45.0,33.75,187888829.64251328,-4966588.956851959,96427709.29968262,91461120.34283066,13707.25463550281,13707.25463550281,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171810_cube.fits,45.0,78.75,215233643.55049133,-7017986.920974731,111125815.23573305,104107828.3147583,14670.843314223328,14670.843314223328,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171812_cube.fits,57.5,0.0,223747637.61265373,-8055566.220285416,115901601.91646956,107846035.69618416,14958.196335543056,14958.196335543056,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171816_cube.fits,57.5,45.0,230853547.57366943,-5701571.456317902,118277559.51499368,112575988.05867577,15193.865458587865,15193.865458587865,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171813_cube.fits,57.5,11.25,226058013.62787247,-7633799.41437149,116845906.52112198,109212107.10675047,15035.22575912555,15035.22575912555,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171817_cube.fits,57.5,56.25,231923095.6227703,-6253972.142145157,119088533.88245772,112834561.74031258,15229.021492622904,15229.021492622904,1998.6603
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171814_cube.fits,57.5,22.5,227977943.278986,-6741889.44477272,117359916.36187936,110618026.91710664,15098.938481859775,15098.938481859775,1998.6603
