filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171803_cube.fits,45.0,0.0,437756.9702746547,2028.3986192173325,217864.28582771868,219892.684446936,661.6320505195124,661.6320505195124,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171807_cube.fits,45.0,45.0,3447450.259166077,-1149.2215036302805,1724299.7403348535,1723150.5188312232,1856.7310680780015,1856.7310680780015,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171804_cube.fits,45.0,11.25,2265716.429961145,13578.582569003103,1126068.923696071,1139647.506265074,1505.2296934226167,1505.2296934226167,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171808_cube.fits,45.0,56.25,3634831.9133307487,7695.726396724582,1813568.093467012,1821263.8198637369,1906.523515021713,1906.523515021713,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171805_cube.fits,45.0,22.5,2890759.5836240947,17850.645654261112,1436454.4689849168,1454305.114639178,1700.2233922705848,1700.2233922705848,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171809_cube.fits,45.0,67.5,3785591.309532523,27037.9139290452,1879276.697801739,1906314.611730784,1945.659607827773,1945.659607827773,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171806_cube.fits,45.0,33.75,3209177.6254075468,-543.7285169959068,1604860.676962271,1604316.9484452754,1791.4177696471436,1791.4177696471436,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171810_cube.fits,45.0,78.75,3912530.209509909,42822.18757009506,1934854.010969907,1977676.198540002,1978.0116808325247,1978.0116808325247,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171812_cube.fits,57.5,0.0,4138407.099426717,54135.53684839606,2042135.7812891605,2096271.3181375563,2034.307523317632,2034.307523317632,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171816_cube.fits,57.5,45.0,4332008.792393535,35247.78255572915,2148380.504918903,2183628.2874746323,2081.347830708153,2081.347830708153,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171813_cube.fits,57.5,11.25,4201544.871607035,74434.85936412215,2063555.0061214569,2137989.865485579,2049.7670286174075,2049.7670286174075,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171817_cube.fits,57.5,56.25,4355862.502626866,11310.814110010862,2172275.844258428,2183586.6583684385,2087.070315688205,2087.070315688205,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171814_cube.fits,57.5,22.5,4249748.068313301,65461.37427663803,2092143.3470183315,2157604.7212949693,2061.491709494196,2061.491709494196,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171818_cube.fits,57.5,67.5,4387039.989905804,10966.06892707944,2188036.9604893625,2199003.029416442,2094.5261969967823,2094.5261969967823,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171815_cube.fits,57.5,33.75,4298174.23800993,55422.230838119984,2121376.003585905,2176798.234424025,2073.203858285511,2073.203858285511,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171819_cube.fits,57.5,78.75,4409643.575006187,35945.887543678284,2186848.8437312543,2222794.7312749326,2099.9151351914647,2099.9151351914647,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171821_cube.fits,70.0,0.0,4448613.462946236,42820.20428043604,2202896.6293329,2245716.833613336,2109.173644569417,2109.173644569417,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171825_cube.fits,70.0,45.0,4483093.359621048,78160.59042656422,2202466.384597242,2280626.975023806,2117.3316602792884,2117.3316602792884,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171822_cube.fits,70.0,11.25,4461570.236631364,76877.41810187697,2192346.409264744,2269223.8273666203,2112.2429397754804,2112.2429397754804,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171826_cube.fits,70.0,56.25,4484856.567406744,40280.500834316015,2222288.033286214,2262568.53412053,2117.7479943106414,2117.7479943106414,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171823_cube.fits,70.0,22.5,4474989.573640376,98936.64647528528,2188026.463582545,2286963.110057831,2115.417115757641,2115.417115757641,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171827_cube.fits,70.0,67.5,4485061.928201288,18571.90364059806,2233245.012280345,2251816.915920943,2117.796479409976,2117.796479409976,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171824_cube.fits,70.0,33.75,4477686.022701815,99117.68434141576,2189284.1691801995,2288401.8535216157,2116.054352492349,2116.054352492349,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171828_cube.fits,70.0,78.75,4490541.13865383,12667.23677842319,2238936.9509377037,2251604.1877161264,2119.0896957547197,2119.0896957547197,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171830_cube.fits,82.5,0.0,4506918.5059399605,22160.035334527493,2242379.2353027165,2264539.270637244,2122.9504247485293,2122.9504247485293,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171834_cube.fits,82.5,45.0,4511488.734694392,117257.99605682492,2197115.3693187837,2314373.365375608,2124.026538133267,2124.026538133267,1199.6971
/home/thomasmc/nbs_in/unpol/cubes/CRSA00171831_cube.fits,82.5,11.25,4506325.3338947,50354.22413036227,2227985.554882169,2278339.779012531,2122.8107155125017,2122.8107155125017,1199.6971
