filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,264816327.42141533,-0.5669094923376004,207471608.58129883,57344718.8401165,16273.178159825306,5.0621954503029765e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,266154981.14720345,-0.441944335207448,191890333.67622757,74264647.47097588,16314.2569903506,5.4985187311510056e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,265502536.9209404,-0.0563342162652385,140229707.12740707,125272829.79353333,16294.248584115208,6.127388826558048e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,265996470.0373392,0.3683594925279676,84007072.6600771,181989397.37726212,16309.398211992348,5.700292679107163e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,266467874.1428175,0.5868149831765612,55050266.530303,211417607.6125145,16323.843730654173,4.96035775229611e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,265539527.00167656,0.4756784284406753,69614051.05431938,195925475.9473572,16295.383610141756,5.397965923645959e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,264689825.9378376,0.0940429612818727,119898805.44272996,144791020.49510765,16269.290886139986,6.119308745492942e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,265900891.6253252,-0.3355230819822627,177558389.14264297,88342502.48268223,16306.467785063853,5.7770450215543615e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,266883458.33448792,-0.5614755541662737,208365998.0003281,58517460.33415985,16336.568132092125,5.065282486493192e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,265604777.19145107,-0.6557810001546892,219891671.81196213,45713105.379488945,16297.385593752486,4.632345309484663e-05,2067.8395
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170818_cube.fits,57.5,11.25,265271537.262331,-0.3965209561683239,185228630.43091583,80042906.83141518,16287.158661421918,5.636499830193131e-05,2067.8395
