filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,102329046.4263296,0.1293350031039283,44547159.44457912,57781886.98175049,10115.78204719386,9.80251405075932e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,101857717.7546854,0.154845588309456,43042749.76255131,58814967.992134094,10092.458459398553,9.788880362458968e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,100921222.4922409,0.0960986156378638,45611416.36112785,55309806.13111305,10045.955529079398,9.90818459349834e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,100854957.2967558,0.0129141831630208,49776248.95266342,51078708.34409237,10042.656884348671,9.956693930446792e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,101283633.22655869,-0.0252086673046826,51918429.31998825,49365203.906570435,10063.97700844744,9.933272007799162e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,101763249.56062412,0.011798929135068,50281276.09525204,51481973.465372086,10087.77723587432,9.912296503306026e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,102296707.70771408,0.0954946271069765,46263960.87544727,56032746.83226681,10114.18349189464,9.841920963714344e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,103058663.41844513,0.1605688625769321,43255325.527323246,59803337.891121864,10151.781292878855,9.722674393082414e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,103259616.44481896,0.1459191386470422,44096031.078083515,59163585.36673546,10161.673899747962,9.73556650222163e-05,1575.0495
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,103799506.40578556,-0.1144824117416013,57841362.11835384,45958144.28743172,10188.204277780533,9.75073966041654e-05,1575.0495
