filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,394488401.06440544,-0.5298887206639717,301761677.6105995,92726723.45380592,19861.73207614093,4.269855105691926e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,394805602.4562454,-0.3970881395232785,275789112.3044815,119016490.15176392,19869.715711510456,4.618991501010422e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,391964053.0980873,-0.0257682444513492,201032139.31723025,190931913.7808571,19798.082056049956,5.0493171046978216e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,391815292.3324928,0.3800993860027986,121443270.14520264,270372022.1872902,19794.324750607,4.672782034041476e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,392806253.6798878,0.5886682041462751,80786850.87436104,312019402.80552673,19819.340394672265,4.078716745677462e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,392081634.8688755,0.4836119446152073,101233136.49101448,290848498.377861,19801.05135766471,4.420384062416194e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,391796779.1047478,0.1196349109072689,172462103.17139816,219334675.9333496,19793.857105292736,5.015788220892721e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,395009403.08055305,-0.2915723792981358,255091617.29094315,139917785.7896099,19874.84347310824,4.812861899392005e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,397747642.93346214,-0.5198756604077607,302263480.739563,95484162.19389915,19943.611581994424,4.2832861029267056e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,396199678.0531883,-0.626068572192361,322123922.3975105,74075755.6556778,19904.76520969761,3.917494115670976e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170818_cube.fits,57.5,11.25,393725296.25956726,-0.3480509207604708,265380874.0746994,128344422.18486786,19842.51234747171,4.7245813102233295e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170819_cube.fits,57.5,22.5,390736488.50027657,0.1420446946497526,167617221.6513691,223119266.84890747,19767.055635584085,5.007626139644917e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170820_cube.fits,57.5,33.75,390901864.32981014,0.5687428189695406,84289618.03521252,306612246.2945976,19771.238310480458,4.160161345699103e-05,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170821_cube.fits,57.5,45.0,391731739.75520134,0.6831196186441446,62066051.541410446,329665688.2137909,19792.21411957746,3.689867628873845e-05,1931.7956
