filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170808_cube.fits,45.0,0.0,281862528.9242029,-0.4155090744419388,199489483.71868137,82373045.20552158,16788.761983070784,5.41784459136152e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170809_cube.fits,45.0,11.25,281556190.81860924,-0.2939295720294557,182156940.7440834,99399250.07452583,16779.636194465278,5.6963516302210806e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170810_cube.fits,45.0,22.5,278929710.68063164,0.0092010822050145,138181627.7416191,140748082.93901253,16701.18890021401,5.987344225142943e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170811_cube.fits,45.0,33.75,277676414.83433723,0.3368155405661243,92075341.53472328,185601073.29961395,16663.625500902774,5.650454946784362e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170812_cube.fits,45.0,45.0,277697993.399559,0.5072791547028859,68413795.02257156,209284198.37698743,16664.272963425647,5.171433492219748e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170813_cube.fits,45.0,56.25,278156294.86223125,0.4260613081952812,79822329.9952383,198333964.86699295,16678.01831340376,5.4244711501300786e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170814_cube.fits,45.0,67.5,279742662.2556305,0.1359987146006489,120849009.88495064,158893652.37067986,16725.509327241143,5.923341371648103e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170815_cube.fits,45.0,78.75,282596908.2243233,-0.1988562830116681,169396539.49220085,113200368.73212242,16810.61891258984,5.8298190404661035e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170816_cube.fits,45.0,90.0,284342579.7409439,-0.4008423791678585,199159567.9515152,85183011.78942871,16862.46066684646,5.433056608046862e-05,1804.7021
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/CRSA00170817_cube.fits,57.5,0.0,283934826.3156233,-0.5373030142538434,218246932.17332456,65687894.1422987,16850.365762072444,5.005168955438833e-05,1804.7021
