filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155278_cube.fits,88.90286,0.0,2883516.2292502904,-130463.70743518486,1506989.9683427378,1376526.260907553,6712.993811060719,6712.993811060719,91.79203064543496,48.79694762,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155279_cube.fits,88.89295,45.0,2963062.0966303763,-82872.6415314353,1522967.3690809058,1440094.7275494705,6016.218728148508,6016.218728148508,91.77021868915728,48.75875485,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155280_cube.fits,88.87652,22.5,3027092.8141034227,-82109.24419147684,1554601.0291474496,1472491.7849559728,5750.482883534203,5750.482883534203,91.74819257646824,48.7209022,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155281_cube.fits,88.85222,67.5,2991352.525054778,-152468.5272744177,1571910.5261645978,1419441.99889018,5703.625368528448,5703.625368528448,91.72617461743629,48.68265241,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155282_cube.fits,88.83179,0.0,2949832.2355624214,-109063.22369042202,1529447.7296264218,1420384.5059359998,6678.41510280562,6678.41510280562,91.70468096955328,48.64479662,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155283_cube.fits,88.82009,45.0,2981680.49664764,-83653.38954834128,1532666.9430979905,1449013.5535496492,5946.538464765281,5946.538464765281,91.68255861000466,48.60694185,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155284_cube.fits,88.79965,22.5,2889785.5837544426,-45406.49323461414,1467596.0384945285,1422189.545259914,6417.2322906575055,6417.2322906575055,91.66112149153363,48.568737,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155285_cube.fits,88.78118,67.5,2999274.035014287,-124036.67156062974,1561655.3532874584,1437618.681726829,5951.640083977779,5951.640083977779,91.63948275593756,48.53090822,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155286_cube.fits,88.75899,0.0,3010693.049410171,-93225.04755876747,1551959.0484844693,1458734.0009257018,5679.10070047,5679.10070047,91.61740177406794,48.49304343,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155287_cube.fits,88.73507,45.0,3009872.430057076,-86874.00709872087,1548373.218577898,1461499.2114791772,5207.7622160818055,5207.7622160818055,91.59592791071748,48.45480044,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155288_cube.fits,88.72295,22.5,2953319.0347729484,-54948.38462181692,1504133.7096973823,1449185.3250755656,5772.444861891363,5772.444861891363,91.57420189155586,48.4169366,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155289_cube.fits,88.70411,67.5,3156110.835270613,-145631.76667287806,1650871.3009717455,1505239.5342988677,4318.795989430993,4318.795989430993,91.55248102216736,48.37908676,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155290_cube.fits,88.68716,0.0,3195268.327827724,-152107.6234194925,1673687.975623608,1521580.3522041156,4196.220596961136,4196.220596961136,91.53093985127953,48.34087578,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155291_cube.fits,88.66655,45.0,3062632.383764413,-81983.32351156208,1572307.8536379875,1490324.5301264254,5002.713250756993,5002.713250756993,91.50936926558543,48.30304393,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155292_cube.fits,88.64505,22.5,2937815.173064474,-76449.96999168373,1507132.5715280788,1430682.601536395,5525.731488375201,5525.731488375201,91.48741088037605,48.26479988,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155293_cube.fits,88.62748,67.5,2867159.068052124,-168068.08493843582,1517613.5764952798,1349545.491556844,5968.862786840092,5968.862786840092,91.46567070921002,48.22692885,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155294_cube.fits,88.6076,0.0,2963831.258576601,-111180.81408035266,1537506.0363284766,1426325.222248124,5878.446660912648,5878.446660912648,91.44443843123472,48.18906085,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155295_cube.fits,88.5862,45.0,2969682.645153395,-79496.64636361226,1524589.6457585036,1445092.999394891,5669.061322265935,5669.061322265935,91.4224550943778,48.15084371,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155296_cube.fits,88.57253,22.5,2992054.447470402,-54430.40275214892,1523242.4251112754,1468812.0223591265,5324.851509142115,5324.851509142115,91.40130908585334,48.1130077,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155297_cube.fits,88.55202,67.5,2990778.8163053785,-134053.9873171246,1562416.4018112514,1428362.4144941268,5318.7262858560725,5318.7262858560725,91.3799870444799,48.07516676,1867.1678
/home/thomasmc/charis_mm_testing/HD30675-pol/cubes/data/raw/CRSA00155298_cube.fits,88.53269,0.0,3076747.354439088,-135208.389379496,1605977.8719092922,1470769.4825297962,5321.318360944914,5321.318360944914,91.35814306534198,48.03729387,1867.1678
