filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/thomasmc/nbs_in/pol/cubes/CRSA00171722_cube.fits,45.0,0.0,3906053.579756994,-3380940.302402715,3643496.941079855,262556.63867713977,1976.3738461528465,1976.3738461528465,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171726_cube.fits,45.0,45.0,4093932.097145191,3528444.6473585456,282743.72489332256,3811188.372251868,2023.346756526224,2023.346756526224,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171723_cube.fits,45.0,11.25,3890349.4047290087,-2477990.907155276,3184170.155942142,706179.2487868667,1972.3968679576149,1972.3968679576149,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171727_cube.fits,45.0,56.25,4088029.0039404407,2699828.5216013417,694100.2411695495,3393928.762770891,2021.887485479952,2021.887485479952,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171724_cube.fits,45.0,22.5,3932173.830135167,-101314.07275736332,2016743.951446265,1915429.8786889017,1982.9709604871089,1982.9709604871089,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171728_cube.fits,45.0,67.5,4011498.133435011,350100.6760547161,1830698.728690148,2180799.4047448635,2002.8724705869345,2002.8724705869345,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171725_cube.fits,45.0,33.75,4019110.5167045295,2377882.174513012,820614.1710957587,3198496.345608771,2004.7719363320432,2004.7719363320432,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171729_cube.fits,45.0,78.75,3939232.223445624,-2146972.381085187,3043102.3022654057,896129.9211802185,1984.749914585116,1984.749914585116,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171731_cube.fits,57.5,0.0,3927433.6429734975,-1890252.0362667288,2908842.8396201134,1018590.803353384,1981.7753765181103,1981.7753765181103,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171735_cube.fits,57.5,45.0,4041544.315214187,2068621.104801029,986461.605206579,3055082.710007608,2010.35925028692,2010.35925028692,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171732_cube.fits,57.5,11.25,3891057.870741631,-3299210.950103854,3595134.4104227424,295923.46031888854,1972.5764549800424,1972.5764549800424,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171736_cube.fits,57.5,56.25,4087054.045633595,3547743.131037075,269655.4572982604,3817398.5883353353,2021.646370074053,2021.646370074053,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171733_cube.fits,57.5,22.5,3893014.735450525,-2770241.3730041794,3331628.054227352,561386.6812231727,1973.0724100880143,1973.0724100880143,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171737_cube.fits,57.5,67.5,4053355.2633262128,3045461.9601788074,503946.6515737027,3549408.61175251,2013.2946290412167,2013.2946290412167,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171734_cube.fits,57.5,33.75,3949429.939592451,-555681.6933684647,2252555.816480458,1696874.123111993,1987.317272000737,1987.317272000737,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171738_cube.fits,57.5,78.75,3982164.081349835,820272.168440178,1580945.9564548284,2401218.1248950064,1995.5360385996128,1995.5360385996128,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171740_cube.fits,70.0,0.0,3970409.1937452094,1149008.007586405,1410700.593079403,2559708.600665808,1992.5885660981824,1992.5885660981824,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171744_cube.fits,70.0,45.0,3959151.960110352,-952223.322108522,2455687.6411094368,1503464.3190009147,1989.7617847647875,1989.7617847647875,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171741_cube.fits,70.0,11.25,3928474.387206331,-1582597.6403708905,2755536.0137886107,1172938.3734177202,1982.0379378827065,1982.0379378827065,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171745_cube.fits,70.0,56.25,4036227.177527636,1840779.9115791025,1097723.632974267,2938503.5445533693,2009.0363803394991,2009.0363803394991,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171742_cube.fits,70.0,22.5,3890042.9265018334,-3351994.450236475,3621018.688369155,269024.23813267983,1972.319174601777,1972.319174601777,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171746_cube.fits,70.0,67.5,4062541.8311175546,3638842.22221537,211849.8044510922,3850692.0266664624,2015.574814071052,2015.574814071052,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171743_cube.fits,70.0,33.75,3901877.5952626914,-3110758.414347604,3506318.004805148,395559.5904575437,1975.3170872704693,1975.3170872704693,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171747_cube.fits,70.0,78.75,4026058.793715311,3368170.1337011326,328944.3300070893,3697114.463708222,2006.5041225263683,2006.5041225263683,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171749_cube.fits,82.5,0.0,4002526.5832608063,3586278.3802214544,208124.1015196757,3794402.4817411294,2000.6315461025813,2000.6315461025813,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171753_cube.fits,82.5,45.0,3904627.067525216,-3387774.909442716,3646200.988483965,258426.07904125005,1976.0129219023888,1976.0129219023888,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171750_cube.fits,82.5,11.25,3982154.320770189,1473560.038653925,1254297.141058132,2727857.179712057,1995.533592994663,1995.533592994663,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171754_cube.fits,82.5,56.25,3957522.8070308417,-1254799.2715230137,2606161.039276928,1351361.767753914,1989.3523586913511,1989.3523586913511,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171751_cube.fits,82.5,22.5,3936538.9883000106,-1457815.6674860269,2697177.3278930187,1239361.6604069918,1984.0713163341711,1984.0713163341711,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171755_cube.fits,82.5,67.5,4008692.3902048767,1692689.9720816314,1158001.2090616226,2850691.181143254,2002.1719182440045,2002.1719182440045,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171752_cube.fits,82.5,33.75,3897339.316334823,-3468980.9384974446,3683160.127416134,214179.18891868927,1974.1680061065783,1974.1680061065783,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171756_cube.fits,82.5,78.75,4015383.493021213,3694157.38180784,160613.05560668657,3854770.437414527,2003.8421826633987,2003.8421826633987,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171758_cube.fits,95.0,0.0,3995488.434480006,3668168.6440182384,163659.89523088385,3831828.539249122,1998.87179040578,1998.87179040578,1284.184
/home/thomasmc/nbs_in/pol/cubes/CRSA00171762_cube.fits,95.0,45.0,3901276.266276047,-3521500.827687219,3711388.5469816327,189887.719294414,1975.1648706566364,1975.1648706566364,1284.184
