filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,94.76,2819241.317178156,-54224.07723275339,1436732.6972054546,1382508.6199727012,7070.762374624909,7070.762374624909,91.79203064543496,48.79694762,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,139.68,2906480.191519208,-74852.92161033349,1490666.5565647706,1415813.6349544371,6465.98164746203,6465.98164746203,91.77021868915728,48.75875485,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,117.11,3048850.3155644387,-12157.016425245209,1530503.665994842,1518346.6495695969,5963.774679244972,5963.774679244972,91.74819257646824,48.7209022,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,162.08,3007397.5339872143,-88072.07956231898,1547734.8067747669,1459662.7272124477,5964.285300951645,5964.285300951645,91.72617461743629,48.68265241,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,94.53,2802169.3130356194,-26835.26399734826,1414502.2885164835,1387667.0245191357,7168.2780101319895,7168.2780101319895,91.70468096955328,48.64479662,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,139.48,3016286.563831985,-38358.26418258855,1527322.4140072868,1488964.1498246982,5987.50634857446,5987.50634857446,91.68255861000466,48.60694185,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,116.91,2896347.86523032,-56905.18268190604,1476626.523956113,1419721.341274207,6582.66144399127,6582.66144399127,91.66112149153363,48.568737,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,161.87,3044680.3613462965,-89102.26676027058,1566891.3140532835,1477789.047293013,6109.37413383018,6109.37413383018,91.63948275593756,48.53090822,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,94.34,3027638.55777612,-72173.71931349137,1549906.138544805,1477732.419231314,5938.432980919189,5938.432980919189,91.61740177406794,48.49304343,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,139.3,3051519.811645791,-31584.72963522724,1541552.270640509,1509967.5410052815,5502.608283179738,5502.608283179738,91.59592791071748,48.45480044,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,116.71,3010772.2861128254,-20072.548347663367,1515422.4172302445,1495349.8688825811,5929.881179193283,5929.881179193283,91.57420189155586,48.4169366,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,161.67,3177190.354103763,-84556.14213275863,1630873.2481182609,1546317.1059855022,4521.957306978815,4521.957306978815,91.55248102216736,48.37908676,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155290_flat_cube.fits,88.68716,0.0,94.15,3191190.89844476,-83178.87351676519,1637184.8859807623,1554006.0124639974,4324.3826809235015,4324.3826809235015,91.53093985127953,48.34087578,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155291_flat_cube.fits,88.66655,45.0,139.08,3099485.4018462617,-43149.2385475412,1571317.3201969014,1528168.0816493602,5082.063307932962,5082.063307932962,91.50936926558543,48.30304393,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155292_flat_cube.fits,88.64505,22.5,116.52,2951815.0232639257,-19422.226386967115,1485618.6248254464,1466196.3984384793,5768.594911612727,5768.594911612727,91.48741088037605,48.26479988,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155293_flat_cube.fits,88.62748,67.5,161.5,2894117.929144188,-98667.15832193987,1496392.5437330636,1397725.3854111235,6302.162646004463,6302.162646004463,91.46567070921002,48.22692885,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155294_flat_cube.fits,88.6076,0.0,93.92,3026502.444013433,-75978.57092228532,1551240.5074678594,1475261.936545574,6020.9029023491385,6020.9029023491385,91.44443843123472,48.18906085,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155295_flat_cube.fits,88.5862,45.0,138.91,2993199.596234521,-53654.4828901384,1523427.0395623296,1469772.5566721912,6203.134271795285,6203.134271795285,91.4224550943778,48.15084371,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155296_flat_cube.fits,88.57253,22.5,116.33,3054170.084850069,-18520.60253064963,1536345.3436903593,1517824.7411597096,5458.928615389809,5458.928615389809,91.40130908585334,48.1130077,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155297_flat_cube.fits,88.55202,67.5,161.29,3054823.185889589,-96962.8322237744,1575893.0090566818,1478930.1768329074,5429.058348988712,5429.058348988712,91.3799870444799,48.07516676,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155298_flat_cube.fits,88.53269,0.0,93.76,3102309.9540774906,-80922.13024805416,1591616.0421627725,1510693.911914718,5590.809858199492,5590.809858199492,91.35814306534198,48.03729387,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155299_flat_cube.fits,88.51616,45.0,138.69,2971917.329183621,-45859.7596579236,1508888.5444207722,1463028.7847628486,5763.41698631558,5763.41698631558,91.33688574258626,47.99905171,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155300_flat_cube.fits,88.4891,22.5,116.14,2983776.2188392924,-7984.893504153704,1495880.556171723,1487895.6626675692,5945.922276061831,5945.922276061831,91.31547631255648,47.96118258,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155301_flat_cube.fits,88.47053,67.5,161.08,2779466.180838954,-45878.980070903664,1412672.5804549293,1366793.6003840256,7043.160613415445,7043.160613415445,91.29376830674524,47.92333245,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155302_flat_cube.fits,88.45544,0.0,93.53,2788389.9965353645,-63503.629427270265,1425946.8129813173,1362443.183554047,6988.236228096073,6988.236228096073,91.27248291636576,47.88512327,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155303_flat_cube.fits,88.41627,45.0,138.49,2946343.9337939085,1098.5599683900364,1472622.6869127592,1473721.2468811492,6580.408954696909,6580.408954696909,91.25106620206944,47.84727316,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155304_flat_cube.fits,88.41651,22.5,115.94,2890780.2900479417,-54291.93973453296,1472536.114891237,1418244.1751567044,7183.363667655561,7183.363667655561,91.22963555449516,47.80940402,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155305_flat_cube.fits,88.38976,67.5,160.89,2801880.3911156687,-8937.62217549188,1405409.0066455803,1396471.3844700884,7076.006062362992,7076.006062362992,91.20825486260422,47.77152789,1998.6603
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155306_flat_cube.fits,88.36207,0.0,93.36,2916735.945520452,3342.0186952103395,1456696.963412621,1460038.9821078314,6840.564257253475,6840.564257253475,91.18680033013018,47.73328963,1998.6603
