filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,94.76,3195359.8203426385,37237.567467244575,1579061.1264376969,1616298.6939049414,9100.950310853876,9100.950310853876,91.79203064543496,48.79694762,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,139.68,3410763.9078169204,-44499.99673775584,1727631.952277338,1683131.9555395823,8610.179264763785,8610.179264763785,91.77021868915728,48.75875485,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,117.11,3751256.2409059,43949.09235944552,1853653.574273227,1897602.6666326723,7579.118572775981,7579.118572775981,91.74819257646824,48.7209022,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,162.08,3645938.5049260864,4860.567328282632,1820538.968798902,1825399.5361271843,7947.342415488053,7947.342415488053,91.72617461743629,48.68265241,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,94.53,3220750.980129921,-40291.60535942274,1630521.2927446717,1590229.687385249,8966.896454914242,8966.896454914242,91.70468096955328,48.64479662,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,139.48,3613711.3909350894,-61485.57625024044,1837598.4835926648,1776112.9073424244,7921.675422106748,7921.675422106748,91.68255861000466,48.60694185,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,116.91,3324909.558439393,-30029.24098173948,1677469.3997105665,1647440.158728827,8757.098823944856,8757.098823944856,91.66112149153363,48.568737,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,161.87,3565458.148961043,-62331.28696180717,1813894.717961425,1751563.4309996178,8150.4562588192675,8150.4562588192675,91.63948275593756,48.53090822,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,94.34,3643865.438096159,-18556.262922117487,1831210.8505091383,1812654.5875870208,7910.891613991715,7910.891613991715,91.61740177406794,48.49304343,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,139.3,3760093.763797332,-71394.15928859496,1915743.9615429635,1844349.8022543683,7395.241758418683,7395.241758418683,91.59592791071748,48.45480044,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,116.71,3595383.1054238616,88072.73851557961,1753655.183454141,1841727.9219697209,7913.296921855007,7913.296921855007,91.57420189155586,48.4169366,1931.7956
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,161.67,4283596.478635908,-103136.1321397021,2193366.305387805,2090230.1732481031,5907.692650782333,5907.692650782333,91.55248102216736,48.37908676,1931.7956
