filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170808_cube.fits,45.0,0.0,16213157.540715992,5005225.338995874,5603966.100860059,10609191.439855931,4026.556536386394,4026.556536386394,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170812_cube.fits,45.0,45.0,18629267.11778167,-11088285.017432898,14858776.067607284,3770491.050174386,4316.163472087413,4316.163472087413,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170809_cube.fits,45.0,11.25,16548674.60380131,2963572.347209394,6792551.128295958,9756123.475505352,4068.006219734836,4068.006219734836,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170813_cube.fits,45.0,56.25,18364716.595778048,-9707591.338115873,14036153.96694696,4328562.628831089,4285.407401377149,4285.407401377149,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170810_cube.fits,45.0,22.5,17173894.15219432,-2367625.799815953,9770759.976005135,7403134.176189184,4144.139736084478,4144.139736084478,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170814_cube.fits,45.0,67.5,17494807.62997824,-4608851.296378791,11051829.463178515,6442978.166799724,4182.679479708939,4182.679479708939,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170811_cube.fits,45.0,33.75,18081267.241863668,-8118145.139998734,13099706.1909312,4981561.050932467,4252.207337591109,4252.207337591109,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170815_cube.fits,45.0,78.75,16838324.429011226,1325160.3878542185,7756582.020578504,9081742.408432722,4103.452744824926,4103.452744824926,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170817_cube.fits,57.5,0.0,17060320.66290462,-371060.0512138605,8715690.35705924,8344630.30584538,4130.4141030778765,4130.4141030778765,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170821_cube.fits,57.5,45.0,17864030.19325769,-5449710.708366036,11656870.450811865,6207159.7424458265,4226.586115679851,4226.586115679851,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170818_cube.fits,57.5,11.25,16365268.55506587,5356006.428037882,5504631.063513994,10860637.491551876,4045.4009140091257,4045.4009140091257,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170822_cube.fits,57.5,56.25,18599008.55446598,-11877931.321713476,15238469.938089728,3360538.616376251,4312.6567860735195,4312.6567860735195,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170819_cube.fits,57.5,22.5,16151546.699850738,6547193.499789298,4802176.60003072,11349370.099820018,4018.898692409494,4018.898692409494,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170823_cube.fits,57.5,67.5,18660951.143756986,-13289911.77822578,15975431.460991384,2685519.682765603,4319.832305050392,4319.832305050392,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170820_cube.fits,57.5,33.75,16836212.397662103,2149474.5918214917,7343368.902920306,9492843.494741796,4103.195388677233,4103.195388677233,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170824_cube.fits,57.5,78.75,18015984.77329892,-8672968.07360965,13344476.423454285,4671508.3498446345,4244.524092675046,4244.524092675046,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170826_cube.fits,70.0,0.0,18285537.062604964,-10593403.12958902,14439470.096096992,3846066.9665079713,4276.159148418703,4276.159148418703,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170830_cube.fits,70.0,45.0,16570333.280647278,5230935.036127567,5669699.122259855,10900634.158387424,4070.667424470744,4070.667424470744,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170827_cube.fits,70.0,11.25,16998152.35620475,-610560.4148647785,8804356.385534763,8193795.970669985,4122.881559807988,4122.881559807988,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170831_cube.fits,70.0,56.25,17714426.202441752,-5246186.664557636,11480306.433499694,6234119.768942058,4208.85093611567,4208.85093611567,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170828_cube.fits,70.0,22.5,15887219.200969338,8328013.445750356,3779602.8776094913,12107616.323359847,3985.877469387304,3985.877469387304,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170832_cube.fits,70.0,67.5,18770573.75852643,-14409878.511845246,16590226.135185838,2180347.623340592,4332.502020602695,4332.502020602695,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170829_cube.fits,70.0,33.75,15798458.45422086,10904498.323494108,2446980.0653633773,13351478.388857484,3974.7274691758257,3974.7274691758257,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170833_cube.fits,70.0,78.75,19030483.421512134,-16731612.430469504,17881047.92599082,1149435.4955213144,4362.394230409734,4362.394230409734,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170835_cube.fits,82.5,0.0,19170540.36432228,-18231279.32165995,18700909.842991114,469630.521331165,4378.417563951876,4378.417563951876,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170839_cube.fits,82.5,45.0,15364024.75652717,13481695.380188242,941164.6881694644,14422860.068357706,3919.697023562812,3919.697023562812,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170836_cube.fits,82.5,11.25,18303777.311545312,-10586660.875201046,14445219.09337318,3858558.218172133,4278.291400961991,4278.291400961991,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170840_cube.fits,82.5,56.25,16426292.870966136,5702113.764762938,5362089.553101599,11064203.317864535,4052.936327030828,4052.936327030828,1159.5614
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170837_cube.fits,82.5,22.5,16667728.740268111,2056089.7521578071,7305819.494055152,9361909.24621296,4082.612979486068,4082.612979486068,1159.5614
