filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170808_cube.fits,45.0,0.0,83223684.21172476,27421776.22151232,27900953.99510622,55322730.21661854,9122.70158515145,9122.70158515145,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170812_cube.fits,45.0,45.0,84048878.60695028,-19674023.3453393,51861450.97614479,32187427.630805492,9167.8175487381,9167.8175487381,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170809_cube.fits,45.0,11.25,82943343.19811106,25713512.23349142,28614915.48230982,54328427.71580124,9107.323602360411,9107.323602360411,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170813_cube.fits,45.0,56.25,84355442.6230874,-12967670.27505827,48661556.44907284,35693886.17401457,9184.521904981631,9184.521904981631,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170810_cube.fits,45.0,22.5,82876723.1524725,9131742.672822,36872490.23982525,46004232.91264725,9103.665369095708,9103.665369095708,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170814_cube.fits,45.0,67.5,84366257.6792221,5619789.7532196045,39373233.96300125,44993023.716220856,9185.110651441391,9185.110651441391,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170811_cube.fits,45.0,33.75,83426001.5399952,-10323765.109004974,46874883.32450008,36551118.21549511,9133.783528198772,9133.783528198772,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170815_cube.fits,45.0,78.75,84285652.94319105,23930803.963097095,30177424.490046974,54108228.45314407,9180.721809487044,9180.721809487044,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170817_cube.fits,57.5,0.0,84856753.15218735,3330780.571600914,40762986.29029322,44093766.86189413,9211.772530419286,9211.772530419286,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170821_cube.fits,57.5,45.0,82765666.3604331,2628911.991953373,40068377.184239864,42697289.17619324,9097.5637596245,9097.5637596245,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170818_cube.fits,57.5,11.25,83009818.8456819,36975931.71977258,23016943.562954664,59992875.28272724,9110.972442373091,9110.972442373091,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170822_cube.fits,57.5,56.25,84359507.16563416,-26792390.324357983,55575948.74499607,28783558.420638084,9184.743173634968,9184.743173634968,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170819_cube.fits,57.5,22.5,81556508.77501106,49241274.73769379,16157617.018658638,65398891.756352425,9030.864231900016,9030.864231900016,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170823_cube.fits,57.5,67.5,85388809.03585339,-37249969.897631645,61319389.466742516,24069419.56911087,9240.606529652336,9240.606529652336,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170820_cube.fits,57.5,33.75,81527603.98444176,34386172.928892136,23570715.52777481,57956888.45666695,9029.26375649985,9029.26375649985,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170824_cube.fits,57.5,78.75,85574204.08550644,-23531820.079748154,54553012.0826273,31021192.002879143,9250.632631636954,9250.632631636954,1522.3565
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/no_pick/CRSA00170826_cube.fits,70.0,0.0,86154142.84180307,-44080414.73122168,65117278.786512375,21036864.0552907,9281.92559988514,9281.92559988514,1522.3565
