filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123422_cube.fits,97.8916,0.0,86591.94613992376,7104.109685996082,39743.91822696384,46848.02791295992,53.96249967715801,53.96249967715801,126.5757623688055,66.77899114,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123423_cube.fits,97.80772,45.0,87865.62491055671,6462.162591033615,40701.73115976155,47163.89375079516,52.311257110216765,52.311257110216765,126.1145151377112,66.60077713,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123424_cube.fits,97.70938,22.5,89910.99332582264,6792.733897015802,41559.12971440342,48351.86361141922,52.38788971967552,52.38788971967552,125.6585613281019,66.4212248,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123425_cube.fits,97.61756,67.5,88924.56805443158,6840.139461843297,41042.21429629414,47882.35375813744,50.48510090575264,50.48510090575264,125.2092898301123,66.24067105,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123426_cube.fits,97.53779,0.0,89972.82568841468,7781.528839312552,41095.648424551066,48877.17726386362,51.226483392574295,51.226483392574295,124.7656254339029,66.05939067,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123427_cube.fits,97.43921,45.0,88110.24431236647,6664.196997464402,40723.02365745104,47387.22065491544,52.233961961493605,52.233961961493605,124.3265538099569,65.87713501,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123428_cube.fits,97.34929,22.5,88131.04048842512,7036.080870643084,40547.47980889102,47583.5606795341,52.05546270049952,52.05546270049952,123.8937832315757,65.69393151,2290.0781
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123429_cube.fits,97.25913,67.5,90953.4584120122,7776.886053288938,41588.28617936163,49365.17223265057,51.02911410268435,51.02911410268435,123.46673480239,65.50953458,2290.0781
