filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0006e_skysub.fits,97.03698,0.0,79.0,214313.86304819968,2832.493650009448,105740.68469909512,108573.17834910456,1464.9619359397927,1464.9619359397927,24.081946297674342,67.0400338,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0007e_skysub.fits,97.01482,45.0,124.1,235771.3476999853,-3509.885652922472,119640.61667645388,116130.7310235314,1599.8852194337649,1599.8852194337649,24.2169465418744,67.01509507,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0008e_skysub.fits,96.9561,22.5,101.62,246284.0974305799,796.6318141521187,122743.73280821388,123540.364622366,1426.7542741328566,1426.7542741328566,24.351931406002127,66.98936139,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0009e_skysub.fits,96.98731,67.5,146.68,256203.4651019072,-1423.0615674059954,128813.2633346566,127390.2017672506,1733.465703751564,1733.465703751564,24.482859559185144,66.96398804,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0010e_skysub.fits,96.97554,0.0,79.2,265787.4247998256,3830.781713404809,130978.32154321036,134809.10325661517,1901.568651905286,1901.568651905286,24.61602993395442,66.93833461,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0011e_skysub.fits,96.95465,45.0,124.23,273339.50715299085,-3168.2689591374365,138253.88805606414,135085.6190969267,1987.268397794369,1987.268397794369,24.749200522698622,66.91253914,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0012e_skysub.fits,96.95465,22.5,101.79,272201.53903513774,1577.6644670321548,135311.9372840528,136889.60175108496,1851.302251765352,1851.302251765352,24.88261881080393,66.88680568,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0013e_skysub.fits,96.93895,67.5,146.83,277698.6453941179,261.437461280002,138718.60396641897,138980.04142769898,1912.6735609816008,1912.6735609816008,25.01249888651132,66.86090516,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0014e_skysub.fits,96.93004,0.0,79.37,276306.6796217325,4722.526601950056,135792.07650989122,140514.60311184128,1996.4737361021027,1996.4737361021027,25.144965165144143,66.83473958,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0015e_skysub.fits,96.91848,45.0,124.41,277218.5489987253,-3098.6077751318808,140158.5783869286,137059.9706117967,1987.411320158036,1987.411320158036,25.27653733962123,66.80860197,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0016e_skysub.fits,96.89873,22.5,101.94,264009.2078700497,1044.6327867522195,131482.28754164878,132526.920328401,1816.390205227064,1816.390205227064,25.40916369795722,66.78216734,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0017e_skysub.fits,96.89663,67.5,147.0,239765.66899665224,-509.5651669897052,120137.61708182098,119628.05191483127,1591.1153315957065,1591.1153315957065,25.53727366117814,66.75576567,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0018e_skysub.fits,96.87789,0.0,79.54,236142.4049678692,3595.568936819808,116273.4180155247,119868.98695234452,1656.5122646266989,1656.5122646266989,25.668048842603305,66.72908192,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0019e_skysub.fits,96.8483,45.0,124.57,232256.51884437428,-3606.561639207139,117931.54024179072,114324.97860258358,1614.5941111586512,1614.5941111586512,25.798336959056137,66.70227973,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0020e_skysub.fits,96.84834,22.5,102.09,223374.95642588145,1225.9353911853104,111074.51051734808,112300.44590853338,1560.8064409824856,1560.8064409824856,25.929570521571883,66.67531113,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0021e_skysub.fits,96.83539,67.5,147.13,239332.7897445001,-3410.603876568057,121371.69681053408,117961.09293396602,1520.775404645968,1520.775404645968,26.057650791904287,66.64843105,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0022e_skysub.fits,96.82666,0.0,79.67,248034.24019213268,4635.034255276754,121699.60296842796,126334.63722370472,1438.3434570813415,1438.3434570813415,26.18715770628,66.62123814,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0023e_skysub.fits,96.80778,45.0,124.7,258572.72208742404,-2415.530895266565,130494.1264913453,128078.59559607874,1518.258625648141,1518.258625648141,26.3160661654764,66.59409996,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0024e_skysub.fits,96.79249,22.5,102.26,263526.5149141419,1414.1402869246522,131056.18731360864,132470.3276005333,1566.5465484052838,1566.5465484052838,26.44560434985693,66.56682596,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0025e_skysub.fits,96.77354,67.5,147.28,267558.4155398716,-398.809333204641,133978.61243653813,133579.80310333348,1903.848733406023,1903.848733406023,26.573628968521387,66.53925628,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0026e_skysub.fits,96.7735,0.0,79.81,252110.87165103588,3722.535567003943,124194.16804201595,127916.70360901993,1759.598012292333,1759.598012292333,26.70058565563021,66.51157457,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0027e_skysub.fits,96.75393,45.0,124.85,260200.36077315023,-4273.474168663233,132236.91747090674,127963.44330224353,1880.3786663236829,1880.3786663236829,26.8287948924668,66.48374982,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0028e_skysub.fits,96.73495,22.5,102.4,267428.9193555752,1701.6110085243415,132863.65417352543,134565.26518204977,1863.5882563867108,1863.5882563867108,26.9566177399988,66.45600302,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0029e_skysub.fits,96.73464,67.5,147.42,270499.2261789448,706.4099306956341,134896.4081241246,135602.81805482024,1602.6683342290876,1602.6683342290876,27.084034927124225,66.42792717,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0030e_skysub.fits,96.71175,0.0,79.96,276254.9517153782,2631.71771989853,136811.61699773982,139443.33471763835,1782.400051176183,1782.400051176183,27.210051812047286,66.3997463,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0031e_skysub.fits,96.70015,45.0,124.99,279138.2368789684,-3283.8203769916727,141211.02862798006,137927.2082509884,1981.1838342492088,1981.1838342492088,27.336592857993992,66.37144337,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0032e_skysub.fits,96.67979,22.5,102.55,282350.9220610105,414.8671323932358,140968.02746430866,141382.8945967019,1838.469191356768,1838.469191356768,27.46371905631233,66.34339739,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0033e_skysub.fits,96.67617,67.5,147.57,279022.47752808774,120.83759982418267,139450.81996413178,139571.65756395596,1963.3811438815464,1963.3811438815464,27.590849421588143,66.31464936,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0034e_skysub.fits,96.65797,0.0,80.1,279344.17539766897,5569.388816886203,136887.3932903914,142456.7821072776,1924.0965992722208,1924.0965992722208,27.713939712434428,66.2861693,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0035e_skysub.fits,96.64741,45.0,125.15,280967.766876131,-5565.99829552212,143266.88258582656,137700.88429030444,1813.6779687950327,1813.6779687950327,27.838993915056683,66.25736819,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0036e_skysub.fits,96.62939,22.5,102.67,278058.7430145353,-1541.534371500631,139800.13869301794,138258.6043215173,1781.2888282595718,1781.2888282595718,27.964782007813863,66.22866205,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0037e_skysub.fits,96.6199,67.5,147.71,282390.9331200558,807.4635047294723,140791.7348076632,141599.19831239266,1675.0143518912023,1675.0143518912023,28.091057907071104,66.19964384,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0038e_skysub.fits,96.60482,0.0,80.24,277521.8477735759,4100.080911666562,136710.88343095468,140810.96434262124,1907.1750661162064,1907.1750661162064,28.21288084538169,66.17069751,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0039e_skysub.fits,96.59163,45.0,125.28,285872.80908266746,-2388.3665641391126,144130.5878234033,141742.2212592642,1663.6257876588672,1663.6257876588672,28.33720109158376,66.14122317,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0040e_skysub.fits,96.57351,22.5,102.81,284133.1069948648,-841.0769710256718,142487.09198294525,141646.01501191958,1848.216686981911,1848.216686981911,28.46100350547524,66.11224878,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0041e_skysub.fits,96.56195,67.5,147.83,284441.9945507602,1205.119824319845,141618.43736322018,142823.55718754002,1953.0129382141672,1953.0129382141672,28.58654401981372,66.0827503,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0042e_skysub.fits,96.53623,0.0,80.36,292685.78878543177,5772.522950060171,143456.63291768578,149229.15586774595,1764.7584322392977,1764.7584322392977,28.706971039062736,66.05313281,1575.0495
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD293396/cubes/skysub/n0043e_skysub.fits,96.5199,45.0,125.41,287740.7284256823,-1349.1600039134792,144544.94421479787,143195.7842108844,1983.51472356994,1983.51472356994,28.829252636097795,66.02359493,1575.0495
