filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0001e_skysub.fits,83.03516,0.0,425691.2725198561,13981.45239299946,205854.9100634283,219836.36245642777,1001.925852074735,1001.925852074735,25.050172822641503,39.04453117,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0002e_skysub.fits,83.03281,45.0,408635.4418758717,1227.6481439056515,203703.89686598303,204931.5450098887,937.4692862183782,937.4692862183782,25.098405301942893,39.0283135,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0003e_skysub.fits,83.02584,22.5,397259.7337299549,9388.284492904204,193935.72461852536,203324.0091114296,931.7569695156126,931.7569695156126,25.14600474893745,39.01206183,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0004e_skysub.fits,83.01138,67.5,385055.69147684576,3928.5366669507057,190563.57740494757,194492.11407189825,909.5621964247372,909.5621964247372,25.193691875989128,38.99579007,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0005e_skysub.fits,83.01117,0.0,380708.958698476,7207.912547685875,186750.52307539503,193958.4356230809,854.8714446109997,854.8714446109997,25.241090560610527,38.9793223,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0006e_skysub.fits,82.95353,45.0,358817.0796431983,1211.9305829342047,178802.57453013203,180014.50511306623,801.1733284869761,801.1733284869761,25.28964886049288,38.96298755,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0007e_skysub.fits,82.98238,22.5,374474.92109315697,4342.724187851709,185066.09845265263,189408.82264050437,832.024819139087,832.024819139087,25.337072182718742,38.94663078,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0008e_skysub.fits,82.98211,67.5,379814.27819096297,3614.7567760102975,188099.76070747635,191714.51748348665,877.2647507355895,877.2647507355895,25.385248778783044,38.930077,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0009e_skysub.fits,82.96357,0.0,383117.8631669653,9525.875895035131,186795.99363596507,196321.8695310002,866.9490964546592,866.9490964546592,25.432288553166984,38.91365011,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0010e_skysub.fits,82.96354,45.0,388128.7370361578,-3988.9229563316912,196058.82999624475,192069.90703991303,873.6666574868717,873.6666574868717,25.48031773815004,38.89702924,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0011e_skysub.fits,82.93823,22.5,395794.2202956659,6995.509194792918,194399.3555504365,201394.86474522945,899.7026458752688,899.7026458752688,25.52742149125009,38.88056639,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0012e_skysub.fits,82.93823,67.5,411752.7761733875,3737.6442296587047,204007.5659718644,207745.2102015231,952.376235142068,952.376235142068,25.57585342101848,38.86388848,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0013e_skysub.fits,82.93823,0.0,387494.0473289981,10720.37762994523,188386.83484952644,199107.21247947167,845.340416071461,845.340416071461,25.623070898817403,38.84735859,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0014e_skysub.fits,82.92481,45.0,411537.1588364835,-177.78978216004907,205857.47430932173,205679.6845271617,867.5549710471367,867.5549710471367,25.67075779485779,38.83078765,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0015e_skysub.fits,82.91846,22.5,439867.7346933491,8255.015379253979,215806.3596570476,224061.3750363016,1003.729557098116,1003.729557098116,25.718285534775816,38.81419411,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0016e_skysub.fits,82.91832,67.5,461511.5633905584,3515.7396045287023,228997.91189301485,232513.6514975436,1084.0401648543675,1084.0401648543675,25.765636836494583,38.79741614,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0017e_skysub.fits,82.90862,0.0,486822.10758226574,12186.015948203303,237318.04581703123,249504.0617652345,1109.7810047448006,1109.7810047448006,25.81278903049599,38.78076216,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0018e_skysub.fits,82.90161,45.0,541881.1759030654,872.7442632714519,270504.21581989696,271376.9600831684,1266.2299723421968,1266.2299723421968,25.86073782153457,38.76407518,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0019e_skysub.fits,82.89319,22.5,579582.5166775059,12967.786317254184,283307.36518012587,296275.15149738005,1396.7973167114503,1396.7973167114503,25.907935506635656,38.74737109,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0020e_skysub.fits,82.88532,67.5,616065.5907591856,4553.423124291177,305756.0838174472,310309.5069417384,1409.8457493805558,1409.8457493805558,25.95558977450453,38.73047499,1284.184
/home/shared/exoserver/CHARIS-cals/Nov-onsky/HD10166/cubes/skysub/n0021e_skysub.fits,82.87603,0.0,634333.451200082,15598.575126733922,309367.43803667405,324966.013163408,1467.6886325232178,1467.6886325232178,26.00277547585168,38.71353989,1284.184
