filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155481_cube.fits,86.33203,0.0,82.84,3957826.8466023537,-112969.41785742342,2035398.1322298888,1922428.7143724647,5988.191781602935,5988.191781602935,78.29422089232283,43.63497933,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155482_cube.fits,86.30883,45.0,127.8,3292136.193850056,297.5083426304627,1645919.3427537123,1646216.8510963428,7844.785994302433,7844.785994302433,78.28984909839794,43.59460382,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155483_cube.fits,86.29572,22.5,105.22,3753727.641800448,-35384.97744316305,1894556.3096218056,1859171.3321786425,7288.604723202774,7288.604723202774,78.2853466221891,43.55386223,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155484_cube.fits,86.27276,67.5,150.22,3986613.8288924233,-99095.17030528234,2042854.4995988528,1943759.3292935705,6484.883810378217,6484.883810378217,78.28088650008564,43.51350481,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155485_cube.fits,86.25071,0.0,82.67,4137320.609134627,-95388.37544074422,2116354.4922876856,2020966.1168469407,6385.093451198864,6385.093451198864,78.27648502754545,43.47315017,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155486_cube.fits,86.22913,45.0,127.59,3905654.323087475,-67788.57117428072,1986721.4471308773,1918932.875956597,6670.253927337826,6670.253927337826,78.2720136500403,43.4327927,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155487_cube.fits,86.19789,22.5,105.05,4049481.2862400375,-115381.1669113813,2082431.2265757087,1967050.059664328,6527.25571403405,6527.25571403405,78.26751012460018,43.39204501,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155488_cube.fits,86.17998,67.5,150.0,3995234.133236178,-120067.01823707436,2057650.5757366263,1937583.557499552,6685.320480814768,6685.320480814768,78.26309522682786,43.3517095,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155489_cube.fits,86.17004,0.0,82.46,4480207.687296286,-139956.92929225834,2310082.308294272,2170125.3790020137,5430.150357553791,5430.150357553791,78.25851523811603,43.31094563,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155490_cube.fits,86.13742,45.0,127.42,4180638.340587801,-22017.410761012696,2101327.875674407,2079310.4649133943,6380.512506078751,6380.512506078751,78.25402807107814,43.27100108,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155491_cube.fits,86.12306,22.5,104.88,4028630.8242452536,-90698.79534168984,2059664.809793472,1968966.0144517813,7071.11410498252,7071.11410498252,78.2495722550986,43.22986206,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155492_cube.fits,86.11208,67.5,149.83,3484929.467909063,-61306.99804400862,1773118.232976536,1711811.2349325274,7904.388281620608,7904.388281620608,78.24503571827792,43.18952833,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155493_cube.fits,86.08623,0.0,82.29,3828222.585998938,-84768.74910080293,1956495.6675498704,1871726.9184490675,7373.100338087518,7373.100338087518,78.24051738939188,43.14955377,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155494_cube.fits,86.06908,45.0,127.25,3461595.5849702545,-5801.518334947294,1733698.551652601,1727897.0333176537,8370.465872068373,8370.465872068373,78.23603417470109,43.10844276,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155495_cube.fits,86.05202,22.5,104.71,3729394.483484449,-73372.98967680777,1901383.7365806284,1828010.746903821,7602.581192837429,7602.581192837429,78.23141391895884,43.06808196,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155496_cube.fits,86.0271,67.5,149.67,4016933.220601543,-156589.78544567642,2086761.5030236093,1930171.717577933,6572.040056831816,6572.040056831816,78.2269027778531,43.02812831,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155497_cube.fits,86.00926,0.0,82.12,4428833.990256058,-107058.61698733644,2267946.303621697,2160887.686634361,4752.074348085656,4752.074348085656,78.22240878676297,42.9873923,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155498_cube.fits,85.97177,45.0,127.08,4416536.109873297,-76617.11457710527,2246576.612225201,2169959.497648096,4720.722378590066,4720.722378590066,78.21778088350977,42.94703846,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155499_cube.fits,85.96808,22.5,104.54,3664149.096021272,-41654.96087725018,1852902.028449261,1811247.067572011,7689.071856775297,7689.071856775297,78.21323111859537,42.90670258,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155500_cube.fits,85.94171,67.5,149.5,3958635.857650644,-102168.16776688791,2030402.0127087664,1928233.8449418785,6493.149057864693,6493.149057864693,78.20868127691237,42.8659565,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155501_cube.fits,85.91924,0.0,81.95,4196971.423507534,-128664.9914177109,2162818.2074626223,2034153.216044912,6084.296304207873,6084.296304207873,78.20405930699067,42.82562263,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155502_cube.fits,85.90733,45.0,126.91,3997639.0202412894,-24793.10103040189,2011216.060635846,1986422.959605444,6697.49316532353,6697.49316532353,78.19943699043641,42.7852637,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155503_cube.fits,85.87564,22.5,104.37,4257388.889836445,-90983.55743798708,2174186.2236372163,2083202.6661992287,5771.95156002307,5771.95156002307,78.19487997727445,42.74415644,2067.8395
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155504_cube.fits,85.86062,67.5,149.33,4303881.2420307975,-198911.7634416425,2251396.50273622,2052484.7392945776,5635.711717664903,5635.711717664903,78.19019861235186,42.70380335,2067.8395
