filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170808_cube.fits,45.00015,0.0,0.0,17960222.291606575,11053380.770973532,3453420.760316521,14506801.531290054,4237.950246476069,4237.950246476069,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170812_cube.fits,45.00015,45.0,45.0,18633952.16828236,-13387170.778384358,16010561.47333336,2623390.694949001,4316.706171177552,4316.706171177552,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170809_cube.fits,45.00015,11.25,11.25,18039159.57549274,8155392.526534677,4941883.524479032,13097276.051013708,4247.253180055639,4247.253180055639,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170813_cube.fits,45.00015,56.25,56.25,18564340.592718005,-11100403.988164544,14832372.290441277,3731968.3022767305,4308.635583652673,4308.635583652673,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170810_cube.fits,45.00015,22.5,11.67,18137589.86025381,6121.794819116592,9065734.032717347,9071855.827536464,4258.824938906718,4258.824938906718,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170814_cube.fits,45.00015,67.5,61.186,18366400.793243527,-3249042.8577035666,10807721.825473549,7558678.96776998,4285.60390064732,4285.60390064732,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170811_cube.fits,45.00015,33.75,22.5,18381835.0194183,-8866079.535336912,13623957.277377604,4757877.742040694,4287.404228600133,4287.404228600133,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170815_cube.fits,45.00015,78.75,67.5,18194621.99839425,5812096.282437086,6191262.857978582,12003359.140415668,4265.515443459824,4265.515443459824,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170817_cube.fits,57.49998,0.0,64.078,18153575.88452649,4649732.530300856,6751921.677112818,11401654.207413672,4260.701337165807,4260.701337165807,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170821_cube.fits,57.49998,45.0,33.75,18424049.856370628,-6736200.659751236,12580125.258060932,5843924.598309696,4292.324528314539,4292.324528314539,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170818_cube.fits,57.49998,11.25,0.0,18058451.970123053,10923625.682652237,3567413.143735409,14491038.826387644,4249.523734505204,4249.523734505204,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170822_cube.fits,57.49998,56.25,56.25,18582620.97280469,-13670643.38365826,16126632.178231478,2455988.7945732176,4310.756426986416,4310.756426986416,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170819_cube.fits,57.49998,22.5,22.5,17990193.105089664,10532575.854253292,3728808.625418186,14261384.479671478,4241.484776005882,4241.484776005882,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170823_cube.fits,57.49998,67.5,67.5,18443483.33355403,-13538501.50992608,15990992.421740055,2452490.9118139744,4294.587679108907,4294.587679108907,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170820_cube.fits,57.49998,33.75,33.75,18130284.496590734,3281794.4828025103,7424245.006894112,10706039.489696622,4257.96717890013,4257.96717890013,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170824_cube.fits,57.49998,78.75,67.5,18274430.312681794,-6184541.091945529,12229485.702313662,6044944.610368133,4274.860268205476,4274.860268205476,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170826_cube.fits,69.99956,0.0,90.0,18201951.458589733,-7647792.116132081,12924871.787360908,5277079.671228826,4266.37450988421,4266.37450988421,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170830_cube.fits,69.99956,45.0,45.0,18069655.93271565,5878167.289882898,6095744.321416378,11973911.611299276,4250.841791070994,4250.841791070994,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170827_cube.fits,69.99956,11.25,11.25,18095616.005627155,3620837.510370493,7237389.247628331,10858226.757998824,4253.894216553481,4253.894216553481,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170831_cube.fits,69.99956,56.25,56.25,18339538.283195376,-5864437.241651654,12101987.762423515,6237550.520771861,4282.46871362715,4282.46871362715,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170828_cube.fits,69.99956,22.5,22.5,17936105.290489078,12450407.691835525,2742848.799326777,15193256.4911623,4235.10392912489,4235.10392912489,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170832_cube.fits,69.99956,67.5,56.25,18398559.342106983,-14834762.093652084,16616660.717879534,1781898.6242274493,4289.354187066741,4289.354187066741,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170829_cube.fits,69.99956,33.75,22.5,17850800.788973927,13463153.549509406,2193823.6197322607,15656977.169241669,4225.020803377651,4225.020803377651,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170833_cube.fits,69.99956,78.75,78.75,18266894.28690961,-15776326.94007489,17021610.61349225,1245283.6734173596,4273.978741981482,4273.978741981482,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170835_cube.fits,82.49986,0.0,0.0,18277949.192091588,-16963953.294191238,17620951.243141413,656997.9489501752,4275.271826690274,4275.271826690274,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170839_cube.fits,82.49986,45.0,45.0,17743173.05227518,15694714.015236856,1024229.5185191632,16718943.533756018,4212.264599034013,4212.264599034013,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170836_cube.fits,82.4999,11.25,11.25,18222448.71390903,-8437736.311267972,13330092.5125885,4892356.201320529,4268.776020583538,4268.776020583538,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170840_cube.fits,82.49986,56.25,56.25,18020222.953101877,7033468.086617231,5493377.433242321,12526845.519859552,4245.023315966812,4245.023315966812,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170837_cube.fits,82.49986,22.5,11.25,18082194.20265174,4717329.251866102,6682432.475392818,11399761.72725892,4252.316333794058,4252.316333794058,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170841_cube.fits,82.49986,67.5,56.25,18251109.72903168,-6146280.33468473,12198695.031858206,6052414.697173476,4272.131754643305,4272.131754643305,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170838_cube.fits,82.49986,33.75,33.75,17815124.407712877,14718439.995599806,1548342.2060565352,16266782.201656342,4220.796655574973,4220.796655574973,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170842_cube.fits,82.49986,78.75,78.75,18296160.50631629,-16149386.358231915,17222773.432274103,1073387.074042186,4277.401139280286,4277.401139280286,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170844_cube.fits,94.99962,0.0,0.0,18359018.8271539,-16723867.675147315,17541443.251150608,817575.5760032907,4284.742562529737,4284.742562529737,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170848_cube.fits,94.99962,45.0,45.0,17737129.61779511,16180730.635225177,778199.4912849665,16958930.126510143,4211.547176251871,4211.547176251871,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170845_cube.fits,94.99962,11.25,0.0,18346366.903885327,-16553142.137452165,17449754.520668745,896612.3832165822,4283.265915616882,4283.265915616882,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170849_cube.fits,94.99962,56.25,45.0,17763741.076157294,16273485.392395772,745127.8418807611,17018613.234276533,4214.705336812681,4214.705336812681,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170846_cube.fits,94.99962,22.5,11.25,18315599.79392308,-6918695.74287492,12617147.768399,5698452.02552408,4279.672860619498,4279.672860619498,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170850_cube.fits,94.99962,67.5,67.5,18066479.389171064,6759870.6563382745,5653304.366416395,12413175.02275467,4250.468137649201,4250.468137649201,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170847_cube.fits,94.99962,33.75,33.75,18082511.189394712,6601628.730227232,5740441.22958374,12342069.959810972,4252.3536058746,4252.3536058746,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170851_cube.fits,94.99962,78.75,76.752,18245438.731714785,-6816740.132759512,12531089.432237148,5714349.299477637,4271.4679832248285,4271.4679832248285,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170853_cube.fits,107.49968,0.0,0.0,18363665.53486204,-7062687.918412685,12713176.726637363,5650488.808224678,4285.28476706765,4285.28476706765,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170857_cube.fits,107.49968,45.0,45.0,18127425.116436124,7483645.742833018,5321889.686801553,12805535.429634571,4257.631397436388,4257.631397436388,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170854_cube.fits,107.49968,11.25,0.0,18485624.20248365,-14853477.05333805,16669550.627910852,1816073.5745728016,4299.491156228101,4299.491156228101,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170858_cube.fits,107.49968,56.25,55.688,17846161.812627405,15748162.063421637,1048999.874602884,16797161.93802452,4224.471779125457,4224.471779125457,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170855_cube.fits,107.49968,22.5,11.25,18549890.75887981,-13908252.883583874,16229071.821231842,2320818.9376479685,4306.958411556792,4306.958411556792,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170859_cube.fits,107.49965,67.5,56.25,17932257.2569125,15070455.37950012,1430900.9387061894,16501356.31820631,4234.649602613244,4234.649602613244,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170856_cube.fits,107.49968,33.75,33.75,18454203.60623336,-4760334.685981512,11607269.146107435,6846934.460125923,4295.835612105445,4295.835612105445,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170860_cube.fits,107.49968,78.75,78.75,18163563.214638237,5800976.59263134,6181293.311003447,11982269.903634788,4261.873204899253,4261.873204899253,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170862_cube.fits,119.99981,0.0,0.0,18330810.81538117,5100509.137104869,6615150.83913815,11715659.97624302,4281.449616120826,4281.449616120826,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170866_cube.fits,119.99981,45.0,45.0,18588545.89666152,-3838337.638061762,11213441.76736164,7375104.129299879,4311.443597759516,4311.443597759516,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170863_cube.fits,119.99981,11.25,11.25,18481390.282681946,-4211508.549160719,11346449.41592133,7134940.866760612,4298.998753510164,4298.998753510164,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170867_cube.fits,119.99981,56.25,56.25,18211241.28487706,6153349.48481822,6028945.900029421,12182295.38484764,4267.463097072669,4267.463097072669,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170864_cube.fits,119.99981,22.5,11.25,18660554.272633556,-10979835.788240433,14820195.030436993,3840359.24219656,4319.786368865196,4319.786368865196,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170868_cube.fits,119.99981,67.5,56.25,18015363.557841063,13200122.497593164,2407620.530123949,15607743.027717112,4244.450913586004,4244.450913586004,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170865_cube.fits,119.99981,33.75,22.5,18743303.015862465,-10854145.953530312,14798724.484696388,3944578.5311660767,4329.353648740475,4329.353648740475,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170869_cube.fits,119.99981,78.75,67.5,18154918.573639005,12946194.589316756,2604361.992161125,15550556.58147788,4260.85890093054,4260.85890093054,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170871_cube.fits,132.4997,0.0,0.0,18290939.819951717,11060984.415031731,3614977.702459991,14675962.117491722,4276.790831914944,4276.790831914944,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170875_cube.fits,132.4997,45.0,45.0,18822565.94400525,-9320959.73452878,14071762.839267015,4750803.104738236,4338.498120779269,4338.498120779269,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170872_cube.fits,132.4997,11.25,11.25,18379840.5479036,7827132.020858228,5276354.263522685,13103486.284380913,4287.171625664594,4287.171625664594,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170876_cube.fits,132.4997,56.25,56.25,18560713.63524973,-5372595.206754088,11966654.421001911,6594059.214247823,4308.214669123364,4308.214669123364,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170873_cube.fits,132.4997,22.5,22.5,18567062.3251704,193938.3686929941,9186561.978238702,9380500.346931696,4308.951418288491,4308.951418288491,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170877_cube.fits,132.4997,67.5,56.25,18246527.50896597,2577468.77184844,7834529.368558764,10411998.140407205,4271.595428989732,4271.595428989732,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170874_cube.fits,132.4997,33.75,22.5,18780075.85468376,-7020525.223913312,12900300.539298534,5879775.315385222,4333.598487940912,4333.598487940912,1199.6971
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170878_cube.fits,132.4997,78.75,67.5,18161046.83202958,9625552.37982154,4267747.226104021,13893299.60592556,4261.577974416236,4261.577974416236,1199.6971
