filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170808_cube.fits,45.00015,0.0,0.0,281862528.9242029,-117116438.51315977,199489483.7186813,82373045.20552158,16788.761983070784,16788.761983070784,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170812_cube.fits,45.00015,45.0,45.0,277697993.399559,140870403.3544159,68413795.02257156,209284198.37698743,16664.272963425647,16664.272963425647,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170809_cube.fits,45.00015,11.25,11.25,281556190.81860924,-82757690.66955757,182156940.7440834,99399250.07452583,16779.636194465278,16779.636194465278,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170813_cube.fits,45.00015,56.25,56.25,278156294.86223125,118511634.87175465,79822329.9952383,198333964.86699292,16678.01831340376,16678.01831340376,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170810_cube.fits,45.00015,22.5,11.67,278929710.68063164,2566455.1973934174,138181627.7416191,140748082.93901253,16701.18890021401,16701.18890021401,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170814_cube.fits,45.00015,67.5,61.186,279742662.2556305,38044642.48572922,120849009.88495064,158893652.37067986,16725.509327241143,16725.509327241143,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170811_cube.fits,45.00015,33.75,22.5,277676414.83433723,93525731.76489069,92075341.53472328,185601073.29961395,16663.625500902774,16663.625500902774,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170815_cube.fits,45.00015,78.75,67.5,282596908.2243233,-56196170.76007843,169396539.49220085,113200368.73212242,16810.61891258984,16810.61891258984,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170817_cube.fits,57.49998,0.0,64.078,283934826.3156233,-152559038.0310259,218246932.17332456,65687894.1422987,16850.365762072444,16850.365762072444,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170821_cube.fits,57.49998,45.0,33.75,276732064.77434254,172706711.3070631,52012676.73363972,224719388.0407028,16635.265695934722,16635.265695934722,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170818_cube.fits,57.49998,11.25,0.0,281414474.16897774,-66109547.19771004,173762010.6833439,107652463.48563384,16775.412786843062,16775.412786843062,1804.7021
/home/shared/exoserver/CHARIS-cals/new_data/cubes/pick_out/CRSA00170822_cube.fits,57.49998,56.25,56.25,277325733.2067604,97022036.07398604,90151848.56638718,187173884.64037323,16653.099807746315,16653.099807746315,1804.7021
