filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170880_cube.fits,45.0,0.0,402450337.82681656,-210164910.3630028,306307624.09490967,96142713.73190688,20061.164916993643,20061.164916993643,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170884_cube.fits,45.0,45.0,400370202.0647583,234711307.03546903,82829447.51464462,317540754.5501137,20009.252911209813,20009.252911209813,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170881_cube.fits,45.0,11.25,400912592.9368782,-157108534.42767715,279010563.6822777,121902029.25460052,20022.801825340983,20022.801825340983,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170885_cube.fits,45.0,56.25,398522867.14596367,192660990.8424549,102930938.15175438,295591928.9942093,19963.0375230315,19963.0375230315,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170882_cube.fits,45.0,22.5,398605968.9807816,-9811059.785484314,204208514.38313293,194397454.59764865,19965.11880707905,19965.11880707905,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170886_cube.fits,45.0,67.5,397685298.547947,49733111.40787125,173976093.57003784,223709204.9779091,19942.048504302333,19942.048504302333,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170883_cube.fits,45.0,33.75,398571117.0437012,150412151.2515335,124079482.89608385,274491634.14761734,19964.24596732121,19964.24596732121,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170887_cube.fits,45.0,78.75,399853403.052969,-113242824.04696846,256548113.54996872,143305289.50300026,19996.33474047104,19996.33474047104,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170889_cube.fits,57.5,0.0,400408362.35519505,-248187687.22996423,324298024.79257965,76110337.5626154,20010.20645458699,20010.20645458699,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170893_cube.fits,57.5,45.0,398651889.9231205,271494799.7104931,63578545.106313705,335073344.8168068,19966.268803237137,19966.268803237137,1931.7956
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes_3/cubes/pick/CRSA00170890_cube.fits,57.5,11.25,397896969.6986275,-135815617.41622543,266856293.55742645,131040676.14120102,19947.35495494647,19947.35495494647,1931.7956
