filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,94.76,1753345.4015951762,-20791.446539591765,887068.424067384,866276.9775277922,3947.200824686825,3947.200824686825,91.79203064543496,48.79694762,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,139.68,1749456.557853585,-5961.628106028889,877709.0929798069,871747.464873778,3845.336013612293,3845.336013612293,91.77021868915728,48.75875485,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,117.11,1760870.568906272,2666.470274634892,879102.0493158186,881768.5195904535,3710.04066879866,3710.04066879866,91.74819257646824,48.7209022,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,162.08,1746207.3566774917,-28498.17618986906,887352.7664336804,858854.5902438114,3722.742168989303,3722.742168989303,91.72617461743629,48.68265241,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,94.53,1771560.3681351657,-21658.07820591447,896609.2231705401,874951.1449646256,4002.552682860529,4002.552682860529,91.70468096955328,48.64479662,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,139.48,1746933.8799615577,-12558.170068713254,879746.0250151355,867187.8549464223,3725.285799698901,3725.285799698901,91.68255861000466,48.60694185,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,116.91,1748599.3759264136,1243.9744208236225,873677.700752795,874921.6751736186,3897.358969010849,3897.358969010849,91.66112149153363,48.568737,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,161.87,1768603.6380468244,-38626.99018571584,903615.3141162702,864988.3239305543,3816.922016541728,3816.922016541728,91.63948275593756,48.53090822,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,94.34,1755450.367031065,-26764.956937877927,891107.6619844715,864342.7050465936,3721.958913597148,3721.958913597148,91.61740177406794,48.49304343,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,139.3,1748606.3308131131,-8489.115643336554,878547.7232282248,870058.6075848882,3643.0860682591456,3643.0860682591456,91.59592791071748,48.45480044,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,116.71,1754081.20350336,5675.988546516979,874202.6074784215,879878.5960249385,3729.572417655655,3729.572417655655,91.57420189155586,48.4169366,2213.4641
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,161.67,1734907.1615028875,-39788.9196131801,887348.0405580337,847559.1209448536,3322.325622496264,3322.325622496264,91.55248102216736,48.37908676,2213.4641
