filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,94.76,4361028.937645714,-73395.73113166634,2217212.33438869,2143816.603257024,9239.299646166934,9239.299646166934,91.79203064543496,48.79694762,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,139.68,4404329.335090021,-23627.352662915364,2213978.343876468,2190350.9912135527,9145.154278278123,9145.154278278123,91.77021868915728,48.75875485,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,117.11,4469448.723953056,22305.56770308781,2223571.578124984,2245877.145828072,8801.550498855742,8801.550498855742,91.74819257646824,48.7209022,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,162.08,4362772.674743639,-139383.10973019106,2251077.892236915,2111694.782506724,8683.043787865145,8683.043787865145,91.72617461743629,48.68265241,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,94.53,4433042.514247399,-94923.45236659468,2263982.9833069965,2169059.530940402,9383.49040057688,9383.49040057688,91.70468096955328,48.64479662,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,139.48,4378361.642042695,-33879.105044499505,2206120.373543597,2172241.2684990973,8607.209517723348,8607.209517723348,91.68255861000466,48.60694185,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,116.91,4356990.068637765,9120.942814531736,2173934.5629116166,2183055.5057261484,8988.54852102329,8988.54852102329,91.66112149153363,48.568737,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,161.87,4466302.940420235,-158459.75305914972,2312381.346739692,2153921.5936805424,9092.71507393108,9092.71507393108,91.63948275593756,48.53090822,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,94.34,4417756.7648208905,-98530.895289212,2258143.830055051,2159612.934765839,8582.23591017028,8582.23591017028,91.61740177406794,48.49304343,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,139.3,4343869.436668306,-21486.996677768417,2182678.216673037,2161191.2199952686,8675.518874123734,8675.518874123734,91.59592791071748,48.45480044,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,116.71,4343460.247573955,19541.974171062466,2161959.1367014465,2181501.110872509,8566.476259595152,8566.476259595152,91.57420189155586,48.4169366,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,161.67,4278443.350313155,-142148.0768620721,2210295.713587614,2068147.6367255417,7688.123124491565,7688.123124491565,91.55248102216736,48.37908676,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155290_flat_cube.fits,88.68716,0.0,94.15,4241614.427468064,-103582.55919833644,2172598.4933332005,2069015.934134864,7608.561373511193,7608.561373511193,91.53093985127953,48.34087578,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155291_flat_cube.fits,88.66655,45.0,139.08,4274377.691505009,-24008.89719953295,2149193.294352271,2125184.397152738,8121.971244531958,8121.971244531958,91.50936926558543,48.30304393,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155292_flat_cube.fits,88.64505,22.5,116.52,4156308.3860272784,6698.86281507602,2074804.7616061007,2081503.6244211767,8017.369466391599,8017.369466391599,91.48741088037605,48.26479988,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155293_flat_cube.fits,88.62748,67.5,161.5,4195605.391572961,-138048.3945902211,2166826.893081591,2028778.49849137,8567.364309914854,8567.364309914854,91.46567070921002,48.22692885,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155294_flat_cube.fits,88.6076,0.0,93.92,4363644.560746063,-115275.3320408254,2239459.946393444,2124184.6143526183,8807.787737963527,8807.787737963527,91.44443843123472,48.18906085,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155295_flat_cube.fits,88.5862,45.0,138.91,4424784.959162065,-26990.49402850028,2225887.7265952826,2198897.2325667823,8953.2160928259,8953.2160928259,91.4224550943778,48.15084371,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155296_flat_cube.fits,88.57253,22.5,116.33,4295258.867554888,18307.73382705124,2138475.5668639187,2156783.30069097,8225.660061680386,8225.660061680386,91.40130908585334,48.1130077,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155297_flat_cube.fits,88.55202,67.5,161.29,4290810.646750704,-152100.67373521347,2221455.660242959,2069354.9865077448,8043.702643752848,8043.702643752848,91.3799870444799,48.07516676,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155298_flat_cube.fits,88.53269,0.0,93.76,4408254.926432125,-103835.06852750388,2256044.9974798146,2152209.9289523107,8595.238338947664,8595.238338947664,91.35814306534198,48.03729387,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155299_flat_cube.fits,88.51616,45.0,138.69,4169945.000240334,-19233.209692959208,2094589.1049666463,2075355.895273688,7943.632287937479,7943.632287937479,91.33688574258626,47.99905171,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155300_flat_cube.fits,88.4891,22.5,116.14,4282242.933582781,18811.318709962536,2131715.8074364094,2150527.126146372,8514.626840936999,8514.626840936999,91.31547631255648,47.96118258,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155301_flat_cube.fits,88.47053,67.5,161.08,4383931.098442212,-145977.84588257875,2264954.472162396,2118976.6262798165,9349.23844210046,9349.23844210046,91.29376830674524,47.92333245,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155302_flat_cube.fits,88.45544,0.0,93.53,4291362.523717742,-89212.1862539174,2190287.35498583,2101075.1687319125,9011.912832664697,9011.912832664697,91.27248291636576,47.88512327,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155303_flat_cube.fits,88.41627,45.0,138.49,4447487.087142585,-27630.21363647422,2237558.6503895293,2209928.436753055,9101.217227968898,9101.217227968898,91.25106620206944,47.84727316,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155304_flat_cube.fits,88.41651,22.5,115.94,4493252.511936164,38722.58864593832,2227264.961645113,2265987.550291051,9586.596716679396,9586.596716679396,91.22963555449516,47.80940402,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155305_flat_cube.fits,88.38976,67.5,160.89,4343802.54830571,-147941.47893659957,2245872.0136211547,2097930.534684555,9108.29058198877,9108.29058198877,91.20825486260422,47.77152789,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155306_flat_cube.fits,88.36207,0.0,93.36,4465682.720866293,-113615.8378315675,2289649.27934893,2176033.4415173624,9015.360343222022,9015.360343222022,91.18680033013018,47.73328963,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155307_flat_cube.fits,88.36207,45.0,138.32,4508180.122124817,-18235.991126584355,2263208.056625701,2244972.065499116,10080.0915737361,10080.0915737361,91.16508898172152,47.6950723,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155308_flat_cube.fits,88.33826,22.5,115.76,4521358.25899725,20818.87164228456,2250269.693677483,2271088.565319768,9683.833895480942,9683.833895480942,91.14367399629222,47.65758019,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155309_flat_cube.fits,88.32328,67.5,160.7,4567409.159371258,-161815.35277721286,2364612.256074236,2202796.9032970225,9791.477746104025,9791.477746104025,91.12281165954354,47.61937584,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155310_flat_cube.fits,88.29652,0.0,93.16,4494853.046786182,-107859.27644856414,2301356.161617373,2193496.885168809,9305.68115574115,9305.68115574115,91.10109252918394,47.5811215,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155311_flat_cube.fits,88.28075,45.0,138.12,4556823.661730545,-37443.77445288189,2297133.7180917133,2259689.9436388314,9620.6046182089,9620.6046182089,91.0802296330089,47.54362042,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155312_flat_cube.fits,88.25597,22.5,115.55,4467784.215505844,30450.097290103324,2218667.0591078703,2249117.1563979737,9534.004679599911,9534.004679599911,91.05892314035604,47.50538499,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155313_flat_cube.fits,88.23767,67.5,160.52,4355524.900654489,-141274.42827292997,2248399.6644637096,2107125.23619078,8619.346072895623,8619.346072895623,91.03729904823916,47.46788679,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155314_flat_cube.fits,88.22473,0.0,92.97,4471799.804455995,-113221.84872050676,2292510.8265882507,2179288.977867744,8527.82808591511,8527.82808591511,91.01644680247516,47.42930721,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155315_flat_cube.fits,88.19856,45.0,137.92,4363630.633445524,-17486.14444946451,2190558.3889474943,2173072.24449803,8929.380219142271,8929.380219142271,90.995132908788,47.39146477,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155316_flat_cube.fits,88.19066,22.5,115.35,4281279.581039857,18851.62752620364,2131213.9767568265,2150065.60428303,9470.030614537583,9470.030614537583,90.97377923499526,47.35357552,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155317_flat_cube.fits,88.17254,67.5,160.3,4177826.5860990975,-136930.5870713482,2157378.5865852227,2020447.9995138743,8556.677614230704,8556.677614230704,90.9527268007009,47.31533604,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155318_flat_cube.fits,88.14841,0.0,92.78,4237024.63461268,-101777.81483418588,2169401.224723433,2067623.4098892475,8618.418198309095,8618.418198309095,90.93155801679146,47.27746066,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155319_flat_cube.fits,88.12521,45.0,137.71,4280712.214847082,-30403.435474473983,2155557.825160778,2125154.389686304,8910.491864914522,8910.491864914522,90.91012085403864,47.2396042,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155320_flat_cube.fits,88.11379,22.5,115.16,4243500.285001796,7517.432916715741,2117991.42604254,2125508.858959256,8564.881827189767,8564.881827189767,90.88876690238226,47.20102148,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155321_flat_cube.fits,88.07941,67.5,160.13,4179846.932166247,-141615.6691884098,2160731.3006773284,2019115.6314889183,8470.688804425032,8470.688804425032,90.86812146293408,47.1635431,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155322_flat_cube.fits,88.07371,0.0,92.58,4101040.6140552526,-100941.4133870257,2100991.013721139,2000049.6003341128,8263.264179807265,8263.264179807265,90.8468086847992,47.12565357,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155323_flat_cube.fits,88.06039,45.0,137.52,4425868.980348295,-6251.404117971659,2216060.192233133,2209808.788115161,9112.76735903988,9112.76735903988,90.8258476611184,47.08777252,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155324_flat_cube.fits,88.03858,22.5,114.97,4431392.051030982,25187.421083312947,2203102.3149738344,2228289.7360571474,8920.26848611919,8920.26848611919,90.8046834652036,47.04952683,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155325_flat_cube.fits,88.02045,67.5,159.92,4354361.27242296,-156012.47296069982,2255186.8726918297,2099174.39973113,7785.375258152809,7785.375258152809,90.78345417231854,47.01168725,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155326_flat_cube.fits,88.00395,0.0,92.37,4275599.732274523,-86700.9932373052,2181150.362755914,2094449.369518609,7946.21630000308,7946.21630000308,90.7626899484031,46.97382067,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155327_flat_cube.fits,87.97468,45.0,137.34,4194997.866053885,-29034.86997394357,2112016.368013914,2082981.4980399704,7365.356167519384,7365.356167519384,90.74162898444506,46.93560899,1471.4264
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155328_flat_cube.fits,87.96101,22.5,114.77,4317170.611768615,17057.968608444557,2150056.321580085,2167114.29018853,8442.422946384286,8442.422946384286,90.7203883013922,46.8977203,1471.4264
