filepath,D_IMRANG,RET-ANG1,RET-POS1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155278_flat_cube.fits,88.90286,0.0,94.76,3299563.5960545,8788.10325480136,1645387.7463998494,1654175.8496546508,8425.188977838132,8425.188977838132,91.79203064543496,48.79694762,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155279_flat_cube.fits,88.89295,45.0,139.68,3552433.8177845795,-83255.69945520768,1817844.7586198936,1734589.059164686,8085.681024750472,8085.681024750472,91.77021868915728,48.75875485,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155280_flat_cube.fits,88.87652,22.5,117.11,3847909.873832494,17380.7983469076,1915264.537742793,1932645.336089701,7164.939796409807,7164.939796409807,91.74819257646824,48.7209022,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155281_flat_cube.fits,88.85222,67.5,162.08,3779640.9854693096,-147288.071934212,1963464.5287017608,1816176.4567675488,7330.851075044762,7330.851075044762,91.72617461743629,48.68265241,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155282_flat_cube.fits,88.83179,0.0,94.53,3436394.311163528,-87533.30696651968,1761963.809065024,1674430.5020985042,8560.49454645915,8560.49454645915,91.70468096955328,48.64479662,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155283_flat_cube.fits,88.82009,45.0,139.48,3687735.9057165054,-91303.01183283005,1889519.458774668,1798216.446941838,7326.7440563377795,7326.7440563377795,91.68255861000466,48.60694185,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155284_flat_cube.fits,88.79965,22.5,116.91,3396196.809577874,-84696.5804725131,1740446.6950251935,1655750.1145526804,7999.287364094756,7999.287364094756,91.66112149153363,48.568737,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155285_flat_cube.fits,88.78118,67.5,161.87,3557024.4788333154,-12384.906385888346,1784704.692609602,1772319.7862237135,7964.314657096403,7964.314657096403,91.63948275593756,48.53090822,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155286_flat_cube.fits,88.75899,0.0,94.34,3810166.759327818,-46031.9997099808,1928099.3795189,1882067.379808919,7116.663112344503,7116.663112344503,91.61740177406794,48.49304343,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155287_flat_cube.fits,88.73507,45.0,139.3,3790040.3097539777,-29858.97745023296,1909949.643602105,1880090.6661518724,7090.065152616828,7090.065152616828,91.59592791071748,48.45480044,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155288_flat_cube.fits,88.72295,22.5,116.71,3717971.4292141343,5866.850994431879,1856052.2891098512,1861919.140104283,7130.806709195303,7130.806709195303,91.57420189155586,48.4169366,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155289_flat_cube.fits,88.70411,67.5,161.67,4248764.352504715,-150294.500942813,2199529.4267237643,2049234.9257809515,5571.436968550688,5571.436968550688,91.55248102216736,48.37908676,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155290_flat_cube.fits,88.68716,0.0,94.15,4214839.686378885,-109698.217438329,2162268.951908607,2052570.734470278,5479.805120842475,5479.805120842475,91.53093985127953,48.34087578,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155291_flat_cube.fits,88.66655,45.0,139.08,4053381.405322506,5450.040866032941,2023965.6822282367,2029415.7230942696,6405.633543187351,6405.633543187351,91.50936926558543,48.30304393,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155292_flat_cube.fits,88.64505,22.5,116.52,3775603.991077648,-44533.48472681083,1910068.7379022287,1865535.2531754184,6666.669860144137,6666.669860144137,91.48741088037605,48.26479988,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155293_flat_cube.fits,88.62748,67.5,161.5,3381876.542854944,-46881.70066614146,1714379.1217605427,1667497.4210944013,7482.832965956084,7482.832965956084,91.46567070921002,48.22692885,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155294_flat_cube.fits,88.6076,0.0,93.92,3618433.345691066,-104026.88102809526,1861230.1133595807,1757203.2323314855,7455.126534536527,7455.126534536527,91.44443843123472,48.18906085,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155295_flat_cube.fits,88.5862,45.0,138.91,3695197.659035926,-160698.09075431665,1927947.8748951207,1767249.7841408048,7468.413147954089,7468.413147954089,91.4224550943778,48.15084371,1575.0495
/home/thomasmc/charis_mm_testing/HD30675-pol/flat-cubes/CRSA00155296_flat_cube.fits,88.57253,22.5,116.33,3936070.696075164,-413.6526754768565,1968242.1743753208,1967828.521699844,6463.828242812863,6463.828242812863,91.40130908585334,48.1130077,1575.0495
