filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123422_cube.fits,97.8916,0.0,287870.31104704895,-26114.380747757343,156992.34589740314,130877.9651496458,794.6823673332574,794.6823673332574,126.5757623688055,66.77899114,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123423_cube.fits,97.80772,45.0,299492.2109077015,-34596.4193647051,167044.3151362033,132447.8957714982,712.335166484291,712.335166484291,126.1145151377112,66.60077713,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123424_cube.fits,97.70938,22.5,302801.8310507472,-30770.31937300521,166786.07521187622,136015.755838871,733.2564938509554,733.2564938509554,125.6585613281019,66.4212248,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123425_cube.fits,97.61756,67.5,280723.65048681176,-29484.278626943666,155103.9645568777,125619.68592993404,592.082092639667,592.082092639667,125.2092898301123,66.24067105,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123426_cube.fits,97.53779,0.0,279519.47996191215,-25592.06725363781,152555.773607775,126963.70635413718,601.2455491384986,601.2455491384986,124.7656254339029,66.05939067,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123427_cube.fits,97.43921,45.0,285486.00163584267,-32895.76448396116,159190.8830599019,126295.11857594077,679.6371156448686,679.6371156448686,124.3265538099569,65.87713501,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123428_cube.fits,97.34929,22.5,300627.4633697996,-31132.1961675919,165879.82976869575,134747.63360110385,730.422560621034,730.422560621034,123.8937832315757,65.69393151,1159.5614
/home/thomasmc/charis_mm_testing/BD343631-broadband-unpol/cubes/data/raw/CRSA00123429_cube.fits,97.25913,67.5,288723.3886323861,-32779.99153711568,160751.69008475088,127971.6985476352,654.1892155869818,654.1892155869818,123.46673480239,65.50953458,1159.5614
