filepath,D_IMRANG,RET-ANG1,single_sum,single_diff,LCOUNTS,RCOUNTS,sum_std,diff_std,p,a,wavelength_bin
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155481_cube.fits,86.33203,0.0,8281898.81829744,-249084.0829545986,4265491.450626019,4016407.367671421,7433.158851120525,7433.158851120525,78.29422089232283,43.63497933,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155482_cube.fits,86.30883,45.0,7487265.093448472,-136515.5315744942,3811890.312511483,3675374.780936989,8090.905088630234,8090.905088630234,78.28984909839794,43.59460382,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155483_cube.fits,86.29572,22.5,8652823.950962491,-91796.63500627968,4372310.292984386,4280513.657978106,11283.273066516718,11283.273066516718,78.2853466221891,43.55386223,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155484_cube.fits,86.27276,67.5,9198797.020999843,-374101.4746621819,4786449.247831014,4412347.773168832,10030.343543663012,10030.343543663012,78.28088650008564,43.51350481,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155485_cube.fits,86.25071,0.0,9457973.85640598,-176471.01311991457,4817222.434762947,4640751.421643033,11568.885874860658,11568.885874860658,78.27648502754545,43.47315017,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155486_cube.fits,86.22913,45.0,9045160.614435108,-214136.8853041958,4629648.749869652,4415511.864565456,10692.552325713075,10692.552325713075,78.2720136500403,43.4327927,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155487_cube.fits,86.19789,22.5,9276446.508824617,-84222.67826808989,4680334.593546353,4596111.915278263,10952.885397194834,10952.885397194834,78.26751012460018,43.39204501,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155488_cube.fits,86.17998,67.5,9349446.981206018,-392257.4092665464,4870852.195236282,4478594.785969736,10792.332834556602,10792.332834556602,78.26309522682786,43.3517095,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155489_cube.fits,86.17004,0.0,9821788.383919371,-290701.77441109624,5056245.079165235,4765543.304754139,10719.914575578408,10719.914575578408,78.25851523811603,43.31094563,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155490_cube.fits,86.13742,45.0,9632429.7149664,-207902.466333272,4920166.090649837,4712263.624316565,11291.88239215622,11291.88239215622,78.25402807107814,43.27100108,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155491_cube.fits,86.12306,22.5,9480733.031367663,-18246.63961748127,4749489.835492573,4731243.195875092,13112.494244097628,13112.494244097628,78.2495722550986,43.22986206,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155492_cube.fits,86.11208,67.5,8536179.120406596,-328836.7484088107,4432507.934407704,4103671.185998893,11329.658993530333,11329.658993530333,78.24503571827792,43.18952833,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155493_cube.fits,86.08623,0.0,8963853.507397426,-244687.3529216349,4604270.430159531,4359583.077237896,11748.549954460634,11748.549954460634,78.24051738939188,43.14955377,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155494_cube.fits,86.06908,45.0,8727619.465766534,-173462.7210950153,4450541.093430774,4277078.372335759,11572.75806272717,11572.75806272717,78.23603417470109,43.10844276,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155495_cube.fits,86.05202,22.5,9137943.015085546,-103752.76041124576,4620847.887748396,4517095.12733715,12021.489234215309,12021.489234215309,78.23141391895884,43.06808196,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155496_cube.fits,86.0271,67.5,9483091.76736522,-294647.0178348515,4888869.392600036,4594222.374765185,11760.162500966817,11760.162500966817,78.2269027778531,43.02812831,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155497_cube.fits,86.00926,0.0,9259018.692661498,-294188.2315158509,4776603.462088674,4482415.230572823,9814.575283962342,9814.575283962342,78.22240878676297,42.9873923,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155498_cube.fits,85.97177,45.0,8990178.378970211,-231977.12210198864,4611077.7505361,4379100.628434111,9409.164704151595,9409.164704151595,78.21778088350977,42.94703846,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155499_cube.fits,85.96808,22.5,8835958.862026889,-106704.69928383268,4471331.780655361,4364627.081371528,10593.428135203716,10593.428135203716,78.21323111859537,42.90670258,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155500_cube.fits,85.94171,67.5,8682528.27518473,-340450.3836786561,4511489.329431693,4171038.945753037,10177.662277008349,10177.662277008349,78.20868127691237,42.8659565,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155501_cube.fits,85.91924,0.0,9061081.685568014,-178142.41950785182,4619612.052537933,4441469.633030081,10412.46519101454,10412.46519101454,78.20405930699067,42.82562263,1159.5614
/home/thomasmc/charis_mm_testing/HD35532/cubes/data/raw/CRSA00155502_cube.fits,85.90733,45.0,9458559.58243519,-123992.91469489876,4791276.248565044,4667283.3338701455,10708.29474820454,10708.29474820454,78.19943699043641,42.7852637,1159.5614
